obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-01	12	3.1	SERRAI	2025-09-01	12	4.71491	SERRAI
606	2025-09-02	12	1.5	SERRAI	2025-09-02	12	2.59091	SERRAI
606	2025-09-03	12	1	SERRAI	2025-09-03	12	2.65092	SERRAI
606	2025-09-04	12	1.5	SERRAI	2025-09-04	12	2.88716	SERRAI
606	2025-09-05	12	1	SERRAI	2025-09-05	12	2.96267	SERRAI
606	2025-09-06	12	1.5	SERRAI	2025-09-06	12	2.57681	SERRAI
606	2025-09-07	12	1.5	SERRAI	2025-09-07	12	2.54558	SERRAI
606	2025-09-08	12	1.5	SERRAI	2025-09-08	12	2.08161	SERRAI
606	2025-09-09	12	1.5	SERRAI	2025-09-09	12	1.22007	SERRAI
606	2025-09-10	12	1	SERRAI	2025-09-10	12	1.32165	SERRAI
606	2025-09-11	12	1.5	SERRAI	2025-09-11	12	2.23671	SERRAI
606	2025-09-12	12	1.5	SERRAI	2025-09-12	12	2.09445	SERRAI
606	2025-09-13	12	1.5	SERRAI	2025-09-13	12	2.43963	SERRAI
606	2025-09-14	12	0.5	SERRAI	2025-09-14	12	1.39363	SERRAI
606	2025-09-15	12	1.5	SERRAI	2025-09-15	12	0.86111	SERRAI
606	2025-09-16	12	0.5	SERRAI	2025-09-16	12	0.694612	SERRAI
606	2025-09-17	12	4.1	SERRAI	2025-09-17	12	6.5677	SERRAI
606	2025-09-18	12	2.1	SERRAI	2025-09-18	12	5.01986	SERRAI
606	2025-09-19	12	2.1	SERRAI	2025-09-19	12	3.43076	SERRAI
606	2025-09-20	12	1.5	SERRAI	2025-09-20	12	2.11149	SERRAI
606	2025-09-21	12	1	SERRAI	2025-09-21	12	1.35994	SERRAI
606	2025-09-22	12	1	SERRAI	2025-09-22	12	0.93315	SERRAI
606	2025-09-23	12	1	SERRAI	2025-09-23	12	0.957133	SERRAI
606	2025-09-24	12	1.5	SERRAI	2025-09-24	12	0.90779	SERRAI
606	2025-09-25	12	2.6	SERRAI	2025-09-25	12	3.57213	SERRAI
606	2025-09-26	12	2.1	SERRAI	2025-09-26	12	3.3665	SERRAI
606	2025-09-27	12	2.6	SERRAI	2025-09-27	12	3.36136	SERRAI
606	2025-09-28	12	0.5	SERRAI	2025-09-28	12	2.32212	SERRAI
606	2025-09-29	12	2.1	SERRAI	2025-09-29	12	2.31585	SERRAI
606	2025-09-30	12	1.5	SERRAI	2025-09-30	12	3.36164	SERRAI
613	2025-09-01	12	3.1	FLORINA	2025-09-01	12	2.95073	FLORINA
613	2025-09-02	12	1.5	FLORINA	2025-09-02	12	2.38729	FLORINA
613	2025-09-03	12	2.6	FLORINA	2025-09-03	12	1.91947	FLORINA
613	2025-09-04	12	2.6	FLORINA	2025-09-04	12	1.84169	FLORINA
613	2025-09-05	12	3.6	FLORINA	2025-09-05	12	2.75414	FLORINA
613	2025-09-06	12	2.1	FLORINA	2025-09-06	12	2.91023	FLORINA
613	2025-09-07	12	2.6	FLORINA	2025-09-07	12	2.64471	FLORINA
613	2025-09-08	12	1.5	FLORINA	2025-09-08	12	1.9508	FLORINA
613	2025-09-09	12	3.6	FLORINA	2025-09-09	12	3.42501	FLORINA
613	2025-09-10	12	2.1	FLORINA	2025-09-10	12	3.2263	FLORINA
613	2025-09-11	12	2.6	FLORINA	2025-09-11	12	1.85704	FLORINA
613	2025-09-12	12	4.1	FLORINA	2025-09-12	12	3.1367	FLORINA
613	2025-09-13	12	3.1	FLORINA	2025-09-13	12	3.29419	FLORINA
613	2025-09-14	12	4.6	FLORINA	2025-09-14	12	3.47789	FLORINA
613	2025-09-15	12	4.1	FLORINA	2025-09-15	12	3.13602	FLORINA
613	2025-09-16	12	2.1	FLORINA	2025-09-16	12	2.51379	FLORINA
613	2025-09-17	12	5.1	FLORINA	2025-09-17	12	5.00142	FLORINA
613	2025-09-18	12	4.6	FLORINA	2025-09-18	12	4.63945	FLORINA
613	2025-09-19	12	4.6	FLORINA	2025-09-19	12	4.15116	FLORINA
613	2025-09-20	12	1.5	FLORINA	2025-09-20	12	1.17641	FLORINA
613	2025-09-21	12	3.6	FLORINA	2025-09-21	12	4.45014	FLORINA
613	2025-09-22	12	3.6	FLORINA	2025-09-22	12	3.47436	FLORINA
613	2025-09-23	12	4.1	FLORINA	2025-09-23	12	3.84864	FLORINA
613	2025-09-24	12	4.6	FLORINA	2025-09-24	12	4.06993	FLORINA
613	2025-09-25	12	2.6	FLORINA	2025-09-25	12	4.83047	FLORINA
613	2025-09-26	12	3.6	FLORINA	2025-09-26	12	5.12226	FLORINA
613	2025-09-27	12	6.2	FLORINA	2025-09-27	12	5.0961	FLORINA
613	2025-09-28	12	4.1	FLORINA	2025-09-28	12	3.81359	FLORINA
613	2025-09-29	12	1.5	FLORINA	2025-09-29	12	1.73843	FLORINA
613	2025-09-30	12	1	FLORINA	2025-09-30	12	1.94569	FLORINA
622	2025-09-01	12	3.6	THESSALONIKI (AIRPORT)	2025-09-01	12	5.4163	THESSALONIKI (AIRPORT)
622	2025-09-02	12	3.6	THESSALONIKI (AIRPORT)	2025-09-02	12	2.59904	THESSALONIKI (AIRPORT)
622	2025-09-03	12	3.1	THESSALONIKI (AIRPORT)	2025-09-03	12	2.88472	THESSALONIKI (AIRPORT)
622	2025-09-04	12	5.1	THESSALONIKI (AIRPORT)	2025-09-04	12	4.17771	THESSALONIKI (AIRPORT)
622	2025-09-05	12	4.6	THESSALONIKI (AIRPORT)	2025-09-05	12	5.06543	THESSALONIKI (AIRPORT)
622	2025-09-06	12	4.1	THESSALONIKI (AIRPORT)	2025-09-06	12	3.22015	THESSALONIKI (AIRPORT)
622	2025-09-07	12	4.6	THESSALONIKI (AIRPORT)	2025-09-07	12	3.64724	THESSALONIKI (AIRPORT)
622	2025-09-08	12	4.1	THESSALONIKI (AIRPORT)	2025-09-08	12	4.05378	THESSALONIKI (AIRPORT)
