obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-02	9	0.5	SERRAI	2025-10-01	33	2.71657	SERRAI
606	2025-10-03	9	0.5	SERRAI	2025-10-02	33	3.84121	SERRAI
606	2025-10-04	9	1	SERRAI	2025-10-03	33	3.80255	SERRAI
606	2025-10-05	9	1	SERRAI	2025-10-04	33	0.860708	SERRAI
606	2025-10-06	9	1	SERRAI	2025-10-05	33	1.37822	SERRAI
606	2025-10-07	9	2.6	SERRAI	2025-10-06	33	3.21391	SERRAI
606	2025-10-08	9	4.6	SERRAI	2025-10-07	33	3.33598	SERRAI
606	2025-10-09	9	3.1	SERRAI	2025-10-08	33	3.15108	SERRAI
606	2025-10-10	9	1	SERRAI	2025-10-09	33	0.797914	SERRAI
606	2025-10-11	9	4.1	SERRAI	2025-10-10	33	3.64312	SERRAI
606	2025-10-12	9	1	SERRAI	2025-10-11	33	1.9349	SERRAI
606	2025-10-13	9	0.5	SERRAI	2025-10-12	33	0.854361	SERRAI
606	2025-10-14	9	0.5	SERRAI	2025-10-13	33	0.879449	SERRAI
606	2025-10-15	9	0.5	SERRAI	2025-10-14	33	0.43708	SERRAI
606	2025-10-16	9	1.5	SERRAI	2025-10-15	33	0.87587	SERRAI
606	2025-10-17	9	1	SERRAI	2025-10-16	33	2.46276	SERRAI
606	2025-10-18	9	0	SERRAI	2025-10-17	33	0.680499	SERRAI
606	2025-10-19	9	1	SERRAI	2025-10-18	33	1.49136	SERRAI
606	2025-10-20	9	1	SERRAI	2025-10-19	33	0.741887	SERRAI
606	2025-10-21	9	0.5	SERRAI	2025-10-20	33	2.28095	SERRAI
606	2025-10-22	9	0.5	SERRAI	2025-10-21	33	1.74687	SERRAI
606	2025-10-23	9	0.5	SERRAI	2025-10-22	33	0.31783	SERRAI
606	2025-10-24	9	0	SERRAI	2025-10-23	33	0.230129	SERRAI
606	2025-10-26	9	0.5	SERRAI	2025-10-25	33	0.333084	SERRAI
606	2025-10-27	9	1	SERRAI	2025-10-26	33	5.69685	SERRAI
606	2025-10-28	9	1	SERRAI	2025-10-27	33	0.738987	SERRAI
606	2025-10-29	9	0.5	SERRAI	2025-10-28	33	0.0960289	SERRAI
606	2025-10-30	9	0.5	SERRAI	2025-10-29	33	0.689819	SERRAI
606	2025-10-31	9	0.5	SERRAI	2025-10-30	33	0.763047	SERRAI
613	2025-10-02	9	5.1	FLORINA	2025-10-01	33	3.6939	FLORINA
613	2025-10-03	9	4.6	FLORINA	2025-10-02	33	5.31465	FLORINA
613	2025-10-04	9	1.5	FLORINA	2025-10-03	33	2.7636	FLORINA
613	2025-10-05	9	2.1	FLORINA	2025-10-04	33	1.84979	FLORINA
613	2025-10-06	9	2.6	FLORINA	2025-10-05	33	1.04938	FLORINA
613	2025-10-07	9	4.6	FLORINA	2025-10-06	33	7.45943	FLORINA
613	2025-10-08	9	2.1	FLORINA	2025-10-07	33	5.87676	FLORINA
613	2025-10-09	9	3.6	FLORINA	2025-10-08	33	3.96619	FLORINA
613	2025-10-10	9	2.1	FLORINA	2025-10-09	33	3.07479	FLORINA
613	2025-10-11	9	4.6	FLORINA	2025-10-10	33	4.40175	FLORINA
613	2025-10-12	9	3.6	FLORINA	2025-10-11	33	3.6141	FLORINA
613	2025-10-13	9	0	FLORINA	2025-10-12	33	2.57735	FLORINA
