obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-02	18	0.5	SERRAI	2025-10-01	42	1.0558	SERRAI
606	2025-10-03	18	0	SERRAI	2025-10-02	42	2.42613	SERRAI
606	2025-10-04	18	0.5	SERRAI	2025-10-03	42	0.783503	SERRAI
606	2025-10-05	18	0.5	SERRAI	2025-10-04	42	1.41419	SERRAI
606	2025-10-06	18	0	SERRAI	2025-10-05	42	2.42	SERRAI
606	2025-10-07	18	3.6	SERRAI	2025-10-06	42	1.82409	SERRAI
606	2025-10-08	18	1.5	SERRAI	2025-10-07	42	1.47015	SERRAI
606	2025-10-09	18	2.6	SERRAI	2025-10-08	42	1.39957	SERRAI
606	2025-10-10	18	3.1	SERRAI	2025-10-09	42	1.21148	SERRAI
606	2025-10-11	18	1.5	SERRAI	2025-10-10	42	0.368703	SERRAI
606	2025-10-12	18	1	SERRAI	2025-10-11	42	1.31208	SERRAI
606	2025-10-13	18	0.5	SERRAI	2025-10-12	42	1.54272	SERRAI
606	2025-10-14	18	0	SERRAI	2025-10-13	42	1.8994	SERRAI
606	2025-10-15	18	0.5	SERRAI	2025-10-14	42	1.50202	SERRAI
606	2025-10-16	18	0	SERRAI	2025-10-15	42	1.45155	SERRAI
606	2025-10-17	18	0.5	SERRAI	2025-10-16	42	0.805029	SERRAI
606	2025-10-18	18	0	SERRAI	2025-10-17	42	0.394651	SERRAI
606	2025-10-19	18	1	SERRAI	2025-10-18	42	2.24427	SERRAI
606	2025-10-20	18	0.5	SERRAI	2025-10-19	42	1.37212	SERRAI
606	2025-10-21	18	0	SERRAI	2025-10-20	42	0.974966	SERRAI
606	2025-10-22	18	0	SERRAI	2025-10-21	42	0.687703	SERRAI
606	2025-10-23	18	0.5	SERRAI	2025-10-22	42	1.56541	SERRAI
606	2025-10-26	18	0	SERRAI	2025-10-25	42	1.1842	SERRAI
606	2025-10-27	18	0	SERRAI	2025-10-26	42	0.178134	SERRAI
606	2025-10-28	18	2.1	SERRAI	2025-10-27	42	0.969284	SERRAI
606	2025-10-29	18	1	SERRAI	2025-10-28	42	0.439369	SERRAI
606	2025-10-30	18	0	SERRAI	2025-10-29	42	0.341988	SERRAI
606	2025-10-31	18	1	SERRAI	2025-10-30	42	0.939095	SERRAI
613	2025-10-02	18	3.6	FLORINA	2025-10-01	42	4.86089	FLORINA
613	2025-10-03	18	2.1	FLORINA	2025-10-02	42	3.36301	FLORINA
613	2025-10-04	18	0	FLORINA	2025-10-03	42	0.115472	FLORINA
613	2025-10-05	18	2.1	FLORINA	2025-10-04	42	2.13252	FLORINA
613	2025-10-06	18	3.6	FLORINA	2025-10-05	42	5.03434	FLORINA
613	2025-10-07	18	3.6	FLORINA	2025-10-06	42	4.98409	FLORINA
613	2025-10-08	18	0.5	FLORINA	2025-10-07	42	3.58783	FLORINA
613	2025-10-09	18	1	FLORINA	2025-10-08	42	1.71741	FLORINA
613	2025-10-10	18	1	FLORINA	2025-10-09	42	1.27962	FLORINA
613	2025-10-11	18	2.6	FLORINA	2025-10-10	42	2.28727	FLORINA
613	2025-10-12	18	0	FLORINA	2025-10-11	42	0.764965	FLORINA
613	2025-10-13	18	0.5	FLORINA	2025-10-12	42	0.817196	FLORINA
613	2025-10-14	18	0.5	FLORINA	2025-10-13	42	0.39028	FLORINA
613	2025-10-15	18	1.5	FLORINA	2025-10-14	42	0.312688	FLORINA
613	2025-10-16	18	2.6	FLORINA	2025-10-15	42	1.56979	FLORINA
613	2025-10-17	18	2.6	FLORINA	2025-10-16	42	1.49442	FLORINA
