obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	15	1	SERRAI	2025-09-01	39	1.5692	SERRAI
606	2025-09-03	15	2.6	SERRAI	2025-09-02	39	2.97814	SERRAI
606	2025-09-04	15	1.5	SERRAI	2025-09-03	39	3.22124	SERRAI
606	2025-09-05	15	1	SERRAI	2025-09-04	39	1.92914	SERRAI
606	2025-09-06	15	3.1	SERRAI	2025-09-05	39	2.38712	SERRAI
606	2025-09-07	15	3.1	SERRAI	2025-09-06	39	1.38055	SERRAI
606	2025-09-08	15	2.1	SERRAI	2025-09-07	39	4.76632	SERRAI
606	2025-09-09	15	3.1	SERRAI	2025-09-08	39	4.09191	SERRAI
606	2025-09-10	15	2.1	SERRAI	2025-09-09	39	3.8258	SERRAI
606	2025-09-11	15	1.5	SERRAI	2025-09-10	39	2.41444	SERRAI
606	2025-09-12	15	1	SERRAI	2025-09-11	39	4.52302	SERRAI
606	2025-09-13	15	3.1	SERRAI	2025-09-12	39	3.9847	SERRAI
606	2025-09-14	15	2.6	SERRAI	2025-09-13	39	3.8449	SERRAI
606	2025-09-15	15	3.1	SERRAI	2025-09-14	39	4.29974	SERRAI
606	2025-09-16	15	2.6	SERRAI	2025-09-15	39	0.609154	SERRAI
606	2025-09-17	15	4.1	SERRAI	2025-09-16	39	6.24639	SERRAI
606	2025-09-18	15	2.6	SERRAI	2025-09-17	39	3.94028	SERRAI
606	2025-09-19	15	2.1	SERRAI	2025-09-18	39	1.94589	SERRAI
606	2025-09-20	15	2.6	SERRAI	2025-09-19	39	0.678701	SERRAI
606	2025-09-21	15	1	SERRAI	2025-09-20	39	2.2555	SERRAI
606	2025-09-22	15	3.1	SERRAI	2025-09-21	39	3.32195	SERRAI
606	2025-09-23	15	2.6	SERRAI	2025-09-22	39	1.7748	SERRAI
606	2025-09-25	15	2.1	SERRAI	2025-09-24	39	3.67261	SERRAI
606	2025-09-26	15	0.5	SERRAI	2025-09-25	39	1.45253	SERRAI
606	2025-09-27	15	1	SERRAI	2025-09-26	39	2.56438	SERRAI
606	2025-09-28	15	0.5	SERRAI	2025-09-27	39	2.6411	SERRAI
606	2025-09-29	15	0.5	SERRAI	2025-09-28	39	1.49769	SERRAI
606	2025-09-30	15	2.1	SERRAI	2025-09-29	39	2.24724	SERRAI
613	2025-09-02	15	1	FLORINA	2025-09-01	39	1.51058	FLORINA
613	2025-09-03	15	4.1	FLORINA	2025-09-02	39	0.293911	FLORINA
613	2025-09-04	15	1.5	FLORINA	2025-09-03	39	0.841934	FLORINA
613	2025-09-05	15	2.6	FLORINA	2025-09-04	39	2.61734	FLORINA
613	2025-09-06	15	2.6	FLORINA	2025-09-05	39	3.28546	FLORINA
613	2025-09-07	15	3.1	FLORINA	2025-09-06	39	1.56081	FLORINA
613	2025-09-08	15	1.5	FLORINA	2025-09-07	39	3.25014	FLORINA
613	2025-09-09	15	3.6	FLORINA	2025-09-08	39	4.59869	FLORINA
613	2025-09-10	15	4.1	FLORINA	2025-09-09	39	2.77077	FLORINA
613	2025-09-11	15	1.5	FLORINA	2025-09-10	39	2.29387	FLORINA
613	2025-09-12	15	3.6	FLORINA	2025-09-11	39	2.60442	FLORINA
613	2025-09-13	15	4.1	FLORINA	2025-09-12	39	2.79648	FLORINA
613	2025-09-14	15	1.5	FLORINA	2025-09-13	39	3.81369	FLORINA
613	2025-09-15	15	2.6	FLORINA	2025-09-14	39	2.50861	FLORINA
613	2025-09-16	15	2.6	FLORINA	2025-09-15	39	3.58863	FLORINA
613	2025-09-17	15	5.7	FLORINA	2025-09-16	39	5.13956	FLORINA
613	2025-09-18	15	4.1	FLORINA	2025-09-17	39	2.98909	FLORINA
613	2025-09-19	15	4.1	FLORINA	2025-09-18	39	3.34135	FLORINA
613	2025-09-20	15	2.1	FLORINA	2025-09-19	39	2.40047	FLORINA
613	2025-09-21	15	4.1	FLORINA	2025-09-20	39	3.69395	FLORINA
613	2025-09-22	15	4.1	FLORINA	2025-09-21	39	4.18092	FLORINA
613	2025-09-23	15	4.1	FLORINA	2025-09-22	39	3.35717	FLORINA
613	2025-09-25	15	4.6	FLORINA	2025-09-24	39	3.79397	FLORINA
613	2025-09-26	15	4.6	FLORINA	2025-09-25	39	3.73317	FLORINA
613	2025-09-27	15	5.7	FLORINA	2025-09-26	39	3.75497	FLORINA
613	2025-09-28	15	3.6	FLORINA	2025-09-27	39	3.60131	FLORINA
613	2025-09-29	15	1.5	FLORINA	2025-09-28	39	2.05519	FLORINA
613	2025-09-30	15	1	FLORINA	2025-09-29	39	1.00528	FLORINA
622	2025-09-02	15	5.7	THESSALONIKI (AIRPORT)	2025-09-01	39	2.17442	THESSALONIKI (AIRPORT)
622	2025-09-03	15	6.2	THESSALONIKI (AIRPORT)	2025-09-02	39	3.2925	THESSALONIKI (AIRPORT)
622	2025-09-04	15	3.1	THESSALONIKI (AIRPORT)	2025-09-03	39	2.93229	THESSALONIKI (AIRPORT)
622	2025-09-05	15	4.6	THESSALONIKI (AIRPORT)	2025-09-04	39	4.58404	THESSALONIKI (AIRPORT)
622	2025-09-06	15	7.7	THESSALONIKI (AIRPORT)	2025-09-05	39	4.30294	THESSALONIKI (AIRPORT)
622	2025-09-07	15	4.6	THESSALONIKI (AIRPORT)	2025-09-06	39	3.18509	THESSALONIKI (AIRPORT)
622	2025-09-08	15	5.7	THESSALONIKI (AIRPORT)	2025-09-07	39	4.14432	THESSALONIKI (AIRPORT)
622	2025-09-09	15	6.2	THESSALONIKI (AIRPORT)	2025-09-08	39	4.69344	THESSALONIKI (AIRPORT)
622	2025-09-10	15	5.1	THESSALONIKI (AIRPORT)	2025-09-09	39	3.88431	THESSALONIKI (AIRPORT)
622	2025-09-11	15	3.1	THESSALONIKI (AIRPORT)	2025-09-10	39	1.21679	THESSALONIKI (AIRPORT)
622	2025-09-12	15	3.1	THESSALONIKI (AIRPORT)	2025-09-11	39	4.27687	THESSALONIKI (AIRPORT)
622	2025-09-13	15	6.2	THESSALONIKI (AIRPORT)	2025-09-12	39	3.64315	THESSALONIKI (AIRPORT)
622	2025-09-14	15	5.7	THESSALONIKI (AIRPORT)	2025-09-13	39	3.94974	THESSALONIKI (AIRPORT)
622	2025-09-15	15	7.2	THESSALONIKI (AIRPORT)	2025-09-14	39	3.29617	THESSALONIKI (AIRPORT)
622	2025-09-16	15	6.2	THESSALONIKI (AIRPORT)	2025-09-15	39	3.56999	THESSALONIKI (AIRPORT)
622	2025-09-17	15	8.2	THESSALONIKI (AIRPORT)	2025-09-16	39	7.60356	THESSALONIKI (AIRPORT)
622	2025-09-18	15	3.1	THESSALONIKI (AIRPORT)	2025-09-17	39	4.70352	THESSALONIKI (AIRPORT)
622	2025-09-19	15	4.1	THESSALONIKI (AIRPORT)	2025-09-18	39	3.10265	THESSALONIKI (AIRPORT)
622	2025-09-20	15	3.6	THESSALONIKI (AIRPORT)	2025-09-19	39	4.36269	THESSALONIKI (AIRPORT)
622	2025-09-21	15	4.1	THESSALONIKI (AIRPORT)	2025-09-20	39	3.04236	THESSALONIKI (AIRPORT)
622	2025-09-22	15	5.1	THESSALONIKI (AIRPORT)	2025-09-21	39	3.48363	THESSALONIKI (AIRPORT)
622	2025-09-23	15	4.6	THESSALONIKI (AIRPORT)	2025-09-22	39	3.44453	THESSALONIKI (AIRPORT)
622	2025-09-25	15	6.2	THESSALONIKI (AIRPORT)	2025-09-24	39	4.11862	THESSALONIKI (AIRPORT)
622	2025-09-26	15	3.1	THESSALONIKI (AIRPORT)	2025-09-25	39	1.31775	THESSALONIKI (AIRPORT)
622	2025-09-27	15	2.6	THESSALONIKI (AIRPORT)	2025-09-26	39	1.85097	THESSALONIKI (AIRPORT)
622	2025-09-28	15	3.6	THESSALONIKI (AIRPORT)	2025-09-27	39	0.997993	THESSALONIKI (AIRPORT)
622	2025-09-29	15	2.1	THESSALONIKI (AIRPORT)	2025-09-28	39	2.32547	THESSALONIKI (AIRPORT)
622	2025-09-30	15	1.5	THESSALONIKI (AIRPORT)	2025-09-29	39	2.76207	THESSALONIKI (AIRPORT)
624	2025-09-02	15	5.7	CHRYSOPOULI (AIRPORT)	2025-09-01	39	3.10483	CHRYSOPOULI (AIRPORT)
624	2025-09-03	15	3.1	CHRYSOPOULI (AIRPORT)	2025-09-02	39	3.33439	CHRYSOPOULI (AIRPORT)
624	2025-09-04	15	5.7	CHRYSOPOULI (AIRPORT)	2025-09-03	39	5.84345	CHRYSOPOULI (AIRPORT)
624	2025-09-05	15	6.2	CHRYSOPOULI (AIRPORT)	2025-09-04	39	3.0205	CHRYSOPOULI (AIRPORT)
624	2025-09-06	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-05	39	3.13462	CHRYSOPOULI (AIRPORT)
624	2025-09-07	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-06	39	2.8563	CHRYSOPOULI (AIRPORT)
624	2025-09-08	15	4.1	CHRYSOPOULI (AIRPORT)	2025-09-07	39	3.67095	CHRYSOPOULI (AIRPORT)
624	2025-09-09	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-08	39	2.82883	CHRYSOPOULI (AIRPORT)
624	2025-09-10	15	2.1	CHRYSOPOULI (AIRPORT)	2025-09-09	39	2.22136	CHRYSOPOULI (AIRPORT)
624	2025-09-11	15	2.1	CHRYSOPOULI (AIRPORT)	2025-09-10	39	2.35687	CHRYSOPOULI (AIRPORT)
624	2025-09-12	15	2.1	CHRYSOPOULI (AIRPORT)	2025-09-11	39	2.40448	CHRYSOPOULI (AIRPORT)
624	2025-09-13	15	4.6	CHRYSOPOULI (AIRPORT)	2025-09-12	39	3.20896	CHRYSOPOULI (AIRPORT)
624	2025-09-14	15	4.6	CHRYSOPOULI (AIRPORT)	2025-09-13	39	3.3725	CHRYSOPOULI (AIRPORT)
624	2025-09-15	15	3.1	CHRYSOPOULI (AIRPORT)	2025-09-14	39	2.54463	CHRYSOPOULI (AIRPORT)
624	2025-09-16	15	4.6	CHRYSOPOULI (AIRPORT)	2025-09-15	39	3.27784	CHRYSOPOULI (AIRPORT)
624	2025-09-17	15	2.6	CHRYSOPOULI (AIRPORT)	2025-09-16	39	1.14552	CHRYSOPOULI (AIRPORT)
624	2025-09-18	15	4.1	CHRYSOPOULI (AIRPORT)	2025-09-17	39	3.04852	CHRYSOPOULI (AIRPORT)
624	2025-09-19	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-18	39	2.61103	CHRYSOPOULI (AIRPORT)
624	2025-09-20	15	4.1	CHRYSOPOULI (AIRPORT)	2025-09-19	39	1.65226	CHRYSOPOULI (AIRPORT)
624	2025-09-21	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-20	39	3.22643	CHRYSOPOULI (AIRPORT)
624	2025-09-22	15	4.1	CHRYSOPOULI (AIRPORT)	2025-09-21	39	2.02396	CHRYSOPOULI (AIRPORT)
624	2025-09-23	15	3.1	CHRYSOPOULI (AIRPORT)	2025-09-22	39	3.47446	CHRYSOPOULI (AIRPORT)
624	2025-09-25	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-24	39	1.97786	CHRYSOPOULI (AIRPORT)
624	2025-09-26	15	9.3	CHRYSOPOULI (AIRPORT)	2025-09-25	39	8.02562	CHRYSOPOULI (AIRPORT)
624	2025-09-27	15	4.1	CHRYSOPOULI (AIRPORT)	2025-09-26	39	5.21466	CHRYSOPOULI (AIRPORT)
624	2025-09-28	15	1.5	CHRYSOPOULI (AIRPORT)	2025-09-27	39	2.99489	CHRYSOPOULI (AIRPORT)
624	2025-09-29	15	2.6	CHRYSOPOULI (AIRPORT)	2025-09-28	39	1.77291	CHRYSOPOULI (AIRPORT)
624	2025-09-30	15	3.1	CHRYSOPOULI (AIRPORT)	2025-09-29	39	2.43739	CHRYSOPOULI (AIRPORT)
627	2025-09-02	15	5.7	ALEXANDROUPOLI (AIRPORT)	2025-09-01	39	7.04134	ALEXANDROUPOLI (AIRPORT)
627	2025-09-03	15	9	ALEXANDROUPOLI (AIRPORT)	2025-09-02	39	3.53958	ALEXANDROUPOLI (AIRPORT)
627	2025-09-04	15	14	ALEXANDROUPOLI (AIRPORT)	2025-09-03	39	7.61506	ALEXANDROUPOLI (AIRPORT)
627	2025-09-05	15	12	ALEXANDROUPOLI (AIRPORT)	2025-09-04	39	6.79721	ALEXANDROUPOLI (AIRPORT)
627	2025-09-06	15	10	ALEXANDROUPOLI (AIRPORT)	2025-09-05	39	6.68151	ALEXANDROUPOLI (AIRPORT)
627	2025-09-07	15	8	ALEXANDROUPOLI (AIRPORT)	2025-09-06	39	5.31345	ALEXANDROUPOLI (AIRPORT)
627	2025-09-08	15	8	ALEXANDROUPOLI (AIRPORT)	2025-09-07	39	5.34536	ALEXANDROUPOLI (AIRPORT)
627	2025-09-09	15	10	ALEXANDROUPOLI (AIRPORT)	2025-09-08	39	4.05017	ALEXANDROUPOLI (AIRPORT)
627	2025-09-10	15	7	ALEXANDROUPOLI (AIRPORT)	2025-09-09	39	3.45474	ALEXANDROUPOLI (AIRPORT)
627	2025-09-11	15	7	ALEXANDROUPOLI (AIRPORT)	2025-09-10	39	3.52299	ALEXANDROUPOLI (AIRPORT)
627	2025-09-12	15	8	ALEXANDROUPOLI (AIRPORT)	2025-09-11	39	6.45102	ALEXANDROUPOLI (AIRPORT)
627	2025-09-13	15	12	ALEXANDROUPOLI (AIRPORT)	2025-09-12	39	8.35277	ALEXANDROUPOLI (AIRPORT)
627	2025-09-14	15	12	ALEXANDROUPOLI (AIRPORT)	2025-09-13	39	5.96898	ALEXANDROUPOLI (AIRPORT)
627	2025-09-15	15	3.1	ALEXANDROUPOLI (AIRPORT)	2025-09-14	39	5.67899	ALEXANDROUPOLI (AIRPORT)
627	2025-09-16	15	8	ALEXANDROUPOLI (AIRPORT)	2025-09-15	39	3.94357	ALEXANDROUPOLI (AIRPORT)
627	2025-09-17	15	15	ALEXANDROUPOLI (AIRPORT)	2025-09-16	39	2.82055	ALEXANDROUPOLI (AIRPORT)
627	2025-09-18	15	12	ALEXANDROUPOLI (AIRPORT)	2025-09-17	39	5.64383	ALEXANDROUPOLI (AIRPORT)
627	2025-09-19	15	10	ALEXANDROUPOLI (AIRPORT)	2025-09-18	39	6.24864	ALEXANDROUPOLI (AIRPORT)
627	2025-09-20	15	6.2	ALEXANDROUPOLI (AIRPORT)	2025-09-19	39	7.0585	ALEXANDROUPOLI (AIRPORT)
627	2025-09-21	15	14	ALEXANDROUPOLI (AIRPORT)	2025-09-20	39	7.2389	ALEXANDROUPOLI (AIRPORT)
627	2025-09-22	15	14	ALEXANDROUPOLI (AIRPORT)	2025-09-21	39	5.69264	ALEXANDROUPOLI (AIRPORT)
627	2025-09-23	15	10	ALEXANDROUPOLI (AIRPORT)	2025-09-22	39	3.70336	ALEXANDROUPOLI (AIRPORT)
