obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	6	0	SERRAI	2025-09-01	30	0.435985	SERRAI
606	2025-09-03	6	0	SERRAI	2025-09-02	30	0.271089	SERRAI
606	2025-09-04	6	0.5	SERRAI	2025-09-03	30	1.44346	SERRAI
606	2025-09-05	6	0.5	SERRAI	2025-09-04	30	0.606738	SERRAI
606	2025-09-06	6	0.5	SERRAI	2025-09-05	30	0.376037	SERRAI
606	2025-09-07	6	0.5	SERRAI	2025-09-06	30	0.515923	SERRAI
606	2025-09-08	6	0.5	SERRAI	2025-09-07	30	0.142365	SERRAI
606	2025-09-09	6	1	SERRAI	2025-09-08	30	0.500395	SERRAI
606	2025-09-10	6	0.5	SERRAI	2025-09-09	30	0.601524	SERRAI
606	2025-09-11	6	0	SERRAI	2025-09-10	30	0.671651	SERRAI
606	2025-09-12	6	0.5	SERRAI	2025-09-11	30	0.483437	SERRAI
606	2025-09-13	6	0	SERRAI	2025-09-12	30	1.0356	SERRAI
606	2025-09-14	6	1	SERRAI	2025-09-13	30	2.64037	SERRAI
606	2025-09-15	6	0.5	SERRAI	2025-09-14	30	1.53643	SERRAI
606	2025-09-16	6	1	SERRAI	2025-09-15	30	0.56895	SERRAI
606	2025-09-17	6	0.5	SERRAI	2025-09-16	30	0.407143	SERRAI
606	2025-09-18	6	1.5	SERRAI	2025-09-17	30	1.17312	SERRAI
606	2025-09-19	6	0.5	SERRAI	2025-09-18	30	0.193614	SERRAI
606	2025-09-20	6	1	SERRAI	2025-09-19	30	0.867446	SERRAI
606	2025-09-21	6	0	SERRAI	2025-09-20	30	0.358737	SERRAI
606	2025-09-22	6	0.5	SERRAI	2025-09-21	30	0.71734	SERRAI
606	2025-09-23	6	0.5	SERRAI	2025-09-22	30	0.562063	SERRAI
606	2025-09-25	6	0	SERRAI	2025-09-24	30	0.50755	SERRAI
606	2025-09-26	6	0.5	SERRAI	2025-09-25	30	1.52186	SERRAI
606	2025-09-27	6	1	SERRAI	2025-09-26	30	0.599601	SERRAI
606	2025-09-28	6	0.5	SERRAI	2025-09-27	30	0.419288	SERRAI
606	2025-09-29	6	0	SERRAI	2025-09-28	30	0.944967	SERRAI
606	2025-09-30	6	1	SERRAI	2025-09-29	30	0.503165	SERRAI
613	2025-09-02	6	0.5	FLORINA	2025-09-01	30	0.623038	FLORINA
613	2025-09-03	6	0	FLORINA	2025-09-02	30	0.477239	FLORINA
613	2025-09-04	6	0.5	FLORINA	2025-09-03	30	1.1555	FLORINA
613	2025-09-05	6	0	FLORINA	2025-09-04	30	0.505661	FLORINA
613	2025-09-06	6	0	FLORINA	2025-09-05	30	0.632244	FLORINA
613	2025-09-07	6	0.5	FLORINA	2025-09-06	30	0.392762	FLORINA
613	2025-09-08	6	0.5	FLORINA	2025-09-07	30	0.591275	FLORINA
613	2025-09-09	6	0	FLORINA	2025-09-08	30	0.852075	FLORINA
613	2025-09-10	6	0.5	FLORINA	2025-09-09	30	0.370189	FLORINA
613	2025-09-11	6	1.5	FLORINA	2025-09-10	30	0.401609	FLORINA
613	2025-09-12	6	0	FLORINA	2025-09-11	30	0.581265	FLORINA
613	2025-09-13	6	0	FLORINA	2025-09-12	30	0.34383	FLORINA
613	2025-09-14	6	2.6	FLORINA	2025-09-13	30	1.11729	FLORINA
613	2025-09-15	6	0	FLORINA	2025-09-14	30	0.302544	FLORINA
613	2025-09-16	6	0	FLORINA	2025-09-15	30	0.325687	FLORINA
613	2025-09-17	6	0	FLORINA	2025-09-16	30	0.459607	FLORINA
613	2025-09-18	6	3.1	FLORINA	2025-09-17	30	2.61344	FLORINA
613	2025-09-19	6	1	FLORINA	2025-09-18	30	0.0445756	FLORINA
613	2025-09-20	6	0	FLORINA	2025-09-19	30	0.545129	FLORINA
613	2025-09-21	6	0	FLORINA	2025-09-20	30	0.598066	FLORINA
613	2025-09-22	6	0.5	FLORINA	2025-09-21	30	0.621789	FLORINA
613	2025-09-23	6	0	FLORINA	2025-09-22	30	0.328435	FLORINA
613	2025-09-25	6	0	FLORINA	2025-09-24	30	0.544085	FLORINA
613	2025-09-26	6	1	FLORINA	2025-09-25	30	0.751252	FLORINA
613	2025-09-27	6	3.1	FLORINA	2025-09-26	30	1.11886	FLORINA
613	2025-09-28	6	1.5	FLORINA	2025-09-27	30	0.906034	FLORINA
613	2025-09-29	6	0	FLORINA	2025-09-28	30	0.284832	FLORINA
613	2025-09-30	6	0	FLORINA	2025-09-29	30	0.386533	FLORINA
622	2025-09-02	6	1.5	THESSALONIKI (AIRPORT)	2025-09-01	30	0.446609	THESSALONIKI (AIRPORT)
