obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-09-01	6	0.5	SERRAI	2025-09-01	6	1.04028	SERRAI
606	2025-09-02	6	0	SERRAI	2025-09-02	6	0.695027	SERRAI
606	2025-09-03	6	0	SERRAI	2025-09-03	6	0.423531	SERRAI
606	2025-09-04	6	0.5	SERRAI	2025-09-04	6	1.14083	SERRAI
606	2025-09-05	6	0.5	SERRAI	2025-09-05	6	0.706728	SERRAI
606	2025-09-06	6	0.5	SERRAI	2025-09-06	6	0.437695	SERRAI
606	2025-09-07	6	0.5	SERRAI	2025-09-07	6	0.860071	SERRAI
606	2025-09-08	6	0.5	SERRAI	2025-09-08	6	0.643973	SERRAI
606	2025-09-09	6	1	SERRAI	2025-09-09	6	0.683037	SERRAI
606	2025-09-10	6	0.5	SERRAI	2025-09-10	6	0.351155	SERRAI
606	2025-09-11	6	0	SERRAI	2025-09-11	6	0.78724	SERRAI
606	2025-09-12	6	0.5	SERRAI	2025-09-12	6	0.54683	SERRAI
606	2025-09-13	6	0	SERRAI	2025-09-13	6	0.548291	SERRAI
606	2025-09-14	6	1	SERRAI	2025-09-14	6	0.943083	SERRAI
606	2025-09-15	6	0.5	SERRAI	2025-09-15	6	0.795997	SERRAI
606	2025-09-16	6	1	SERRAI	2025-09-16	6	0.186047	SERRAI
606	2025-09-17	6	0.5	SERRAI	2025-09-17	6	0.416895	SERRAI
606	2025-09-18	6	1.5	SERRAI	2025-09-18	6	1.70217	SERRAI
606	2025-09-19	6	0.5	SERRAI	2025-09-19	6	0.958376	SERRAI
606	2025-09-20	6	1	SERRAI	2025-09-20	6	0.562324	SERRAI
606	2025-09-21	6	0	SERRAI	2025-09-21	6	0.453667	SERRAI
606	2025-09-22	6	0.5	SERRAI	2025-09-22	6	0.858891	SERRAI
606	2025-09-23	6	0.5	SERRAI	2025-09-23	6	0.920506	SERRAI
606	2025-09-24	6	0	SERRAI	2025-09-24	6	1.03427	SERRAI
606	2025-09-25	6	0	SERRAI	2025-09-25	6	1.76524	SERRAI
606	2025-09-26	6	0.5	SERRAI	2025-09-26	6	2.15733	SERRAI
606	2025-09-27	6	1	SERRAI	2025-09-27	6	2.51985	SERRAI
606	2025-09-28	6	0.5	SERRAI	2025-09-28	6	1.38485	SERRAI
606	2025-09-29	6	0	SERRAI	2025-09-29	6	0.560427	SERRAI
606	2025-09-30	6	1	SERRAI	2025-09-30	6	0.268629	SERRAI
613	2025-09-01	6	0.5	FLORINA	2025-09-01	6	1.13686	FLORINA
613	2025-09-02	6	0.5	FLORINA	2025-09-02	6	1.3777	FLORINA
613	2025-09-03	6	0	FLORINA	2025-09-03	6	0.145098	FLORINA
613	2025-09-04	6	0.5	FLORINA	2025-09-04	6	2.76039	FLORINA
613	2025-09-05	6	0	FLORINA	2025-09-05	6	1.5398	FLORINA
613	2025-09-06	6	0	FLORINA	2025-09-06	6	1.53684	FLORINA
613	2025-09-07	6	0.5	FLORINA	2025-09-07	6	2.34621	FLORINA
613	2025-09-08	6	0.5	FLORINA	2025-09-08	6	0.999732	FLORINA
613	2025-09-09	6	0	FLORINA	2025-09-09	6	1.20446	FLORINA
613	2025-09-10	6	0.5	FLORINA	2025-09-10	6	0.362684	FLORINA
613	2025-09-11	6	1.5	FLORINA	2025-09-11	6	1.18006	FLORINA
613	2025-09-12	6	0	FLORINA	2025-09-12	6	1.52145	FLORINA
613	2025-09-13	6	0	FLORINA	2025-09-13	6	1.3298	FLORINA
613	2025-09-14	6	2.6	FLORINA	2025-09-14	6	1.49515	FLORINA
613	2025-09-15	6	0	FLORINA	2025-09-15	6	2.86307	FLORINA
613	2025-09-16	6	0	FLORINA	2025-09-16	6	0.439115	FLORINA
613	2025-09-17	6	0	FLORINA	2025-09-17	6	2.01718	FLORINA
613	2025-09-18	6	3.1	FLORINA	2025-09-18	6	4.16121	FLORINA
613	2025-09-19	6	1	FLORINA	2025-09-19	6	2.88335	FLORINA
613	2025-09-20	6	0	FLORINA	2025-09-20	6	1.96943	FLORINA
613	2025-09-21	6	0	FLORINA	2025-09-21	6	1.31694	FLORINA
613	2025-09-22	6	0.5	FLORINA	2025-09-22	6	0.605946	FLORINA
613	2025-09-23	6	0	FLORINA	2025-09-23	6	0.328566	FLORINA
613	2025-09-24	6	0	FLORINA	2025-09-24	6	0.206713	FLORINA
613	2025-09-25	6	0	FLORINA	2025-09-25	6	0.319324	FLORINA
613	2025-09-26	6	1	FLORINA	2025-09-26	6	1.94359	FLORINA
613	2025-09-27	6	3.1	FLORINA	2025-09-27	6	2.38103	FLORINA
613	2025-09-28	6	1.5	FLORINA	2025-09-28	6	2.06418	FLORINA
613	2025-09-29	6	0	FLORINA	2025-09-29	6	0.47184	FLORINA
613	2025-09-30	6	0	FLORINA	2025-09-30	6	2.16361	FLORINA
622	2025-09-01	6	4.1	THESSALONIKI (AIRPORT)	2025-09-01	6	3.9936	THESSALONIKI (AIRPORT)
622	2025-09-02	6	1.5	THESSALONIKI (AIRPORT)	2025-09-02	6	2.25837	THESSALONIKI (AIRPORT)
622	2025-09-03	6	1	THESSALONIKI (AIRPORT)	2025-09-03	6	0.370331	THESSALONIKI (AIRPORT)
622	2025-09-04	6	7.7	THESSALONIKI (AIRPORT)	2025-09-04	6	4.30214	THESSALONIKI (AIRPORT)
622	2025-09-05	6	0.5	THESSALONIKI (AIRPORT)	2025-09-05	6	2.02	THESSALONIKI (AIRPORT)
622	2025-09-06	6	1	THESSALONIKI (AIRPORT)	2025-09-06	6	2.11078	THESSALONIKI (AIRPORT)
622	2025-09-07	6	1.5	THESSALONIKI (AIRPORT)	2025-09-07	6	2.22336	THESSALONIKI (AIRPORT)
622	2025-09-08	6	1.5	THESSALONIKI (AIRPORT)	2025-09-08	6	0.812795	THESSALONIKI (AIRPORT)
622	2025-09-09	6	1	THESSALONIKI (AIRPORT)	2025-09-09	6	1.20548	THESSALONIKI (AIRPORT)
622	2025-09-10	6	1	THESSALONIKI (AIRPORT)	2025-09-10	6	0.938415	THESSALONIKI (AIRPORT)
622	2025-09-11	6	1.5	THESSALONIKI (AIRPORT)	2025-09-11	6	1.45398	THESSALONIKI (AIRPORT)
622	2025-09-12	6	0	THESSALONIKI (AIRPORT)	2025-09-12	6	3.75711	THESSALONIKI (AIRPORT)
622	2025-09-13	6	1	THESSALONIKI (AIRPORT)	2025-09-13	6	1.94809	THESSALONIKI (AIRPORT)
622	2025-09-14	6	1	THESSALONIKI (AIRPORT)	2025-09-14	6	1.00274	THESSALONIKI (AIRPORT)
622	2025-09-15	6	1.5	THESSALONIKI (AIRPORT)	2025-09-15	6	2.73114	THESSALONIKI (AIRPORT)
622	2025-09-16	6	2.1	THESSALONIKI (AIRPORT)	2025-09-16	6	0.553965	THESSALONIKI (AIRPORT)
622	2025-09-17	6	1	THESSALONIKI (AIRPORT)	2025-09-17	6	2.15595	THESSALONIKI (AIRPORT)
622	2025-09-18	6	7.7	THESSALONIKI (AIRPORT)	2025-09-18	6	5.54845	THESSALONIKI (AIRPORT)
622	2025-09-19	6	1.5	THESSALONIKI (AIRPORT)	2025-09-19	6	3.33845	THESSALONIKI (AIRPORT)
622	2025-09-20	6	1.5	THESSALONIKI (AIRPORT)	2025-09-20	6	2.07325	THESSALONIKI (AIRPORT)
622	2025-09-21	6	1.5	THESSALONIKI (AIRPORT)	2025-09-21	6	2.35735	THESSALONIKI (AIRPORT)
622	2025-09-22	6	1.5	THESSALONIKI (AIRPORT)	2025-09-22	6	2.1365	THESSALONIKI (AIRPORT)
622	2025-09-23	6	2.1	THESSALONIKI (AIRPORT)	2025-09-23	6	0.990346	THESSALONIKI (AIRPORT)
622	2025-09-24	6	1	THESSALONIKI (AIRPORT)	2025-09-24	6	1.52126	THESSALONIKI (AIRPORT)
622	2025-09-25	6	1	THESSALONIKI (AIRPORT)	2025-09-25	6	0.705808	THESSALONIKI (AIRPORT)
622	2025-09-26	6	4.6	THESSALONIKI (AIRPORT)	2025-09-26	6	0.995569	THESSALONIKI (AIRPORT)
622	2025-09-27	6	4.1	THESSALONIKI (AIRPORT)	2025-09-27	6	1.0814	THESSALONIKI (AIRPORT)
622	2025-09-28	6	1.5	THESSALONIKI (AIRPORT)	2025-09-28	6	1.88336	THESSALONIKI (AIRPORT)
622	2025-09-29	6	1	THESSALONIKI (AIRPORT)	2025-09-29	6	1.52113	THESSALONIKI (AIRPORT)
622	2025-09-30	6	0.5	THESSALONIKI (AIRPORT)	2025-09-30	6	2.4519	THESSALONIKI (AIRPORT)
624	2025-09-01	6	2.1	CHRYSOPOULI (AIRPORT)	2025-09-01	6	1.72316	CHRYSOPOULI (AIRPORT)
624	2025-09-02	6	0	CHRYSOPOULI (AIRPORT)	2025-09-02	6	0.166479	CHRYSOPOULI (AIRPORT)
624	2025-09-03	6	1.5	CHRYSOPOULI (AIRPORT)	2025-09-03	6	0.192103	CHRYSOPOULI (AIRPORT)
624	2025-09-04	6	4.6	CHRYSOPOULI (AIRPORT)	2025-09-04	6	5.04343	CHRYSOPOULI (AIRPORT)
624	2025-09-05	6	4.1	CHRYSOPOULI (AIRPORT)	2025-09-05	6	2.55458	CHRYSOPOULI (AIRPORT)
