obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	21	0	SERRAI	2025-09-01	45	0.27392	SERRAI
606	2025-09-03	21	0.5	SERRAI	2025-09-02	45	1.9354	SERRAI
606	2025-09-04	21	0.5	SERRAI	2025-09-03	45	0.909837	SERRAI
606	2025-09-05	21	0.5	SERRAI	2025-09-04	45	1.33177	SERRAI
606	2025-09-06	21	0.5	SERRAI	2025-09-05	45	0.417593	SERRAI
606	2025-09-07	21	0	SERRAI	2025-09-06	45	1.17497	SERRAI
606	2025-09-08	21	0	SERRAI	2025-09-07	45	1.45155	SERRAI
606	2025-09-09	21	1	SERRAI	2025-09-08	45	1.12592	SERRAI
606	2025-09-10	21	0.5	SERRAI	2025-09-09	45	1.8174	SERRAI
606	2025-09-11	21	1	SERRAI	2025-09-10	45	0.20792	SERRAI
606	2025-09-12	21	1	SERRAI	2025-09-11	45	1.65246	SERRAI
606	2025-09-13	21	0	SERRAI	2025-09-12	45	0.760419	SERRAI
606	2025-09-14	21	0.5	SERRAI	2025-09-13	45	1.1716	SERRAI
606	2025-09-15	21	0.5	SERRAI	2025-09-14	45	1.74587	SERRAI
606	2025-09-16	21	0	SERRAI	2025-09-15	45	0.710794	SERRAI
606	2025-09-17	21	2.1	SERRAI	2025-09-16	45	1.84711	SERRAI
606	2025-09-18	21	0	SERRAI	2025-09-17	45	0.956545	SERRAI
606	2025-09-19	21	0.5	SERRAI	2025-09-18	45	1.26964	SERRAI
606	2025-09-20	21	0	SERRAI	2025-09-19	45	0.979418	SERRAI
606	2025-09-21	21	0	SERRAI	2025-09-20	45	0.435066	SERRAI
606	2025-09-22	21	0.5	SERRAI	2025-09-21	45	0.468318	SERRAI
606	2025-09-23	21	0	SERRAI	2025-09-22	45	0.656365	SERRAI
606	2025-09-25	21	0	SERRAI	2025-09-24	45	0.754372	SERRAI
606	2025-09-26	21	0	SERRAI	2025-09-25	45	1.36601	SERRAI
606	2025-09-27	21	0.5	SERRAI	2025-09-26	45	0.846717	SERRAI
606	2025-09-28	21	0.5	SERRAI	2025-09-27	45	1.42087	SERRAI
606	2025-09-29	21	0	SERRAI	2025-09-28	45	1.02222	SERRAI
606	2025-09-30	21	0	SERRAI	2025-09-29	45	0.530807	SERRAI
613	2025-09-02	21	1.5	FLORINA	2025-09-01	45	2.59125	FLORINA
613	2025-09-03	21	1.5	FLORINA	2025-09-02	45	1.73428	FLORINA
613	2025-09-04	21	0	FLORINA	2025-09-03	45	2.41259	FLORINA
613	2025-09-05	21	0.5	FLORINA	2025-09-04	45	2.05208	FLORINA
613	2025-09-06	21	0	FLORINA	2025-09-05	45	2.68002	FLORINA
613	2025-09-07	21	1	FLORINA	2025-09-06	45	2.2551	FLORINA
613	2025-09-08	21	0.5	FLORINA	2025-09-07	45	1.36827	FLORINA
613	2025-09-09	21	1	FLORINA	2025-09-08	45	1.95379	FLORINA
613	2025-09-10	21	3.1	FLORINA	2025-09-09	45	1.0844	FLORINA
613	2025-09-11	21	1.5	FLORINA	2025-09-10	45	2.43405	FLORINA
613	2025-09-12	21	0.5	FLORINA	2025-09-11	45	1.90852	FLORINA
613	2025-09-13	21	3.1	FLORINA	2025-09-12	45	1.71645	FLORINA
613	2025-09-14	21	0.5	FLORINA	2025-09-13	45	1.56489	FLORINA
613	2025-09-15	21	0	FLORINA	2025-09-14	45	2.74999	FLORINA
613	2025-09-16	21	1	FLORINA	2025-09-15	45	1.06845	FLORINA
613	2025-09-17	21	4.1	FLORINA	2025-09-16	45	1.52698	FLORINA
613	2025-09-18	21	1	FLORINA	2025-09-17	45	2.68527	FLORINA
613	2025-09-19	21	0	FLORINA	2025-09-18	45	2.43566	FLORINA
613	2025-09-20	21	0.5	FLORINA	2025-09-19	45	2.18343	FLORINA
613	2025-09-21	21	1.5	FLORINA	2025-09-20	45	2.28597	FLORINA
613	2025-09-22	21	2.6	FLORINA	2025-09-21	45	1.58368	FLORINA
613	2025-09-23	21	2.6	FLORINA	2025-09-22	45	0.875218	FLORINA
613	2025-09-25	21	2.6	FLORINA	2025-09-24	45	1.63304	FLORINA
613	2025-09-26	21	2.1	FLORINA	2025-09-25	45	1.25869	FLORINA
613	2025-09-27	21	2.6	FLORINA	2025-09-26	45	1.05324	FLORINA
613	2025-09-28	21	2.6	FLORINA	2025-09-27	45	1.50039	FLORINA
613	2025-09-29	21	2.6	FLORINA	2025-09-28	45	0.547149	FLORINA
613	2025-09-30	21	1	FLORINA	2025-09-29	45	0.469456	FLORINA
622	2025-09-02	21	2.6	THESSALONIKI (AIRPORT)	2025-09-01	45	1.57787	THESSALONIKI (AIRPORT)
622	2025-09-03	21	0	THESSALONIKI (AIRPORT)	2025-09-02	45	1.3736	THESSALONIKI (AIRPORT)
622	2025-09-04	21	1.5	THESSALONIKI (AIRPORT)	2025-09-03	45	0.99659	THESSALONIKI (AIRPORT)
622	2025-09-05	21	2.1	THESSALONIKI (AIRPORT)	2025-09-04	45	1.49272	THESSALONIKI (AIRPORT)
622	2025-09-06	21	1.5	THESSALONIKI (AIRPORT)	2025-09-05	45	1.99967	THESSALONIKI (AIRPORT)
622	2025-09-07	21	1.5	THESSALONIKI (AIRPORT)	2025-09-06	45	1.74682	THESSALONIKI (AIRPORT)
622	2025-09-08	21	2.1	THESSALONIKI (AIRPORT)	2025-09-07	45	1.61957	THESSALONIKI (AIRPORT)
622	2025-09-09	21	2.1	THESSALONIKI (AIRPORT)	2025-09-08	45	1.49499	THESSALONIKI (AIRPORT)
622	2025-09-10	21	2.6	THESSALONIKI (AIRPORT)	2025-09-09	45	0.986058	THESSALONIKI (AIRPORT)
622	2025-09-11	21	2.6	THESSALONIKI (AIRPORT)	2025-09-10	45	1.04571	THESSALONIKI (AIRPORT)
622	2025-09-12	21	3.1	THESSALONIKI (AIRPORT)	2025-09-11	45	1.41733	THESSALONIKI (AIRPORT)
622	2025-09-13	21	2.1	THESSALONIKI (AIRPORT)	2025-09-12	45	1.32691	THESSALONIKI (AIRPORT)
622	2025-09-14	21	1.5	THESSALONIKI (AIRPORT)	2025-09-13	45	1.40719	THESSALONIKI (AIRPORT)
622	2025-09-15	21	1	THESSALONIKI (AIRPORT)	2025-09-14	45	1.61323	THESSALONIKI (AIRPORT)
622	2025-09-16	21	2.1	THESSALONIKI (AIRPORT)	2025-09-15	45	1.53671	THESSALONIKI (AIRPORT)
622	2025-09-17	21	6.7	THESSALONIKI (AIRPORT)	2025-09-16	45	5.31895	THESSALONIKI (AIRPORT)
622	2025-09-18	21	1.5	THESSALONIKI (AIRPORT)	2025-09-17	45	1.87372	THESSALONIKI (AIRPORT)
622	2025-09-19	21	2.6	THESSALONIKI (AIRPORT)	2025-09-18	45	2.01235	THESSALONIKI (AIRPORT)
622	2025-09-20	21	1.5	THESSALONIKI (AIRPORT)	2025-09-19	45	1.6259	THESSALONIKI (AIRPORT)
622	2025-09-21	21	3.1	THESSALONIKI (AIRPORT)	2025-09-20	45	1.41608	THESSALONIKI (AIRPORT)
622	2025-09-22	21	2.6	THESSALONIKI (AIRPORT)	2025-09-21	45	1.50202	THESSALONIKI (AIRPORT)
622	2025-09-23	21	2.6	THESSALONIKI (AIRPORT)	2025-09-22	45	1.49308	THESSALONIKI (AIRPORT)
622	2025-09-25	21	1	THESSALONIKI (AIRPORT)	2025-09-24	45	1.50784	THESSALONIKI (AIRPORT)
622	2025-09-26	21	1.5	THESSALONIKI (AIRPORT)	2025-09-25	45	1.71308	THESSALONIKI (AIRPORT)
622	2025-09-27	21	2.6	THESSALONIKI (AIRPORT)	2025-09-26	45	1.69805	THESSALONIKI (AIRPORT)
622	2025-09-28	21	2.1	THESSALONIKI (AIRPORT)	2025-09-27	45	1.02392	THESSALONIKI (AIRPORT)
622	2025-09-29	21	1	THESSALONIKI (AIRPORT)	2025-09-28	45	1.61152	THESSALONIKI (AIRPORT)
622	2025-09-30	21	2.1	THESSALONIKI (AIRPORT)	2025-09-29	45	1.26093	THESSALONIKI (AIRPORT)
624	2025-09-02	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-01	45	0.314257	CHRYSOPOULI (AIRPORT)
624	2025-09-03	21	2.6	CHRYSOPOULI (AIRPORT)	2025-09-02	45	3.73126	CHRYSOPOULI (AIRPORT)
624	2025-09-04	21	4.1	CHRYSOPOULI (AIRPORT)	2025-09-03	45	2.98641	CHRYSOPOULI (AIRPORT)
624	2025-09-05	21	3.1	CHRYSOPOULI (AIRPORT)	2025-09-04	45	2.5532	CHRYSOPOULI (AIRPORT)
624	2025-09-06	21	1	CHRYSOPOULI (AIRPORT)	2025-09-05	45	1.09175	CHRYSOPOULI (AIRPORT)
624	2025-09-07	21	0	CHRYSOPOULI (AIRPORT)	2025-09-06	45	1.84475	CHRYSOPOULI (AIRPORT)
624	2025-09-08	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-07	45	0.860632	CHRYSOPOULI (AIRPORT)
624	2025-09-09	21	0	CHRYSOPOULI (AIRPORT)	2025-09-08	45	0.989168	CHRYSOPOULI (AIRPORT)
624	2025-09-10	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-09	45	1.50793	CHRYSOPOULI (AIRPORT)
624	2025-09-11	21	0	CHRYSOPOULI (AIRPORT)	2025-09-10	45	0.338232	CHRYSOPOULI (AIRPORT)
624	2025-09-12	21	4.1	CHRYSOPOULI (AIRPORT)	2025-09-11	45	0.586681	CHRYSOPOULI (AIRPORT)
624	2025-09-13	21	2.6	CHRYSOPOULI (AIRPORT)	2025-09-12	45	3.76844	CHRYSOPOULI (AIRPORT)
624	2025-09-14	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-13	45	4.45406	CHRYSOPOULI (AIRPORT)
624	2025-09-15	21	0	CHRYSOPOULI (AIRPORT)	2025-09-14	45	1.97508	CHRYSOPOULI (AIRPORT)
624	2025-09-16	21	0	CHRYSOPOULI (AIRPORT)	2025-09-15	45	1.32351	CHRYSOPOULI (AIRPORT)
624	2025-09-17	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-16	45	0.88085	CHRYSOPOULI (AIRPORT)
624	2025-09-18	21	2.1	CHRYSOPOULI (AIRPORT)	2025-09-17	45	1.95882	CHRYSOPOULI (AIRPORT)
624	2025-09-19	21	2.6	CHRYSOPOULI (AIRPORT)	2025-09-18	45	2.40007	CHRYSOPOULI (AIRPORT)
624	2025-09-20	21	3.6	CHRYSOPOULI (AIRPORT)	2025-09-19	45	2.68529	CHRYSOPOULI (AIRPORT)
624	2025-09-21	21	2.6	CHRYSOPOULI (AIRPORT)	2025-09-20	45	3.20459	CHRYSOPOULI (AIRPORT)
624	2025-09-22	21	0	CHRYSOPOULI (AIRPORT)	2025-09-21	45	0.969441	CHRYSOPOULI (AIRPORT)
624	2025-09-23	21	1	CHRYSOPOULI (AIRPORT)	2025-09-22	45	0.835916	CHRYSOPOULI (AIRPORT)
624	2025-09-25	21	4.6	CHRYSOPOULI (AIRPORT)	2025-09-24	45	3.88566	CHRYSOPOULI (AIRPORT)
624	2025-09-26	21	5.1	CHRYSOPOULI (AIRPORT)	2025-09-25	45	4.13716	CHRYSOPOULI (AIRPORT)
624	2025-09-27	21	3.6	CHRYSOPOULI (AIRPORT)	2025-09-26	45	3.23831	CHRYSOPOULI (AIRPORT)
624	2025-09-28	21	1.5	CHRYSOPOULI (AIRPORT)	2025-09-27	45	1.51444	CHRYSOPOULI (AIRPORT)
624	2025-09-29	21	2.6	CHRYSOPOULI (AIRPORT)	2025-09-28	45	0.635815	CHRYSOPOULI (AIRPORT)
624	2025-09-30	21	0	CHRYSOPOULI (AIRPORT)	2025-09-29	45	0.658486	CHRYSOPOULI (AIRPORT)
627	2025-09-02	21	4	ALEXANDROUPOLI (AIRPORT)	2025-09-01	45	1.55933	ALEXANDROUPOLI (AIRPORT)
627	2025-09-03	21	5	ALEXANDROUPOLI (AIRPORT)	2025-09-02	45	4.03572	ALEXANDROUPOLI (AIRPORT)
627	2025-09-04	21	12	ALEXANDROUPOLI (AIRPORT)	2025-09-03	45	6.98753	ALEXANDROUPOLI (AIRPORT)
627	2025-09-05	21	9	ALEXANDROUPOLI (AIRPORT)	2025-09-04	45	4.03965	ALEXANDROUPOLI (AIRPORT)
627	2025-09-06	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-05	45	3.37594	ALEXANDROUPOLI (AIRPORT)
627	2025-09-07	21	6	ALEXANDROUPOLI (AIRPORT)	2025-09-06	45	4.29634	ALEXANDROUPOLI (AIRPORT)
627	2025-09-08	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-07	45	1.76964	ALEXANDROUPOLI (AIRPORT)
627	2025-09-09	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-08	45	2.09499	ALEXANDROUPOLI (AIRPORT)
627	2025-09-10	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-09	45	2.14669	ALEXANDROUPOLI (AIRPORT)
627	2025-09-11	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-10	45	1.79565	ALEXANDROUPOLI (AIRPORT)
627	2025-09-12	21	10	ALEXANDROUPOLI (AIRPORT)	2025-09-11	45	4.81419	ALEXANDROUPOLI (AIRPORT)
627	2025-09-13	21	8	ALEXANDROUPOLI (AIRPORT)	2025-09-12	45	6.3931	ALEXANDROUPOLI (AIRPORT)
627	2025-09-14	21	8	ALEXANDROUPOLI (AIRPORT)	2025-09-13	45	4.80664	ALEXANDROUPOLI (AIRPORT)
627	2025-09-15	21	5	ALEXANDROUPOLI (AIRPORT)	2025-09-14	45	3.63161	ALEXANDROUPOLI (AIRPORT)
627	2025-09-16	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-15	45	2.38519	ALEXANDROUPOLI (AIRPORT)
627	2025-09-17	21	10	ALEXANDROUPOLI (AIRPORT)	2025-09-16	45	5.94057	ALEXANDROUPOLI (AIRPORT)
627	2025-09-18	21	7	ALEXANDROUPOLI (AIRPORT)	2025-09-17	45	3.90494	ALEXANDROUPOLI (AIRPORT)
627	2025-09-19	21	5	ALEXANDROUPOLI (AIRPORT)	2025-09-18	45	2.34231	ALEXANDROUPOLI (AIRPORT)
627	2025-09-20	21	4	ALEXANDROUPOLI (AIRPORT)	2025-09-19	45	3.07451	ALEXANDROUPOLI (AIRPORT)
627	2025-09-21	21	10	ALEXANDROUPOLI (AIRPORT)	2025-09-20	45	5.51995	ALEXANDROUPOLI (AIRPORT)
627	2025-09-22	21	7	ALEXANDROUPOLI (AIRPORT)	2025-09-21	45	4.86665	ALEXANDROUPOLI (AIRPORT)
627	2025-09-23	21	5	ALEXANDROUPOLI (AIRPORT)	2025-09-22	45	1.60527	ALEXANDROUPOLI (AIRPORT)
627	2025-09-25	21	8	ALEXANDROUPOLI (AIRPORT)	2025-09-24	45	6.90444	ALEXANDROUPOLI (AIRPORT)
627	2025-09-26	21	14	ALEXANDROUPOLI (AIRPORT)	2025-09-25	45	9.40542	ALEXANDROUPOLI (AIRPORT)
627	2025-09-27	21	8	ALEXANDROUPOLI (AIRPORT)	2025-09-26	45	5.52053	ALEXANDROUPOLI (AIRPORT)
627	2025-09-28	21	6	ALEXANDROUPOLI (AIRPORT)	2025-09-27	45	3.91804	ALEXANDROUPOLI (AIRPORT)
627	2025-09-29	21	6	ALEXANDROUPOLI (AIRPORT)	2025-09-28	45	3.37928	ALEXANDROUPOLI (AIRPORT)
627	2025-09-30	21	0	ALEXANDROUPOLI (AIRPORT)	2025-09-29	45	2.61341	ALEXANDROUPOLI (AIRPORT)
