obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-09-02	THESSALONIKI (AIRPORT)	15	0	2025-09-01	39	0
622	2025-09-03	THESSALONIKI (AIRPORT)	15	25	2025-09-02	39	92.832
622	2025-09-04	THESSALONIKI (AIRPORT)	15	75	2025-09-03	39	53.959
622	2025-09-05	THESSALONIKI (AIRPORT)	15	13	2025-09-04	39	15.6367
622	2025-09-06	THESSALONIKI (AIRPORT)	15	25	2025-09-05	39	27.2129
622	2025-09-07	THESSALONIKI (AIRPORT)	15	13	2025-09-06	39	9.62891
622	2025-09-08	THESSALONIKI (AIRPORT)	15	88	2025-09-07	39	99.4844
622	2025-09-09	THESSALONIKI (AIRPORT)	15	13	2025-09-08	39	5.59375
622	2025-09-10	THESSALONIKI (AIRPORT)	15	25	2025-09-09	39	9.28125
622	2025-09-11	THESSALONIKI (AIRPORT)	15	75	2025-09-10	39	99.2246
622	2025-09-12	THESSALONIKI (AIRPORT)	15	13	2025-09-11	39	3.98633
622	2025-09-13	THESSALONIKI (AIRPORT)	15	13	2025-09-12	39	13.0703
622	2025-09-14	THESSALONIKI (AIRPORT)	15	25	2025-09-13	39	4.68359
622	2025-09-15	THESSALONIKI (AIRPORT)	15	25	2025-09-14	39	2.38867
622	2025-09-16	THESSALONIKI (AIRPORT)	15	25	2025-09-15	39	0
622	2025-09-17	THESSALONIKI (AIRPORT)	15	13	2025-09-16	39	9.66211
622	2025-09-18	THESSALONIKI (AIRPORT)	15	0	2025-09-17	39	0
622	2025-09-19	THESSALONIKI (AIRPORT)	15	13	2025-09-18	39	0
622	2025-09-20	THESSALONIKI (AIRPORT)	15	13	2025-09-19	39	0
622	2025-09-21	THESSALONIKI (AIRPORT)	15	13	2025-09-20	39	0.125
622	2025-09-22	THESSALONIKI (AIRPORT)	15	13	2025-09-21	39	0
622	2025-09-23	THESSALONIKI (AIRPORT)	15	13	2025-09-22	39	0
622	2025-09-24	THESSALONIKI (AIRPORT)	15	13	2025-09-23	39	0.509766
622	2025-09-25	THESSALONIKI (AIRPORT)	15	75	2025-09-24	39	11.4141
622	2025-09-26	THESSALONIKI (AIRPORT)	15	75	2025-09-25	39	99.084
622	2025-09-27	THESSALONIKI (AIRPORT)	15	88	2025-09-26	39	71.7051
622	2025-09-28	THESSALONIKI (AIRPORT)	15	100	2025-09-27	39	99.7246
622	2025-09-29	THESSALONIKI (AIRPORT)	15	75	2025-09-28	39	18.1543
622	2025-09-30	THESSALONIKI (AIRPORT)	15	25	2025-09-29	39	4.81836
624	2025-09-02	CHRYSOPOULI (AIRPORT)	15	13	2025-09-01	39	0.09375
624	2025-09-03	CHRYSOPOULI (AIRPORT)	15	13	2025-09-02	39	0.0527344
624	2025-09-04	CHRYSOPOULI (AIRPORT)	15	63	2025-09-03	39	87.8027
624	2025-09-05	CHRYSOPOULI (AIRPORT)	15	38	2025-09-04	39	0
624	2025-09-06	CHRYSOPOULI (AIRPORT)	15	25	2025-09-05	39	0.00585938
624	2025-09-07	CHRYSOPOULI (AIRPORT)	15	38	2025-09-06	39	4.96289
624	2025-09-08	CHRYSOPOULI (AIRPORT)	15	38	2025-09-07	39	11.3223
624	2025-09-09	CHRYSOPOULI (AIRPORT)	15	25	2025-09-08	39	2.26367
624	2025-09-10	CHRYSOPOULI (AIRPORT)	15	38	2025-09-09	39	48.9648
624	2025-09-11	CHRYSOPOULI (AIRPORT)	15	25	2025-09-10	39	99.9121
624	2025-09-12	CHRYSOPOULI (AIRPORT)	15	25	2025-09-11	39	7.24805
624	2025-09-13	CHRYSOPOULI (AIRPORT)	15	25	2025-09-12	39	35.5039
624	2025-09-14	CHRYSOPOULI (AIRPORT)	15	38	2025-09-13	39	6.71094
624	2025-09-15	CHRYSOPOULI (AIRPORT)	15	25	2025-09-14	39	16.8945
624	2025-09-16	CHRYSOPOULI (AIRPORT)	15	0	2025-09-15	39	0
624	2025-09-17	CHRYSOPOULI (AIRPORT)	15	75	2025-09-16	39	30.8066
624	2025-09-18	CHRYSOPOULI (AIRPORT)	15	13	2025-09-17	39	17.4004
624	2025-09-19	CHRYSOPOULI (AIRPORT)	15	13	2025-09-18	39	0.240234
624	2025-09-20	CHRYSOPOULI (AIRPORT)	15	0	2025-09-19	39	0.277344
624	2025-09-21	CHRYSOPOULI (AIRPORT)	15	13	2025-09-20	39	0.232422
624	2025-09-22	CHRYSOPOULI (AIRPORT)	15	0	2025-09-21	39	0
624	2025-09-23	CHRYSOPOULI (AIRPORT)	15	0	2025-09-22	39	0
624	2025-09-24	CHRYSOPOULI (AIRPORT)	15	13	2025-09-23	39	10.8828
624	2025-09-25	CHRYSOPOULI (AIRPORT)	15	63	2025-09-24	39	96.6797
624	2025-09-26	CHRYSOPOULI (AIRPORT)	15	50	2025-09-25	39	0.152344
624	2025-09-27	CHRYSOPOULI (AIRPORT)	15	63	2025-09-26	39	39.5059
624	2025-09-28	CHRYSOPOULI (AIRPORT)	15	88	2025-09-27	39	54.8125
624	2025-09-29	CHRYSOPOULI (AIRPORT)	15	25	2025-09-28	39	17.9941
624	2025-09-30	CHRYSOPOULI (AIRPORT)	15	50	2025-09-29	39	8.45312
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	15	13	2025-09-01	39	10.7871
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	15	13	2025-09-02	39	4.12305
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	15	50	2025-09-03	39	34.9863
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	15	50	2025-09-04	39	64.7305
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	15	50	2025-09-05	39	0.275391
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	15	88	2025-09-06	39	99.5176
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	15	13	2025-09-07	39	30.5605
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-08	39	0
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-09	39	7.77539
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	15	25	2025-09-10	39	7.38867
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-11	39	46.0938
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-12	39	57.416
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-13	39	0
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-14	39	7.59961
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-15	39	0
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	15	63	2025-09-16	39	10.9199
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	15	25	2025-09-17	39	10.5293
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-18	39	0
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-19	39	0.183594
627	2025-09-21	ALEXANDROUPOLI (AIRPORT)	15	13	2025-09-20	39	0.207031
627	2025-09-22	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-21	39	0
627	2025-09-23	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-22	39	0
627	2025-09-24	ALEXANDROUPOLI (AIRPORT)	15	0	2025-09-23	39	0
627	2025-09-25	ALEXANDROUPOLI (AIRPORT)	15	75	2025-09-24	39	80.5449
627	2025-09-26	ALEXANDROUPOLI (AIRPORT)	15	75	2025-09-25	39	30.8262
627	2025-09-27	ALEXANDROUPOLI (AIRPORT)	15	75	2025-09-26	39	23.2637
627	2025-09-28	ALEXANDROUPOLI (AIRPORT)	15	100	2025-09-27	39	100
627	2025-09-29	ALEXANDROUPOLI (AIRPORT)	15	38	2025-09-28	39	22.9531
627	2025-09-30	ALEXANDROUPOLI (AIRPORT)	15	13	2025-09-29	39	26.9844
641	2025-09-02	KERKYRA (AIRPORT)	15	0	2025-09-01	39	0
641	2025-09-03	KERKYRA (AIRPORT)	15	75	2025-09-02	39	30.457
641	2025-09-04	KERKYRA (AIRPORT)	15	25	2025-09-03	39	1.69727
641	2025-09-05	KERKYRA (AIRPORT)	15	25	2025-09-04	39	11.3594
641	2025-09-06	KERKYRA (AIRPORT)	15	25	2025-09-05	39	7.54688
641	2025-09-07	KERKYRA (AIRPORT)	15	38	2025-09-06	39	76.0156
641	2025-09-08	KERKYRA (AIRPORT)	15	63	2025-09-07	39	3.98047
641	2025-09-09	KERKYRA (AIRPORT)	15	25	2025-09-08	39	3.61328
641	2025-09-10	KERKYRA (AIRPORT)	15	25	2025-09-09	39	38.3574
641	2025-09-11	KERKYRA (AIRPORT)	15	63	2025-09-10	39	30.1035
641	2025-09-12	KERKYRA (AIRPORT)	15	13	2025-09-11	39	0
641	2025-09-13	KERKYRA (AIRPORT)	15	13	2025-09-12	39	0.150391
641	2025-09-14	KERKYRA (AIRPORT)	15	50	2025-09-13	39	0.0117188
641	2025-09-15	KERKYRA (AIRPORT)	15	13	2025-09-14	39	0
641	2025-09-16	KERKYRA (AIRPORT)	15	25	2025-09-15	39	0
641	2025-09-17	KERKYRA (AIRPORT)	15	50	2025-09-16	39	12.7715
641	2025-09-18	KERKYRA (AIRPORT)	15	0	2025-09-17	39	0
641	2025-09-19	KERKYRA (AIRPORT)	15	0	2025-09-18	39	0
641	2025-09-20	KERKYRA (AIRPORT)	15	0	2025-09-19	39	0
641	2025-09-21	KERKYRA (AIRPORT)	15	0	2025-09-20	39	0
641	2025-09-22	KERKYRA (AIRPORT)	15	0	2025-09-21	39	0
641	2025-09-23	KERKYRA (AIRPORT)	15	25	2025-09-22	39	0.113281
641	2025-09-24	KERKYRA (AIRPORT)	15	75	2025-09-23	39	49.7383
641	2025-09-25	KERKYRA (AIRPORT)	15	50	2025-09-24	39	54.2266
641	2025-09-26	KERKYRA (AIRPORT)	15	63	2025-09-25	39	67.8672
641	2025-09-27	KERKYRA (AIRPORT)	15	75	2025-09-26	39	100
641	2025-09-28	KERKYRA (AIRPORT)	15	88	2025-09-27	39	33.8262
641	2025-09-29	KERKYRA (AIRPORT)	15	50	2025-09-28	39	0.269531
641	2025-09-30	KERKYRA (AIRPORT)	15	13	2025-09-29	39	4.07031
642	2025-09-02	IOANNINA (AIRPORT)	15	0	2025-09-01	39	0
642	2025-09-03	IOANNINA (AIRPORT)	15	75	2025-09-02	39	60.1621
642	2025-09-04	IOANNINA (AIRPORT)	15	88	2025-09-03	39	27.1211
642	2025-09-05	IOANNINA (AIRPORT)	15	50	2025-09-04	39	25.1035
642	2025-09-06	IOANNINA (AIRPORT)	15	38	2025-09-05	39	13.4004
642	2025-09-07	IOANNINA (AIRPORT)	15	88	2025-09-06	39	40.4082
642	2025-09-08	IOANNINA (AIRPORT)	15	38	2025-09-07	39	26.1602
642	2025-09-09	IOANNINA (AIRPORT)	15	13	2025-09-08	39	2.18164
642	2025-09-10	IOANNINA (AIRPORT)	15	38	2025-09-09	39	1.54102
642	2025-09-11	IOANNINA (AIRPORT)	15	75	2025-09-10	39	49.4395
642	2025-09-12	IOANNINA (AIRPORT)	15	13	2025-09-11	39	0.101562
642	2025-09-13	IOANNINA (AIRPORT)	15	38	2025-09-12	39	0.488281
642	2025-09-14	IOANNINA (AIRPORT)	15	38	2025-09-13	39	9.6582
642	2025-09-15	IOANNINA (AIRPORT)	15	13	2025-09-14	39	0.552734
642	2025-09-16	IOANNINA (AIRPORT)	15	13	2025-09-15	39	0
642	2025-09-17	IOANNINA (AIRPORT)	15	13	2025-09-16	39	45.4141
642	2025-09-18	IOANNINA (AIRPORT)	15	0	2025-09-17	39	0
642	2025-09-19	IOANNINA (AIRPORT)	15	0	2025-09-18	39	0
642	2025-09-20	IOANNINA (AIRPORT)	15	0	2025-09-19	39	0.173828
642	2025-09-21	IOANNINA (AIRPORT)	15	0	2025-09-20	39	0.238281
642	2025-09-22	IOANNINA (AIRPORT)	15	0	2025-09-21	39	0.0449219
642	2025-09-23	IOANNINA (AIRPORT)	15	13	2025-09-22	39	0.0644531
642	2025-09-24	IOANNINA (AIRPORT)	15	50	2025-09-23	39	17.791
642	2025-09-25	IOANNINA (AIRPORT)	15	50	2025-09-24	39	56.5332
642	2025-09-26	IOANNINA (AIRPORT)	15	100	2025-09-25	39	29.7695
642	2025-09-27	IOANNINA (AIRPORT)	15	75	2025-09-26	39	99.9238
642	2025-09-28	IOANNINA (AIRPORT)	15	88	2025-09-27	39	79.6152
642	2025-09-29	IOANNINA (AIRPORT)	15	88	2025-09-28	39	21.7812
642	2025-09-30	IOANNINA (AIRPORT)	15	25	2025-09-29	39	1.64258
643	2025-09-02	AKTION (AIRPORT)	15	0	2025-09-01	39	0
643	2025-09-03	AKTION (AIRPORT)	15	75	2025-09-02	39	99.8633
643	2025-09-05	AKTION (AIRPORT)	15	25	2025-09-04	39	3.88477
643	2025-09-06	AKTION (AIRPORT)	15	13	2025-09-05	39	3.62305
643	2025-09-07	AKTION (AIRPORT)	15	25	2025-09-06	39	41.3145
643	2025-09-08	AKTION (AIRPORT)	15	63	2025-09-07	39	32.5137
643	2025-09-09	AKTION (AIRPORT)	15	13	2025-09-08	39	2.46289
643	2025-09-10	AKTION (AIRPORT)	15	13	2025-09-09	39	0.353516
643	2025-09-11	AKTION (AIRPORT)	15	63	2025-09-10	39	99.5938
643	2025-09-12	AKTION (AIRPORT)	15	13	2025-09-11	39	0
643	2025-09-13	AKTION (AIRPORT)	15	25	2025-09-12	39	0.607422
643	2025-09-14	AKTION (AIRPORT)	15	25	2025-09-13	39	2.42578
643	2025-09-15	AKTION (AIRPORT)	15	13	2025-09-14	39	0.015625
643	2025-09-16	AKTION (AIRPORT)	15	13	2025-09-15	39	0.015625
643	2025-09-17	AKTION (AIRPORT)	15	13	2025-09-16	39	3.03711
643	2025-09-18	AKTION (AIRPORT)	15	0	2025-09-17	39	0.158203
643	2025-09-19	AKTION (AIRPORT)	15	0	2025-09-18	39	0
643	2025-09-20	AKTION (AIRPORT)	15	0	2025-09-19	39	0
643	2025-09-21	AKTION (AIRPORT)	15	0	2025-09-20	39	0
643	2025-09-22	AKTION (AIRPORT)	15	0	2025-09-21	39	0
643	2025-09-23	AKTION (AIRPORT)	15	13	2025-09-22	39	2.08203
643	2025-09-24	AKTION (AIRPORT)	15	13	2025-09-23	39	33.9609
643	2025-09-25	AKTION (AIRPORT)	15	13	2025-09-24	39	5.19141
643	2025-09-26	AKTION (AIRPORT)	15	38	2025-09-25	39	95.916
643	2025-09-27	AKTION (AIRPORT)	15	75	2025-09-26	39	99.7617
643	2025-09-28	AKTION (AIRPORT)	15	100	2025-09-27	39	98.3457
643	2025-09-29	AKTION (AIRPORT)	15	25	2025-09-28	39	1.44727
643	2025-09-30	AKTION (AIRPORT)	15	13	2025-09-29	39	1.02539
