obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-09-02	THESSALONIKI (AIRPORT)	3	13	2025-09-01	27	0
622	2025-09-03	THESSALONIKI (AIRPORT)	3	0	2025-09-02	27	0
622	2025-09-04	THESSALONIKI (AIRPORT)	3	13	2025-09-03	27	100
622	2025-09-05	THESSALONIKI (AIRPORT)	3	25	2025-09-04	27	79.3945
622	2025-09-06	THESSALONIKI (AIRPORT)	3	13	2025-09-05	27	50.1309
622	2025-09-07	THESSALONIKI (AIRPORT)	3	13	2025-09-06	27	24.4473
622	2025-09-08	THESSALONIKI (AIRPORT)	3	13	2025-09-07	27	1.17578
622	2025-09-09	THESSALONIKI (AIRPORT)	3	13	2025-09-08	27	100
622	2025-09-10	THESSALONIKI (AIRPORT)	3	0	2025-09-09	27	33.3672
622	2025-09-11	THESSALONIKI (AIRPORT)	3	13	2025-09-10	27	42.2852
622	2025-09-12	THESSALONIKI (AIRPORT)	3	25	2025-09-11	27	3.15625
622	2025-09-13	THESSALONIKI (AIRPORT)	3	13	2025-09-12	27	39.6348
622	2025-09-14	THESSALONIKI (AIRPORT)	3	13	2025-09-13	27	62.3594
622	2025-09-15	THESSALONIKI (AIRPORT)	3	63	2025-09-14	27	44.9434
622	2025-09-16	THESSALONIKI (AIRPORT)	3	13	2025-09-15	27	37.8438
622	2025-09-17	THESSALONIKI (AIRPORT)	3	13	2025-09-16	27	0
622	2025-09-18	THESSALONIKI (AIRPORT)	3	13	2025-09-17	27	0
622	2025-09-19	THESSALONIKI (AIRPORT)	3	0	2025-09-18	27	0
622	2025-09-20	THESSALONIKI (AIRPORT)	3	0	2025-09-19	27	0
622	2025-09-21	THESSALONIKI (AIRPORT)	3	0	2025-09-20	27	0.0625
622	2025-09-22	THESSALONIKI (AIRPORT)	3	13	2025-09-21	27	29.6426
622	2025-09-23	THESSALONIKI (AIRPORT)	3	25	2025-09-22	27	0
622	2025-09-25	THESSALONIKI (AIRPORT)	3	0	2025-09-24	27	54.2695
622	2025-09-26	THESSALONIKI (AIRPORT)	3	75	2025-09-25	27	86.5469
622	2025-09-27	THESSALONIKI (AIRPORT)	3	75	2025-09-26	27	100
622	2025-09-28	THESSALONIKI (AIRPORT)	3	88	2025-09-27	27	100
622	2025-09-29	THESSALONIKI (AIRPORT)	3	88	2025-09-28	27	98.2578
622	2025-09-30	THESSALONIKI (AIRPORT)	3	38	2025-09-29	27	80.6055
624	2025-09-12	CHRYSOPOULI (AIRPORT)	3	25	2025-09-11	27	55.1445
624	2025-09-26	CHRYSOPOULI (AIRPORT)	3	88	2025-09-25	27	95.6152
624	2025-09-27	CHRYSOPOULI (AIRPORT)	3	13	2025-09-26	27	32.5371
624	2025-09-28	CHRYSOPOULI (AIRPORT)	3	50	2025-09-27	27	100
624	2025-09-29	CHRYSOPOULI (AIRPORT)	3	100	2025-09-28	27	90.9355
624	2025-09-30	CHRYSOPOULI (AIRPORT)	3	75	2025-09-29	27	54.2402
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-01	27	0
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-02	27	0
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-03	27	39.9414
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-04	27	0
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	3	13	2025-09-05	27	78.2617
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	3	25	2025-09-06	27	0.644531
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	3	50	2025-09-07	27	100
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-08	27	60.2891
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-09	27	0
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-10	27	19.2871
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	3	88	2025-09-11	27	100
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	3	13	2025-09-12	27	24.4141
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-13	27	2.28711
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-14	27	99.834
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	3	13	2025-09-15	27	0
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-16	27	0
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	3	50	2025-09-17	27	0
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-18	27	0
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-19	27	0
627	2025-09-21	ALEXANDROUPOLI (AIRPORT)	3	13	2025-09-20	27	0
627	2025-09-22	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-21	27	5.73633
627	2025-09-23	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-22	27	0
627	2025-09-25	ALEXANDROUPOLI (AIRPORT)	3	0	2025-09-24	27	0
627	2025-09-26	ALEXANDROUPOLI (AIRPORT)	3	25	2025-09-25	27	100
627	2025-09-27	ALEXANDROUPOLI (AIRPORT)	3	50	2025-09-26	27	35.5566
627	2025-09-28	ALEXANDROUPOLI (AIRPORT)	3	88	2025-09-27	27	100
627	2025-09-29	ALEXANDROUPOLI (AIRPORT)	3	100	2025-09-28	27	100
627	2025-09-30	ALEXANDROUPOLI (AIRPORT)	3	50	2025-09-29	27	77.7383
632	2025-09-02	KOZANI (AIRPORT)	3	0	2025-09-01	27	0
632	2025-09-04	KOZANI (AIRPORT)	3	38	2025-09-03	27	96.9004
632	2025-09-07	KOZANI (AIRPORT)	3	25	2025-09-06	27	0
632	2025-09-09	KOZANI (AIRPORT)	3	13	2025-09-08	27	100
632	2025-09-11	KOZANI (AIRPORT)	3	38	2025-09-10	27	34.5137
632	2025-09-14	KOZANI (AIRPORT)	3	25	2025-09-13	27	33.1797
632	2025-09-16	KOZANI (AIRPORT)	3	0	2025-09-15	27	0
632	2025-09-18	KOZANI (AIRPORT)	3	25	2025-09-17	27	0
632	2025-09-21	KOZANI (AIRPORT)	3	0	2025-09-20	27	0
632	2025-09-23	KOZANI (AIRPORT)	3	0	2025-09-22	27	5.30273
632	2025-09-25	KOZANI (AIRPORT)	3	13	2025-09-24	27	100
632	2025-09-28	KOZANI (AIRPORT)	3	100	2025-09-27	27	99.4961
632	2025-09-30	KOZANI (AIRPORT)	3	38	2025-09-29	27	64.502
641	2025-09-02	KERKYRA (AIRPORT)	3	13	2025-09-01	27	0.457031
641	2025-09-03	KERKYRA (AIRPORT)	3	25	2025-09-02	27	100
641	2025-09-04	KERKYRA (AIRPORT)	3	0	2025-09-03	27	0
641	2025-09-05	KERKYRA (AIRPORT)	3	0	2025-09-04	27	0
641	2025-09-06	KERKYRA (AIRPORT)	3	25	2025-09-05	27	0
641	2025-09-07	KERKYRA (AIRPORT)	3	25	2025-09-06	27	0
641	2025-09-08	KERKYRA (AIRPORT)	3	13	2025-09-07	27	25.8125
641	2025-09-09	KERKYRA (AIRPORT)	3	50	2025-09-08	27	13.5
641	2025-09-10	KERKYRA (AIRPORT)	3	13	2025-09-09	27	81.6836
641	2025-09-11	KERKYRA (AIRPORT)	3	50	2025-09-10	27	87.7207
641	2025-09-12	KERKYRA (AIRPORT)	3	63	2025-09-11	27	10.8613
641	2025-09-13	KERKYRA (AIRPORT)	3	0	2025-09-12	27	0
641	2025-09-14	KERKYRA (AIRPORT)	3	0	2025-09-13	27	2.56836
641	2025-09-15	KERKYRA (AIRPORT)	3	38	2025-09-14	27	0
641	2025-09-16	KERKYRA (AIRPORT)	3	0	2025-09-15	27	0
641	2025-09-17	KERKYRA (AIRPORT)	3	0	2025-09-16	27	5.26562
641	2025-09-18	KERKYRA (AIRPORT)	3	0	2025-09-17	27	0
641	2025-09-19	KERKYRA (AIRPORT)	3	0	2025-09-18	27	0
641	2025-09-20	KERKYRA (AIRPORT)	3	0	2025-09-19	27	0
641	2025-09-21	KERKYRA (AIRPORT)	3	0	2025-09-20	27	0
641	2025-09-22	KERKYRA (AIRPORT)	3	0	2025-09-21	27	0
641	2025-09-23	KERKYRA (AIRPORT)	3	0	2025-09-22	27	0.134766
641	2025-09-25	KERKYRA (AIRPORT)	3	88	2025-09-24	27	100
641	2025-09-26	KERKYRA (AIRPORT)	3	38	2025-09-25	27	97.8398
641	2025-09-27	KERKYRA (AIRPORT)	3	50	2025-09-26	27	89.2012
641	2025-09-28	KERKYRA (AIRPORT)	3	88	2025-09-27	27	100
641	2025-09-29	KERKYRA (AIRPORT)	3	63	2025-09-28	27	100
641	2025-09-30	KERKYRA (AIRPORT)	3	38	2025-09-29	27	53.6113
642	2025-09-23	IOANNINA (AIRPORT)	3	0	2025-09-22	27	0
643	2025-09-02	AKTION (AIRPORT)	3	13	2025-09-01	27	1.0625
643	2025-09-03	AKTION (AIRPORT)	3	0	2025-09-02	27	19.6562
643	2025-09-04	AKTION (AIRPORT)	3	25	2025-09-03	27	12.4355
643	2025-09-05	AKTION (AIRPORT)	3	0	2025-09-04	27	0
643	2025-09-06	AKTION (AIRPORT)	3	25	2025-09-05	27	0
643	2025-09-07	AKTION (AIRPORT)	3	13	2025-09-06	27	6.67969
643	2025-09-08	AKTION (AIRPORT)	3	25	2025-09-07	27	100
643	2025-09-09	AKTION (AIRPORT)	3	25	2025-09-08	27	77.8867
643	2025-09-10	AKTION (AIRPORT)	3	25	2025-09-09	27	11.4512
643	2025-09-11	AKTION (AIRPORT)	3	0	2025-09-10	27	64.7617
643	2025-09-12	AKTION (AIRPORT)	3	13	2025-09-11	27	74.9277
643	2025-09-13	AKTION (AIRPORT)	3	0	2025-09-12	27	4.09375
643	2025-09-14	AKTION (AIRPORT)	3	25	2025-09-13	27	2.89648
643	2025-09-15	AKTION (AIRPORT)	3	13	2025-09-14	27	57.877
643	2025-09-16	AKTION (AIRPORT)	3	13	2025-09-15	27	0
643	2025-09-17	AKTION (AIRPORT)	3	38	2025-09-16	27	58.6602
643	2025-09-18	AKTION (AIRPORT)	3	13	2025-09-17	27	39.2891
643	2025-09-19	AKTION (AIRPORT)	3	0	2025-09-18	27	0
643	2025-09-20	AKTION (AIRPORT)	3	0	2025-09-19	27	0
643	2025-09-21	AKTION (AIRPORT)	3	0	2025-09-20	27	0
643	2025-09-22	AKTION (AIRPORT)	3	0	2025-09-21	27	0
643	2025-09-23	AKTION (AIRPORT)	3	0	2025-09-22	27	0
