obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-09-01	SERRAI	6	1011.9	2025-09-01	6	1011.46
606	2025-09-02	SERRAI	6	1012.6	2025-09-02	6	1012.36
606	2025-09-03	SERRAI	6	1012.7	2025-09-03	6	1012.47
606	2025-09-04	SERRAI	6	1011.6	2025-09-04	6	1011.11
606	2025-09-05	SERRAI	6	1013.7	2025-09-05	6	1013.53
606	2025-09-06	SERRAI	6	1016.9	2025-09-06	6	1016.37
606	2025-09-07	SERRAI	6	1018.2	2025-09-07	6	1017.81
606	2025-09-08	SERRAI	6	1016.4	2025-09-08	6	1016.03
606	2025-09-09	SERRAI	6	1015.9	2025-09-09	6	1015.44
606	2025-09-10	SERRAI	6	1017.4	2025-09-10	6	1016.96
606	2025-09-11	SERRAI	6	1016.1	2025-09-11	6	1015.57
606	2025-09-12	SERRAI	6	1014.9	2025-09-12	6	1014.71
606	2025-09-13	SERRAI	6	1020.9	2025-09-13	6	1020.2
606	2025-09-14	SERRAI	6	1020.1	2025-09-14	6	1019.76
606	2025-09-15	SERRAI	6	1018	2025-09-15	6	1017.51
606	2025-09-16	SERRAI	6	1020.2	2025-09-16	6	1019.87
606	2025-09-17	SERRAI	6	1014.8	2025-09-17	6	1014.43
606	2025-09-18	SERRAI	6	1022	2025-09-18	6	1021.51
606	2025-09-19	SERRAI	6	1026.8	2025-09-19	6	1026.41
606	2025-09-20	SERRAI	6	1026.8	2025-09-20	6	1026.46
606	2025-09-21	SERRAI	6	1023.6	2025-09-21	6	1023
606	2025-09-22	SERRAI	6	1019.3	2025-09-22	6	1018.7
606	2025-09-23	SERRAI	6	1018.1	2025-09-23	6	1017.61
606	2025-09-24	SERRAI	6	1016.8	2025-09-24	6	1016.09
606	2025-09-25	SERRAI	6	1016.8	2025-09-25	6	1015.95
606	2025-09-26	SERRAI	6	1022	2025-09-26	6	1021.51
606	2025-09-27	SERRAI	6	1022.6	2025-09-27	6	1022.6
606	2025-09-28	SERRAI	6	1018.9	2025-09-28	6	1018.42
606	2025-09-29	SERRAI	6	1015.5	2025-09-29	6	1015.08
606	2025-09-30	SERRAI	6	1019.4	2025-09-30	6	1019.23
613	2025-09-01	FLORINA	6	1015.3	2025-09-01	6	1014.64
613	2025-09-02	FLORINA	6	1015.4	2025-09-02	6	1015.04
613	2025-09-03	FLORINA	6	1013.6	2025-09-03	6	1014.34
613	2025-09-04	FLORINA	6	1016.1	2025-09-04	6	1015.08
613	2025-09-05	FLORINA	6	1016.1	2025-09-05	6	1016.12
613	2025-09-06	FLORINA	6	1019.1	2025-09-06	6	1018.83
613	2025-09-07	FLORINA	6	1020.4	2025-09-07	6	1020.1
613	2025-09-08	FLORINA	6	1018.1	2025-09-08	6	1017.68
613	2025-09-09	FLORINA	6	1015.8	2025-09-09	6	1015.91
613	2025-09-10	FLORINA	6	1018.4	2025-09-10	6	1018.12
613	2025-09-11	FLORINA	6	1016.5	2025-09-11	6	1015.8
613	2025-09-12	FLORINA	6	1018.2	2025-09-12	6	1017.85
613	2025-09-13	FLORINA	6	1022.3	2025-09-13	6	1021.93
613	2025-09-14	FLORINA	6	1019.4	2025-09-14	6	1020.31
613	2025-09-15	FLORINA	6	1019.5	2025-09-15	6	1020.13
613	2025-09-16	FLORINA	6	1021.5	2025-09-16	6	1021.18
613	2025-09-17	FLORINA	6	1017.1	2025-09-17	6	1016.55
613	2025-09-18	FLORINA	6	1026	2025-09-18	6	1025.44
613	2025-09-19	FLORINA	6	1029.7	2025-09-19	6	1028.86
613	2025-09-20	FLORINA	6	1028.5	2025-09-20	6	1028.01
613	2025-09-21	FLORINA	6	1024	2025-09-21	6	1023.54
613	2025-09-22	FLORINA	6	1020.1	2025-09-22	6	1019.69
613	2025-09-23	FLORINA	6	1019	2025-09-23	6	1018.93
613	2025-09-24	FLORINA	6	1018.2	2025-09-24	6	1017.46
613	2025-09-25	FLORINA	6	1017.1	2025-09-25	6	1016.49
613	2025-09-26	FLORINA	6	1021.2	2025-09-26	6	1021.06
613	2025-09-27	FLORINA	6	1021.3	2025-09-27	6	1021.78
613	2025-09-28	FLORINA	6	1018.5	2025-09-28	6	1017.94
613	2025-09-29	FLORINA	6	1015.6	2025-09-29	6	1015.41
613	2025-09-30	FLORINA	6	1021.4	2025-09-30	6	1020.51
622	2025-09-01	THESSALONIKI (AIRPORT)	6	1012.1	2025-09-01	6	1011.58
622	2025-09-02	THESSALONIKI (AIRPORT)	6	1012.1	2025-09-02	6	1011.9
622	2025-09-03	THESSALONIKI (AIRPORT)	6	1012.1	2025-09-03	6	1011.79
622	2025-09-04	THESSALONIKI (AIRPORT)	6	1011.1	2025-09-04	6	1010.89
622	2025-09-05	THESSALONIKI (AIRPORT)	6	1013.5	2025-09-05	6	1013.2
622	2025-09-06	THESSALONIKI (AIRPORT)	6	1016.6	2025-09-06	6	1016.14
622	2025-09-07	THESSALONIKI (AIRPORT)	6	1017.9	2025-09-07	6	1017.51
622	2025-09-08	THESSALONIKI (AIRPORT)	6	1015.8	2025-09-08	6	1015.52
622	2025-09-09	THESSALONIKI (AIRPORT)	6	1015.4	2025-09-09	6	1014.83
622	2025-09-10	THESSALONIKI (AIRPORT)	6	1016.9	2025-09-10	6	1016.66
622	2025-09-11	THESSALONIKI (AIRPORT)	6	1015.5	2025-09-11	6	1015.24
622	2025-09-12	THESSALONIKI (AIRPORT)	6	1015	2025-09-12	6	1014.68
622	2025-09-13	THESSALONIKI (AIRPORT)	6	1020.2	2025-09-13	6	1019.72
622	2025-09-14	THESSALONIKI (AIRPORT)	6	1019.9	2025-09-14	6	1019.51
622	2025-09-15	THESSALONIKI (AIRPORT)	6	1018	2025-09-15	6	1017.77
622	2025-09-16	THESSALONIKI (AIRPORT)	6	1019.8	2025-09-16	6	1019.33
622	2025-09-17	THESSALONIKI (AIRPORT)	6	1014.3	2025-09-17	6	1014.2
622	2025-09-18	THESSALONIKI (AIRPORT)	6	1022.2	2025-09-18	6	1022.08
622	2025-09-19	THESSALONIKI (AIRPORT)	6	1026.2	2025-09-19	6	1025.82
622	2025-09-20	THESSALONIKI (AIRPORT)	6	1026.3	2025-09-20	6	1026.05
622	2025-09-21	THESSALONIKI (AIRPORT)	6	1023.1	2025-09-21	6	1022.58
622	2025-09-22	THESSALONIKI (AIRPORT)	6	1018.7	2025-09-22	6	1018.25
622	2025-09-23	THESSALONIKI (AIRPORT)	6	1017.2	2025-09-23	6	1017.16
622	2025-09-24	THESSALONIKI (AIRPORT)	6	1016.3	2025-09-24	6	1015.94
622	2025-09-25	THESSALONIKI (AIRPORT)	6	1016	2025-09-25	6	1015.45
622	2025-09-26	THESSALONIKI (AIRPORT)	6	1021.4	2025-09-26	6	1021.21
622	2025-09-27	THESSALONIKI (AIRPORT)	6	1021.8	2025-09-27	6	1022.01
622	2025-09-28	THESSALONIKI (AIRPORT)	6	1018.2	2025-09-28	6	1018.16
622	2025-09-29	THESSALONIKI (AIRPORT)	6	1014.9	2025-09-29	6	1014.71
622	2025-09-30	THESSALONIKI (AIRPORT)	6	1019.5	2025-09-30	6	1018.8
624	2025-09-01	CHRYSOPOULI (AIRPORT)	6	1011	2025-09-01	6	1011.08
624	2025-09-02	CHRYSOPOULI (AIRPORT)	6	1011.5	2025-09-02	6	1011.76
624	2025-09-03	CHRYSOPOULI (AIRPORT)	6	1011.6	2025-09-03	6	1011.98
624	2025-09-04	CHRYSOPOULI (AIRPORT)	6	1011.1	2025-09-04	6	1010.95
624	2025-09-05	CHRYSOPOULI (AIRPORT)	6	1012.5	2025-09-05	6	1012.89
624	2025-09-06	CHRYSOPOULI (AIRPORT)	6	1015.9	2025-09-06	6	1016.23
624	2025-09-07	CHRYSOPOULI (AIRPORT)	6	1016.9	2025-09-07	6	1017.37
624	2025-09-08	CHRYSOPOULI (AIRPORT)	6	1015.8	2025-09-08	6	1015.77
624	2025-09-09	CHRYSOPOULI (AIRPORT)	6	1014.7	2025-09-09	6	1015.11
624	2025-09-10	CHRYSOPOULI (AIRPORT)	6	1016.6	2025-09-10	6	1016.75
624	2025-09-11	CHRYSOPOULI (AIRPORT)	6	1014.7	2025-09-11	6	1015.63
624	2025-09-12	CHRYSOPOULI (AIRPORT)	6	1014.3	2025-09-12	6	1014.73
624	2025-09-13	CHRYSOPOULI (AIRPORT)	6	1020.5	2025-09-13	6	1020.38
624	2025-09-14	CHRYSOPOULI (AIRPORT)	6	1019.8	2025-09-14	6	1020.19
624	2025-09-15	CHRYSOPOULI (AIRPORT)	6	1017.5	2025-09-15	6	1017.84
624	2025-09-16	CHRYSOPOULI (AIRPORT)	6	1019.3	2025-09-16	6	1019.58
624	2025-09-17	CHRYSOPOULI (AIRPORT)	6	1013.6	2025-09-17	6	1014.04
624	2025-09-18	CHRYSOPOULI (AIRPORT)	6	1020.7	2025-09-18	6	1021.03
624	2025-09-19	CHRYSOPOULI (AIRPORT)	6	1025.3	2025-09-19	6	1025.81
624	2025-09-20	CHRYSOPOULI (AIRPORT)	6	1025.5	2025-09-20	6	1025.71
624	2025-09-21	CHRYSOPOULI (AIRPORT)	6	1022.3	2025-09-21	6	1022.4
624	2025-09-22	CHRYSOPOULI (AIRPORT)	6	1018.5	2025-09-22	6	1018.45
624	2025-09-23	CHRYSOPOULI (AIRPORT)	6	1017.1	2025-09-23	6	1017.5
624	2025-09-24	CHRYSOPOULI (AIRPORT)	6	1015.6	2025-09-24	6	1016.09
624	2025-09-25	CHRYSOPOULI (AIRPORT)	6	1016.6	2025-09-25	6	1016.33
624	2025-09-26	CHRYSOPOULI (AIRPORT)	6	1021.8	2025-09-26	6	1021.94
624	2025-09-27	CHRYSOPOULI (AIRPORT)	6	1022.9	2025-09-27	6	1022.92
624	2025-09-28	CHRYSOPOULI (AIRPORT)	6	1019.1	2025-09-28	6	1018.91
624	2025-09-29	CHRYSOPOULI (AIRPORT)	6	1014.5	2025-09-29	6	1014.79
624	2025-09-30	CHRYSOPOULI (AIRPORT)	6	1018.9	2025-09-30	6	1018.97
627	2025-09-01	ALEXANDROUPOLI (AIRPORT)	6	1011.1	2025-09-01	6	1011.15
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	6	1011	2025-09-02	6	1011.33
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	6	1011.5	2025-09-03	6	1011.87
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	6	1010.6	2025-09-04	6	1011.07
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	6	1011.5	2025-09-05	6	1012.03
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	6	1015.4	2025-09-06	6	1015.73
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	6	1017	2025-09-07	6	1017.32
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	6	1015	2025-09-09	6	1015.26
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	6	1016.9	2025-09-10	6	1016.98
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	6	1015	2025-09-11	6	1016.09
