obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-09-02	SERRAI	18	1010.6	2025-09-01	42	1010.64
606	2025-09-03	SERRAI	18	1009.8	2025-09-02	42	1010.48
606	2025-09-04	SERRAI	18	1011	2025-09-03	42	1011.93
606	2025-09-05	SERRAI	18	1013.2	2025-09-04	42	1013.14
606	2025-09-06	SERRAI	18	1015.8	2025-09-05	42	1015.38
606	2025-09-07	SERRAI	18	1015.4	2025-09-06	42	1015.06
606	2025-09-08	SERRAI	18	1014	2025-09-07	42	1014.21
606	2025-09-09	SERRAI	18	1014.2	2025-09-08	42	1014.86
606	2025-09-10	SERRAI	18	1015.2	2025-09-09	42	1015.33
606	2025-09-11	SERRAI	18	1013.6	2025-09-10	42	1014.18
606	2025-09-12	SERRAI	18	1015.9	2025-09-11	42	1017
606	2025-09-13	SERRAI	18	1019.5	2025-09-12	42	1019.34
606	2025-09-14	SERRAI	18	1016.3	2025-09-13	42	1016.16
606	2025-09-15	SERRAI	18	1017.9	2025-09-14	42	1017.3
606	2025-09-16	SERRAI	18	1015.5	2025-09-15	42	1016.22
606	2025-09-17	SERRAI	18	1015.1	2025-09-16	42	1014.82
606	2025-09-18	SERRAI	18	1022.4	2025-09-17	42	1022.26
606	2025-09-19	SERRAI	18	1025	2025-09-18	42	1025.01
606	2025-09-20	SERRAI	18	1022.6	2025-09-19	42	1022.44
606	2025-09-21	SERRAI	18	1018.9	2025-09-20	42	1019.17
606	2025-09-22	SERRAI	18	1016.8	2025-09-21	42	1016.83
606	2025-09-23	SERRAI	18	1014.9	2025-09-22	42	1015.07
606	2025-09-25	SERRAI	18	1017.7	2025-09-24	42	1017.42
606	2025-09-26	SERRAI	18	1022.1	2025-09-25	42	1021.77
606	2025-09-27	SERRAI	18	1020.7	2025-09-26	42	1021.15
606	2025-09-28	SERRAI	18	1016	2025-09-27	42	1014.82
606	2025-09-29	SERRAI	18	1016.5	2025-09-28	42	1016.71
606	2025-09-30	SERRAI	18	1018.6	2025-09-29	42	1018.59
613	2025-09-02	FLORINA	18	1011.9	2025-09-01	42	1012.31
613	2025-09-03	FLORINA	18	1015.6	2025-09-02	42	1013.4
613	2025-09-04	FLORINA	18	1014.4	2025-09-03	42	1014.71
613	2025-09-05	FLORINA	18	1015.2	2025-09-04	42	1015.42
613	2025-09-06	FLORINA	18	1017.1	2025-09-05	42	1018.15
613	2025-09-07	FLORINA	18	1016.3	2025-09-06	42	1016.56
613	2025-09-08	FLORINA	18	1014.7	2025-09-07	42	1015.13
613	2025-09-09	FLORINA	18	1014.1	2025-09-08	42	1015.32
613	2025-09-10	FLORINA	18	1015.4	2025-09-09	42	1016.14
613	2025-09-11	FLORINA	18	1017.3	2025-09-10	42	1015.94
613	2025-09-12	FLORINA	18	1018.6	2025-09-11	42	1018.67
613	2025-09-13	FLORINA	18	1019.7	2025-09-12	42	1019.97
613	2025-09-14	FLORINA	18	1015.9	2025-09-13	42	1016.4
613	2025-09-15	FLORINA	18	1019.8	2025-09-14	42	1019.83
613	2025-09-16	FLORINA	18	1015.6	2025-09-15	42	1017.06
613	2025-09-17	FLORINA	18	1019.5	2025-09-16	42	1018.89
613	2025-09-18	FLORINA	18	1025.3	2025-09-17	42	1025.05
613	2025-09-19	FLORINA	18	1026.7	2025-09-18	42	1026.63
613	2025-09-20	FLORINA	18	1024.4	2025-09-19	42	1024.3
613	2025-09-21	FLORINA	18	1019.9	2025-09-20	42	1020.07
613	2025-09-22	FLORINA	18	1017.2	2025-09-21	42	1017.15
613	2025-09-23	FLORINA	18	1016.1	2025-09-22	42	1016.1
613	2025-09-25	FLORINA	18	1016.8	2025-09-24	42	1017.11
613	2025-09-26	FLORINA	18	1021.9	2025-09-25	42	1022.01
613	2025-09-27	FLORINA	18	1020.7	2025-09-26	42	1020.46
613	2025-09-28	FLORINA	18	1015.9	2025-09-27	42	1014.59
613	2025-09-29	FLORINA	18	1018.5	2025-09-28	42	1017.25
613	2025-09-30	FLORINA	18	1019.8	2025-09-29	42	1019.3
622	2025-09-02	THESSALONIKI (AIRPORT)	18	1010.8	2025-09-01	42	1010.98
622	2025-09-03	THESSALONIKI (AIRPORT)	18	1010.1	2025-09-02	42	1010.64
622	2025-09-04	THESSALONIKI (AIRPORT)	18	1011	2025-09-03	42	1012.16
622	2025-09-05	THESSALONIKI (AIRPORT)	18	1013.2	2025-09-04	42	1013.35
