obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-09-01	SERRAI	3	1011.3	2025-09-01	3	1011.02
606	2025-09-02	SERRAI	3	1011.9	2025-09-02	3	1011.58
606	2025-09-03	SERRAI	3	1012.1	2025-09-03	3	1011.55
606	2025-09-04	SERRAI	3	1011	2025-09-04	3	1010.58
606	2025-09-05	SERRAI	3	1012.3	2025-09-05	3	1012.37
606	2025-09-06	SERRAI	3	1015.7	2025-09-06	3	1015.32
606	2025-09-07	SERRAI	3	1017.8	2025-09-07	3	1017.43
606	2025-09-08	SERRAI	3	1015.9	2025-09-08	3	1015.62
606	2025-09-09	SERRAI	3	1015.1	2025-09-09	3	1014.87
606	2025-09-10	SERRAI	3	1016.7	2025-09-10	3	1016.19
606	2025-09-11	SERRAI	3	1015.7	2025-09-11	3	1015.33
606	2025-09-12	SERRAI	3	1014.1	2025-09-12	3	1013.77
606	2025-09-13	SERRAI	3	1019.8	2025-09-13	3	1019.27
606	2025-09-14	SERRAI	3	1019.8	2025-09-14	3	1019.58
606	2025-09-15	SERRAI	3	1017.2	2025-09-15	3	1016.77
606	2025-09-16	SERRAI	3	1019.6	2025-09-16	3	1019.36
606	2025-09-17	SERRAI	3	1014.7	2025-09-17	3	1014.61
606	2025-09-18	SERRAI	3	1019.9	2025-09-18	3	1019.99
606	2025-09-19	SERRAI	3	1025.7	2025-09-19	3	1025.37
606	2025-09-20	SERRAI	3	1026.5	2025-09-20	3	1026.27
606	2025-09-21	SERRAI	3	1023.5	2025-09-21	3	1023.25
606	2025-09-22	SERRAI	3	1018.6	2025-09-22	3	1018.28
606	2025-09-23	SERRAI	3	1017.6	2025-09-23	3	1017.15
606	2025-09-24	SERRAI	3	1016.3	2025-09-24	3	1015.89
606	2025-09-25	SERRAI	3	1015.6	2025-09-25	3	1015.16
606	2025-09-26	SERRAI	3	1020.8	2025-09-26	3	1020.7
606	2025-09-27	SERRAI	3	1022.5	2025-09-27	3	1022.24
606	2025-09-28	SERRAI	3	1019.4	2025-09-28	3	1019.13
606	2025-09-29	SERRAI	3	1015	2025-09-29	3	1015.01
606	2025-09-30	SERRAI	3	1018.2	2025-09-30	3	1018.09
613	2025-09-01	FLORINA	3	1016.5	2025-09-01	3	1014.74
613	2025-09-02	FLORINA	3	1016.7	2025-09-02	3	1014.96
613	2025-09-03	FLORINA	3	1015.1	2025-09-03	3	1013.62
613	2025-09-04	FLORINA	3	1016	2025-09-04	3	1014.96
613	2025-09-05	FLORINA	3	1016.4	2025-09-05	3	1015.29
613	2025-09-06	FLORINA	3	1019.7	2025-09-06	3	1018.04
613	2025-09-07	FLORINA	3	1021.6	2025-09-07	3	1019.84
613	2025-09-08	FLORINA	3	1019.2	2025-09-08	3	1017.76
613	2025-09-09	FLORINA	3	1016.3	2025-09-09	3	1015.73
613	2025-09-11	FLORINA	3	1015.7	2025-09-11	3	1015.4
613	2025-09-12	FLORINA	3	1018.9	2025-09-12	3	1017.53
613	2025-09-13	FLORINA	3	1023.3	2025-09-13	3	1021.74
613	2025-09-14	FLORINA	3	1020.3	2025-09-14	3	1020.56
613	2025-09-15	FLORINA	3	1020.2	2025-09-15	3	1019.33
613	2025-09-16	FLORINA	3	1022.9	2025-09-16	3	1021.22
613	2025-09-17	FLORINA	3	1017.8	2025-09-17	3	1016.62
613	2025-09-18	FLORINA	3	1025.6	2025-09-18	3	1024.61
613	2025-09-19	FLORINA	3	1030.1	2025-09-19	3	1028.65
613	2025-09-20	FLORINA	3	1030	2025-09-20	3	1028.23
613	2025-09-21	FLORINA	3	1025.1	2025-09-21	3	1024.15
613	2025-09-22	FLORINA	3	1021.2	2025-09-22	3	1019.61
613	2025-09-23	FLORINA	3	1019.9	2025-09-23	3	1018.63
613	2025-09-24	FLORINA	3	1019.7	2025-09-24	3	1017.43
613	2025-09-25	FLORINA	3	1016.9	2025-09-25	3	1016.3
613	2025-09-26	FLORINA	3	1020.3	2025-09-26	3	1020.69
613	2025-09-27	FLORINA	3	1021.2	2025-09-27	3	1021.71
613	2025-09-28	FLORINA	3	1019	2025-09-28	3	1018.52
613	2025-09-29	FLORINA	3	1016	2025-09-29	3	1015.16
613	2025-09-30	FLORINA	3	1020.6	2025-09-30	3	1019.5
622	2025-09-01	THESSALONIKI (AIRPORT)	3	1011.3	2025-09-01	3	1011.23
622	2025-09-02	THESSALONIKI (AIRPORT)	3	1011.3	2025-09-02	3	1011.27
622	2025-09-03	THESSALONIKI (AIRPORT)	3	1011.1	2025-09-03	3	1010.95
622	2025-09-04	THESSALONIKI (AIRPORT)	3	1010.4	2025-09-04	3	1010.41
622	2025-09-05	THESSALONIKI (AIRPORT)	3	1012.2	2025-09-05	3	1012.22
622	2025-09-06	THESSALONIKI (AIRPORT)	3	1015.5	2025-09-06	3	1015.07
622	2025-09-07	THESSALONIKI (AIRPORT)	3	1017.6	2025-09-07	3	1017.18
622	2025-09-08	THESSALONIKI (AIRPORT)	3	1015.4	2025-09-08	3	1015.14
622	2025-09-09	THESSALONIKI (AIRPORT)	3	1014.4	2025-09-09	3	1014.35
622	2025-09-10	THESSALONIKI (AIRPORT)	3	1015.9	2025-09-10	3	1015.82
622	2025-09-11	THESSALONIKI (AIRPORT)	3	1015	2025-09-11	3	1014.83
622	2025-09-12	THESSALONIKI (AIRPORT)	3	1014.3	2025-09-12	3	1013.99
622	2025-09-13	THESSALONIKI (AIRPORT)	3	1019.2	2025-09-13	3	1018.81
622	2025-09-14	THESSALONIKI (AIRPORT)	3	1019.8	2025-09-14	3	1019.37
622	2025-09-15	THESSALONIKI (AIRPORT)	3	1017	2025-09-15	3	1017.01
622	2025-09-16	THESSALONIKI (AIRPORT)	3	1019.1	2025-09-16	3	1018.8
622	2025-09-17	THESSALONIKI (AIRPORT)	3	1014.2	2025-09-17	3	1014.2
622	2025-09-18	THESSALONIKI (AIRPORT)	3	1020.8	2025-09-18	3	1020.71
622	2025-09-19	THESSALONIKI (AIRPORT)	3	1025.1	2025-09-19	3	1024.85
622	2025-09-20	THESSALONIKI (AIRPORT)	3	1026.1	2025-09-20	3	1025.84
622	2025-09-21	THESSALONIKI (AIRPORT)	3	1023	2025-09-21	3	1022.9
622	2025-09-22	THESSALONIKI (AIRPORT)	3	1018.1	2025-09-22	3	1018.06
622	2025-09-23	THESSALONIKI (AIRPORT)	3	1016.9	2025-09-23	3	1016.91
622	2025-09-24	THESSALONIKI (AIRPORT)	3	1016.1	2025-09-24	3	1015.73
622	2025-09-25	THESSALONIKI (AIRPORT)	3	1014.9	2025-09-25	3	1014.76
622	2025-09-26	THESSALONIKI (AIRPORT)	3	1019.9	2025-09-26	3	1020.31
622	2025-09-27	THESSALONIKI (AIRPORT)	3	1021.6	2025-09-27	3	1021.71
622	2025-09-28	THESSALONIKI (AIRPORT)	3	1018.8	2025-09-28	3	1018.82
622	2025-09-29	THESSALONIKI (AIRPORT)	3	1014.5	2025-09-29	3	1014.51
622	2025-09-30	THESSALONIKI (AIRPORT)	3	1018	2025-09-30	3	1017.77
624	2025-09-12	CHRYSOPOULI (AIRPORT)	3	1013.5	2025-09-12	3	1013.75
624	2025-09-26	CHRYSOPOULI (AIRPORT)	3	1020.5	2025-09-26	3	1021.03
624	2025-09-27	CHRYSOPOULI (AIRPORT)	3	1022.5	2025-09-27	3	1022.96
624	2025-09-28	CHRYSOPOULI (AIRPORT)	3	1019.6	2025-09-28	3	1019.65
624	2025-09-29	CHRYSOPOULI (AIRPORT)	3	1014.2	2025-09-29	3	1014.46
624	2025-09-30	CHRYSOPOULI (AIRPORT)	3	1018	2025-09-30	3	1017.66
627	2025-09-01	ALEXANDROUPOLI (AIRPORT)	3	1010.2	2025-09-01	3	1010.68
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	3	1009.4	2025-09-02	3	1010.72
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	3	1010.9	2025-09-03	3	1010.96
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	3	1010	2025-09-04	3	1010.35
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	3	1010.2	2025-09-05	3	1010.91
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	3	1014.5	2025-09-06	3	1014.93
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	3	1016.5	2025-09-07	3	1016.89
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	3	1014.2	2025-09-08	3	1015.02
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	3	1014.3	2025-09-09	3	1014.58
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	3	1015.8	2025-09-10	3	1016.13
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	3	1015.5	2025-09-11	3	1015.7
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	3	1013.6	2025-09-12	3	1014.02
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	3	1018.9	2025-09-13	3	1019.57
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	3	1019.3	2025-09-14	3	1019.85
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	3	1016.9	2025-09-15	3	1017.5
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	3	1018.3	2025-09-16	3	1019.01
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	3	1013.9	2025-09-17	3	1014.31
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	3	1018.6	2025-09-18	3	1019.51
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	3	1024.2	2025-09-19	3	1024.68
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	3	1025.9	2025-09-20	3	1025.6
627	2025-09-21	ALEXANDROUPOLI (AIRPORT)	3	1021.8	2025-09-21	3	1022.26
627	2025-09-22	ALEXANDROUPOLI (AIRPORT)	3	1017.3	2025-09-22	3	1017.77
627	2025-09-23	ALEXANDROUPOLI (AIRPORT)	3	1016.7	2025-09-23	3	1017.09
627	2025-09-24	ALEXANDROUPOLI (AIRPORT)	3	1015.5	2025-09-24	3	1015.85
627	2025-09-25	ALEXANDROUPOLI (AIRPORT)	3	1015.3	2025-09-25	3	1015.76
627	2025-09-26	ALEXANDROUPOLI (AIRPORT)	3	1019.8	2025-09-26	3	1020.95
627	2025-09-27	ALEXANDROUPOLI (AIRPORT)	3	1021.9	2025-09-27	3	1022.32
627	2025-09-28	ALEXANDROUPOLI (AIRPORT)	3	1018.9	2025-09-28	3	1019.68
627	2025-09-29	ALEXANDROUPOLI (AIRPORT)	3	1013.8	2025-09-29	3	1014.46
627	2025-09-30	ALEXANDROUPOLI (AIRPORT)	3	1017.6	2025-09-30	3	1018.05
632	2025-09-01	KOZANI (AIRPORT)	3	1014.8	2025-09-01	3	1013.97
632	2025-09-02	KOZANI (AIRPORT)	3	1014.8	2025-09-02	3	1014.08
632	2025-09-03	KOZANI (AIRPORT)	3	1014	2025-09-03	3	1013.66
632	2025-09-04	KOZANI (AIRPORT)	3	1014.2	2025-09-04	3	1013.28
632	2025-09-05	KOZANI (AIRPORT)	3	1014.3	2025-09-05	3	1014.77
632	2025-09-06	KOZANI (AIRPORT)	3	1017.7	2025-09-06	3	1017.26
632	2025-09-07	KOZANI (AIRPORT)	3	1019.5	2025-09-07	3	1018.84
632	2025-09-08	KOZANI (AIRPORT)	3	1017.6	2025-09-08	3	1017.11
632	2025-09-09	KOZANI (AIRPORT)	3	1016.5	2025-09-09	3	1015.88
632	2025-09-10	KOZANI (AIRPORT)	3	1018.5	2025-09-10	3	1017.64
632	2025-09-11	KOZANI (AIRPORT)	3	1016.4	2025-09-11	3	1016.11
632	2025-09-12	KOZANI (AIRPORT)	3	1017.1	2025-09-12	3	1016.99
632	2025-09-13	KOZANI (AIRPORT)	3	1020.7	2025-09-13	3	1020.45
632	2025-09-14	KOZANI (AIRPORT)	3	1021.7	2025-09-14	3	1020.66
632	2025-09-15	KOZANI (AIRPORT)	3	1018.7	2025-09-15	3	1018.51
632	2025-09-16	KOZANI (AIRPORT)	3	1021.3	2025-09-16	3	1020.84
632	2025-09-17	KOZANI (AIRPORT)	3	1016.3	2025-09-17	3	1015.96
632	2025-09-18	KOZANI (AIRPORT)	3	1022.9	2025-09-18	3	1022.39
632	2025-09-19	KOZANI (AIRPORT)	3	1027.4	2025-09-19	3	1026.56
632	2025-09-20	KOZANI (AIRPORT)	3	1027.3	2025-09-20	3	1027.05
632	2025-09-21	KOZANI (AIRPORT)	3	1025	2025-09-21	3	1024.41
632	2025-09-22	KOZANI (AIRPORT)	3	1020.4	2025-09-22	3	1019.62
632	2025-09-23	KOZANI (AIRPORT)	3	1019.7	2025-09-23	3	1018.86
632	2025-09-24	KOZANI (AIRPORT)	3	1018.9	2025-09-24	3	1017.46
632	2025-09-25	KOZANI (AIRPORT)	3	1016.5	2025-09-25	3	1016.21
632	2025-09-26	KOZANI (AIRPORT)	3	1021.2	2025-09-26	3	1020.73
632	2025-09-27	KOZANI (AIRPORT)	3	1021.9	2025-09-27	3	1021.93
632	2025-09-28	KOZANI (AIRPORT)	3	1020.1	2025-09-28	3	1019.17
632	2025-09-29	KOZANI (AIRPORT)	3	1015.7	2025-09-29	3	1015.05
632	2025-09-30	KOZANI (AIRPORT)	3	1019.6	2025-09-30	3	1018.8
641	2025-09-01	KERKYRA (AIRPORT)	3	1012.5	2025-09-01	3	1013.17
641	2025-09-02	KERKYRA (AIRPORT)	3	1011.4	2025-09-02	3	1011.5
641	2025-09-03	KERKYRA (AIRPORT)	3	1011.4	2025-09-03	3	1011.46
641	2025-09-04	KERKYRA (AIRPORT)	3	1009.5	2025-09-04	3	1010.18
