obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-09-01	SERRAI	6	1011.9	2025-09-01	6	1011.55
606	2025-09-02	SERRAI	6	1012.6	2025-09-02	6	1012.28
606	2025-09-03	SERRAI	6	1012.7	2025-09-03	6	1012.33
606	2025-09-04	SERRAI	6	1011.6	2025-09-04	6	1011.05
606	2025-09-05	SERRAI	6	1013.7	2025-09-05	6	1013.45
606	2025-09-06	SERRAI	6	1016.9	2025-09-06	6	1016.27
606	2025-09-07	SERRAI	6	1018.2	2025-09-07	6	1017.62
606	2025-09-08	SERRAI	6	1016.4	2025-09-08	6	1015.86
606	2025-09-09	SERRAI	6	1015.9	2025-09-09	6	1015.41
606	2025-09-10	SERRAI	6	1017.4	2025-09-10	6	1016.83
606	2025-09-11	SERRAI	6	1016.1	2025-09-11	6	1015.77
606	2025-09-12	SERRAI	6	1014.9	2025-09-12	6	1014.78
606	2025-09-13	SERRAI	6	1020.9	2025-09-13	6	1020.21
606	2025-09-14	SERRAI	6	1020.1	2025-09-14	6	1019.72
606	2025-09-15	SERRAI	6	1018	2025-09-15	6	1017.54
606	2025-09-16	SERRAI	6	1020.2	2025-09-16	6	1019.84
606	2025-09-17	SERRAI	6	1014.8	2025-09-17	6	1014.33
606	2025-09-18	SERRAI	6	1022	2025-09-18	6	1021.92
606	2025-09-19	SERRAI	6	1026.8	2025-09-19	6	1026.29
606	2025-09-20	SERRAI	6	1026.8	2025-09-20	6	1026.29
606	2025-09-21	SERRAI	6	1023.6	2025-09-21	6	1022.88
606	2025-09-22	SERRAI	6	1019.3	2025-09-22	6	1018.44
606	2025-09-23	SERRAI	6	1018.1	2025-09-23	6	1017.36
606	2025-09-24	SERRAI	6	1016.8	2025-09-24	6	1015.78
606	2025-09-25	SERRAI	6	1016.8	2025-09-25	6	1015.95
606	2025-09-26	SERRAI	6	1022	2025-09-26	6	1021.42
606	2025-09-27	SERRAI	6	1022.6	2025-09-27	6	1022.32
606	2025-09-28	SERRAI	6	1018.9	2025-09-28	6	1018.56
606	2025-09-29	SERRAI	6	1015.5	2025-09-29	6	1015.16
606	2025-09-30	SERRAI	6	1019.4	2025-09-30	6	1019.28
613	2025-09-01	FLORINA	6	1015.3	2025-09-01	6	1014.38
613	2025-09-02	FLORINA	6	1015.4	2025-09-02	6	1014.35
613	2025-09-03	FLORINA	6	1013.6	2025-09-03	6	1013.76
613	2025-09-04	FLORINA	6	1016.1	2025-09-04	6	1014.68
613	2025-09-05	FLORINA	6	1016.1	2025-09-05	6	1015.63
613	2025-09-06	FLORINA	6	1019.1	2025-09-06	6	1018.2
613	2025-09-07	FLORINA	6	1020.4	2025-09-07	6	1019.61
