obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-09-02	SERRAI	3	1011.9	2025-09-01	27	1011.9
606	2025-09-03	SERRAI	3	1012.1	2025-09-02	27	1011.79
606	2025-09-04	SERRAI	3	1011	2025-09-03	27	1011.68
606	2025-09-05	SERRAI	3	1012.3	2025-09-04	27	1012.67
606	2025-09-06	SERRAI	3	1015.7	2025-09-05	27	1015.95
606	2025-09-07	SERRAI	3	1017.8	2025-09-06	27	1017.35
606	2025-09-08	SERRAI	3	1015.9	2025-09-07	27	1015.6
606	2025-09-09	SERRAI	3	1015.1	2025-09-08	27	1015.48
606	2025-09-10	SERRAI	3	1016.7	2025-09-09	27	1016.32
606	2025-09-11	SERRAI	3	1015.7	2025-09-10	27	1015.35
606	2025-09-12	SERRAI	3	1014.1	2025-09-11	27	1014.49
606	2025-09-13	SERRAI	3	1019.8	2025-09-12	27	1019.24
606	2025-09-14	SERRAI	3	1019.8	2025-09-13	27	1019.67
606	2025-09-15	SERRAI	3	1017.2	2025-09-14	27	1017.22
606	2025-09-16	SERRAI	3	1019.6	2025-09-15	27	1019.78
606	2025-09-17	SERRAI	3	1014.7	2025-09-16	27	1015.03
606	2025-09-18	SERRAI	3	1019.9	2025-09-17	27	1019.59
606	2025-09-19	SERRAI	3	1025.7	2025-09-18	27	1025.71
606	2025-09-20	SERRAI	3	1026.5	2025-09-19	27	1026.16
606	2025-09-21	SERRAI	3	1023.5	2025-09-20	27	1023.16
606	2025-09-22	SERRAI	3	1018.6	2025-09-21	27	1018.37
606	2025-09-23	SERRAI	3	1017.6	2025-09-22	27	1017.5
606	2025-09-25	SERRAI	3	1015.6	2025-09-24	27	1015.38
606	2025-09-26	SERRAI	3	1020.8	2025-09-25	27	1020.61
606	2025-09-27	SERRAI	3	1022.5	2025-09-26	27	1022.02
606	2025-09-28	SERRAI	3	1019.4	2025-09-27	27	1018.62
606	2025-09-29	SERRAI	3	1015	2025-09-28	27	1015.05
606	2025-09-30	SERRAI	3	1018.2	2025-09-29	27	1018.09
613	2025-09-02	FLORINA	3	1016.7	2025-09-01	27	1014.81
613	2025-09-03	FLORINA	3	1015.1	2025-09-02	27	1013.37
613	2025-09-04	FLORINA	3	1016	2025-09-03	27	1014.7
613	2025-09-05	FLORINA	3	1016.4	2025-09-04	27	1015.11
613	2025-09-06	FLORINA	3	1019.7	2025-09-05	27	1018.49
613	2025-09-07	FLORINA	3	1021.6	2025-09-06	27	1019.52
613	2025-09-08	FLORINA	3	1019.2	2025-09-07	27	1017.39
613	2025-09-09	FLORINA	3	1016.3	2025-09-08	27	1015.93
613	2025-09-11	FLORINA	3	1015.7	2025-09-10	27	1015.55
613	2025-09-12	FLORINA	3	1018.9	2025-09-11	27	1017.38
613	2025-09-13	FLORINA	3	1023.3	2025-09-12	27	1021.14
613	2025-09-14	FLORINA	3	1020.3	2025-09-13	27	1020.38
613	2025-09-15	FLORINA	3	1020.2	2025-09-14	27	1019.75
613	2025-09-16	FLORINA	3	1022.9	2025-09-15	27	1021.48
613	2025-09-17	FLORINA	3	1017.8	2025-09-16	27	1016.43
613	2025-09-18	FLORINA	3	1025.6	2025-09-17	27	1024.35
613	2025-09-19	FLORINA	3	1030.1	2025-09-18	27	1028.45
613	2025-09-20	FLORINA	3	1030	2025-09-19	27	1027.93
613	2025-09-21	FLORINA	3	1025.1	2025-09-20	27	1023.96
613	2025-09-22	FLORINA	3	1021.2	2025-09-21	27	1019.27
613	2025-09-23	FLORINA	3	1019.9	2025-09-22	27	1018.58
613	2025-09-25	FLORINA	3	1016.9	2025-09-24	27	1015.58
613	2025-09-26	FLORINA	3	1020.3	2025-09-25	27	1020.41
613	2025-09-27	FLORINA	3	1021.2	2025-09-26	27	1021.36
613	2025-09-28	FLORINA	3	1019	2025-09-27	27	1018.1
613	2025-09-29	FLORINA	3	1016	2025-09-28	27	1014.78
613	2025-09-30	FLORINA	3	1020.6	2025-09-29	27	1019.08
622	2025-09-02	THESSALONIKI (AIRPORT)	3	1011.3	2025-09-01	27	1011.32
622	2025-09-03	THESSALONIKI (AIRPORT)	3	1011.1	2025-09-02	27	1011.16
622	2025-09-04	THESSALONIKI (AIRPORT)	3	1010.4	2025-09-03	27	1011.2
622	2025-09-05	THESSALONIKI (AIRPORT)	3	1012.2	2025-09-04	27	1012.46
622	2025-09-06	THESSALONIKI (AIRPORT)	3	1015.5	2025-09-05	27	1015.53
622	2025-09-07	THESSALONIKI (AIRPORT)	3	1017.6	2025-09-06	27	1016.97
622	2025-09-08	THESSALONIKI (AIRPORT)	3	1015.4	2025-09-07	27	1015.01
622	2025-09-09	THESSALONIKI (AIRPORT)	3	1014.4	2025-09-08	27	1014.94
622	2025-09-10	THESSALONIKI (AIRPORT)	3	1015.9	2025-09-09	27	1015.82
622	2025-09-11	THESSALONIKI (AIRPORT)	3	1015	2025-09-10	27	1014.9
622	2025-09-12	THESSALONIKI (AIRPORT)	3	1014.3	2025-09-11	27	1014.23
622	2025-09-13	THESSALONIKI (AIRPORT)	3	1019.2	2025-09-12	27	1018.87
622	2025-09-14	THESSALONIKI (AIRPORT)	3	1019.8	2025-09-13	27	1019.42
622	2025-09-15	THESSALONIKI (AIRPORT)	3	1017	2025-09-14	27	1017.27
622	2025-09-16	THESSALONIKI (AIRPORT)	3	1019.1	2025-09-15	27	1019.38
622	2025-09-17	THESSALONIKI (AIRPORT)	3	1014.2	2025-09-16	27	1014.57
622	2025-09-18	THESSALONIKI (AIRPORT)	3	1020.8	2025-09-17	27	1020.46
622	2025-09-19	THESSALONIKI (AIRPORT)	3	1025.1	2025-09-18	27	1025.26
622	2025-09-20	THESSALONIKI (AIRPORT)	3	1026.1	2025-09-19	27	1025.66
622	2025-09-21	THESSALONIKI (AIRPORT)	3	1023	2025-09-20	27	1022.7
622	2025-09-22	THESSALONIKI (AIRPORT)	3	1018.1	2025-09-21	27	1018
622	2025-09-23	THESSALONIKI (AIRPORT)	3	1016.9	2025-09-22	27	1017.18
622	2025-09-25	THESSALONIKI (AIRPORT)	3	1014.9	2025-09-24	27	1014.82
622	2025-09-26	THESSALONIKI (AIRPORT)	3	1019.9	2025-09-25	27	1020.25
622	2025-09-27	THESSALONIKI (AIRPORT)	3	1021.6	2025-09-26	27	1021.57
622	2025-09-28	THESSALONIKI (AIRPORT)	3	1018.8	2025-09-27	27	1017.79
622	2025-09-29	THESSALONIKI (AIRPORT)	3	1014.5	2025-09-28	27	1014.58
622	2025-09-30	THESSALONIKI (AIRPORT)	3	1018	2025-09-29	27	1017.51
624	2025-09-12	CHRYSOPOULI (AIRPORT)	3	1013.5	2025-09-11	27	1014.54
624	2025-09-26	CHRYSOPOULI (AIRPORT)	3	1020.5	2025-09-25	27	1021.04
624	2025-09-27	CHRYSOPOULI (AIRPORT)	3	1022.5	2025-09-26	27	1022.63
624	2025-09-28	CHRYSOPOULI (AIRPORT)	3	1019.6	2025-09-27	27	1018.9
624	2025-09-29	CHRYSOPOULI (AIRPORT)	3	1014.2	2025-09-28	27	1014.85
624	2025-09-30	CHRYSOPOULI (AIRPORT)	3	1018	2025-09-29	27	1017.83
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	3	1009.4	2025-09-01	27	1011.08
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	3	1010.9	2025-09-02	27	1011.19
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	3	1010	2025-09-03	27	1011.36
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	3	1010.2	2025-09-04	27	1011.48
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	3	1014.5	2025-09-05	27	1015.18
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	3	1016.5	2025-09-06	27	1016.73
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	3	1014.2	2025-09-07	27	1015.04
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	3	1014.3	2025-09-08	27	1014.91
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	3	1015.8	2025-09-09	27	1016.18
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	3	1015.5	2025-09-10	27	1015.99
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	3	1013.6	2025-09-11	27	1014.87
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	3	1018.9	2025-09-12	27	1019.18
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	3	1019.3	2025-09-13	27	1019.91
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	3	1016.9	2025-09-14	27	1017.39
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	3	1018.3	2025-09-15	27	1019.51
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	3	1013.9	2025-09-16	27	1014.9
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	3	1018.6	2025-09-17	27	1019.31
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	3	1024.2	2025-09-18	27	1024.92
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	3	1025.9	2025-09-19	27	1025.14
627	2025-09-21	ALEXANDROUPOLI (AIRPORT)	3	1021.8	2025-09-20	27	1022.3
627	2025-09-22	ALEXANDROUPOLI (AIRPORT)	3	1017.3	2025-09-21	27	1017.76
627	2025-09-23	ALEXANDROUPOLI (AIRPORT)	3	1016.7	2025-09-22	27	1017.36
627	2025-09-25	ALEXANDROUPOLI (AIRPORT)	3	1015.3	2025-09-24	27	1015.92
627	2025-09-26	ALEXANDROUPOLI (AIRPORT)	3	1019.8	2025-09-25	27	1021.05
627	2025-09-27	ALEXANDROUPOLI (AIRPORT)	3	1021.9	2025-09-26	27	1022.06
627	2025-09-28	ALEXANDROUPOLI (AIRPORT)	3	1018.9	2025-09-27	27	1018.55
627	2025-09-29	ALEXANDROUPOLI (AIRPORT)	3	1013.8	2025-09-28	27	1014.69
627	2025-09-30	ALEXANDROUPOLI (AIRPORT)	3	1017.6	2025-09-29	27	1018.13
632	2025-09-02	KOZANI (AIRPORT)	3	1014.8	2025-09-01	27	1014.07
632	2025-09-03	KOZANI (AIRPORT)	3	1014	2025-09-02	27	1013.43
632	2025-09-04	KOZANI (AIRPORT)	3	1014.2	2025-09-03	27	1013.07
632	2025-09-05	KOZANI (AIRPORT)	3	1014.3	2025-09-04	27	1014.48
632	2025-09-06	KOZANI (AIRPORT)	3	1017.7	2025-09-05	27	1017.44
632	2025-09-07	KOZANI (AIRPORT)	3	1019.5	2025-09-06	27	1018.51
632	2025-09-08	KOZANI (AIRPORT)	3	1017.6	2025-09-07	27	1016.88
632	2025-09-09	KOZANI (AIRPORT)	3	1016.5	2025-09-08	27	1016.39
632	2025-09-10	KOZANI (AIRPORT)	3	1018.5	2025-09-09	27	1017.34
632	2025-09-11	KOZANI (AIRPORT)	3	1016.4	2025-09-10	27	1016.08
632	2025-09-12	KOZANI (AIRPORT)	3	1017.1	2025-09-11	27	1016.75
632	2025-09-13	KOZANI (AIRPORT)	3	1020.7	2025-09-12	27	1020.29
632	2025-09-14	KOZANI (AIRPORT)	3	1021.7	2025-09-13	27	1020.37
632	2025-09-15	KOZANI (AIRPORT)	3	1018.7	2025-09-14	27	1018.83
632	2025-09-16	KOZANI (AIRPORT)	3	1021.3	2025-09-15	27	1021
632	2025-09-17	KOZANI (AIRPORT)	3	1016.3	2025-09-16	27	1016.07
632	2025-09-18	KOZANI (AIRPORT)	3	1022.9	2025-09-17	27	1021.85
632	2025-09-19	KOZANI (AIRPORT)	3	1027.4	2025-09-18	27	1026.61
632	2025-09-20	KOZANI (AIRPORT)	3	1027.3	2025-09-19	27	1026.98
632	2025-09-21	KOZANI (AIRPORT)	3	1025	2025-09-20	27	1024.1
632	2025-09-22	KOZANI (AIRPORT)	3	1020.4	2025-09-21	27	1019.45
632	2025-09-23	KOZANI (AIRPORT)	3	1019.7	2025-09-22	27	1018.67
632	2025-09-25	KOZANI (AIRPORT)	3	1016.5	2025-09-24	27	1015.63
632	2025-09-26	KOZANI (AIRPORT)	3	1021.2	2025-09-25	27	1020.51
632	2025-09-27	KOZANI (AIRPORT)	3	1021.9	2025-09-26	27	1021.41
632	2025-09-28	KOZANI (AIRPORT)	3	1020.1	2025-09-27	27	1018.37
632	2025-09-29	KOZANI (AIRPORT)	3	1015.7	2025-09-28	27	1015
632	2025-09-30	KOZANI (AIRPORT)	3	1019.6	2025-09-29	27	1018.34
641	2025-09-02	KERKYRA (AIRPORT)	3	1011.4	2025-09-01	27	1011.88
641	2025-09-03	KERKYRA (AIRPORT)	3	1011.4	2025-09-02	27	1011.55
641	2025-09-04	KERKYRA (AIRPORT)	3	1009.5	2025-09-03	27	1010.4
641	2025-09-05	KERKYRA (AIRPORT)	3	1010.6	2025-09-04	27	1011.21
641	2025-09-06	KERKYRA (AIRPORT)	3	1013.6	2025-09-05	27	1014.47
641	2025-09-07	KERKYRA (AIRPORT)	3	1014.5	2025-09-06	27	1014.81
641	2025-09-08	KERKYRA (AIRPORT)	3	1014.6	2025-09-07	27	1014.23
641	2025-09-09	KERKYRA (AIRPORT)	3	1014.2	2025-09-08	27	1014.55
641	2025-09-10	KERKYRA (AIRPORT)	3	1015.4	2025-09-09	27	1015.45
641	2025-09-11	KERKYRA (AIRPORT)	3	1014.9	2025-09-10	27	1015.01
641	2025-09-12	KERKYRA (AIRPORT)	3	1014.5	2025-09-11	27	1014.51
641	2025-09-13	KERKYRA (AIRPORT)	3	1015.5	2025-09-12	27	1016.16
641	2025-09-14	KERKYRA (AIRPORT)	3	1017	2025-09-13	27	1016.83
641	2025-09-15	KERKYRA (AIRPORT)	3	1015.8	2025-09-14	27	1016.05
641	2025-09-16	KERKYRA (AIRPORT)	3	1016.6	2025-09-15	27	1017.37
641	2025-09-17	KERKYRA (AIRPORT)	3	1014.7	2025-09-16	27	1014.96
641	2025-09-18	KERKYRA (AIRPORT)	3	1014.6	2025-09-17	27	1015.7
641	2025-09-19	KERKYRA (AIRPORT)	3	1020.5	2025-09-18	27	1021.2
641	2025-09-20	KERKYRA (AIRPORT)	3	1022.6	2025-09-19	27	1022.32
