obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-09-02	THESSALONIKI (AIRPORT)	0	13	2025-09-01	24	0
622	2025-09-03	THESSALONIKI (AIRPORT)	0	0	2025-09-02	24	0
622	2025-09-04	THESSALONIKI (AIRPORT)	0	75	2025-09-03	24	100
622	2025-09-05	THESSALONIKI (AIRPORT)	0	63	2025-09-04	24	94.8438
622	2025-09-06	THESSALONIKI (AIRPORT)	0	13	2025-09-05	24	60.2402
622	2025-09-07	THESSALONIKI (AIRPORT)	0	13	2025-09-06	24	27.084
622	2025-09-08	THESSALONIKI (AIRPORT)	0	13	2025-09-07	24	0
622	2025-09-09	THESSALONIKI (AIRPORT)	0	0	2025-09-08	24	32.5332
622	2025-09-10	THESSALONIKI (AIRPORT)	0	0	2025-09-09	24	14.4453
622	2025-09-11	THESSALONIKI (AIRPORT)	0	13	2025-09-10	24	93.8984
622	2025-09-12	THESSALONIKI (AIRPORT)	0	25	2025-09-11	24	22.834
622	2025-09-13	THESSALONIKI (AIRPORT)	0	13	2025-09-12	24	0
622	2025-09-14	THESSALONIKI (AIRPORT)	0	13	2025-09-13	24	72.584
622	2025-09-15	THESSALONIKI (AIRPORT)	0	63	2025-09-14	24	100
622	2025-09-16	THESSALONIKI (AIRPORT)	0	13	2025-09-15	24	0
622	2025-09-17	THESSALONIKI (AIRPORT)	0	13	2025-09-16	24	0
622	2025-09-18	THESSALONIKI (AIRPORT)	0	13	2025-09-17	24	0
622	2025-09-19	THESSALONIKI (AIRPORT)	0	0	2025-09-18	24	0
622	2025-09-20	THESSALONIKI (AIRPORT)	0	0	2025-09-19	24	0
622	2025-09-21	THESSALONIKI (AIRPORT)	0	0	2025-09-20	24	5.7168
622	2025-09-22	THESSALONIKI (AIRPORT)	0	13	2025-09-21	24	47.6348
622	2025-09-23	THESSALONIKI (AIRPORT)	0	0	2025-09-22	24	0
622	2025-09-25	THESSALONIKI (AIRPORT)	0	0	2025-09-24	24	100
622	2025-09-26	THESSALONIKI (AIRPORT)	0	50	2025-09-25	24	100
622	2025-09-27	THESSALONIKI (AIRPORT)	0	75	2025-09-26	24	99.1309
622	2025-09-28	THESSALONIKI (AIRPORT)	0	88	2025-09-27	24	100
622	2025-09-29	THESSALONIKI (AIRPORT)	0	88	2025-09-28	24	100
622	2025-09-30	THESSALONIKI (AIRPORT)	0	88	2025-09-29	24	84.3359
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-01	24	0
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	0	13	2025-09-02	24	0
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	0	25	2025-09-03	24	4.41602
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-04	24	0
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	0	13	2025-09-05	24	100
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	0	38	2025-09-06	24	3.8418
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	0	50	2025-09-07	24	100
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-08	24	63.4121
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-09	24	0
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-10	24	0
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	0	25	2025-09-11	24	100
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	0	25	2025-09-12	24	9.53516
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-13	24	4.04102
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-14	24	100
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-15	24	0
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-16	24	0
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	0	38	2025-09-17	24	83.0859
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-18	24	0
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-19	24	0
