obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-03	THESSALONIKI (AIRPORT)	0	100	2025-10-01	48	100
622	2025-10-04	THESSALONIKI (AIRPORT)	0	75	2025-10-02	48	80.6973
622	2025-10-05	THESSALONIKI (AIRPORT)	0	13	2025-10-03	48	2.73047
622	2025-10-06	THESSALONIKI (AIRPORT)	0	88	2025-10-04	48	96.8105
622	2025-10-07	THESSALONIKI (AIRPORT)	0	88	2025-10-05	48	30.3438
622	2025-10-08	THESSALONIKI (AIRPORT)	0	88	2025-10-06	48	9.88086
622	2025-10-09	THESSALONIKI (AIRPORT)	0	25	2025-10-07	48	0.742188
622	2025-10-10	THESSALONIKI (AIRPORT)	0	25	2025-10-08	48	4.10156
622	2025-10-11	THESSALONIKI (AIRPORT)	0	13	2025-10-09	48	0.183594
622	2025-10-12	THESSALONIKI (AIRPORT)	0	38	2025-10-10	48	8.49023
622	2025-10-13	THESSALONIKI (AIRPORT)	0	25	2025-10-11	48	89.4961
622	2025-10-14	THESSALONIKI (AIRPORT)	0	38	2025-10-12	48	1.23828
622	2025-10-15	THESSALONIKI (AIRPORT)	0	50	2025-10-13	48	2.92383
622	2025-10-16	THESSALONIKI (AIRPORT)	0	75	2025-10-14	48	99.2363
622	2025-10-17	THESSALONIKI (AIRPORT)	0	75	2025-10-15	48	80.3711
622	2025-10-18	THESSALONIKI (AIRPORT)	0	100	2025-10-16	48	88.3555
622	2025-10-19	THESSALONIKI (AIRPORT)	0	50	2025-10-17	48	97.793
622	2025-10-20	THESSALONIKI (AIRPORT)	0	50	2025-10-18	48	51.4688
622	2025-10-21	THESSALONIKI (AIRPORT)	0	75	2025-10-19	48	44.248
622	2025-10-22	THESSALONIKI (AIRPORT)	0	75	2025-10-20	48	38.9805
622	2025-10-23	THESSALONIKI (AIRPORT)	0	38	2025-10-21	48	96.625
622	2025-10-24	THESSALONIKI (AIRPORT)	0	63	2025-10-22	48	39.2969
622	2025-10-25	THESSALONIKI (AIRPORT)	0	13	2025-10-23	48	0.00976562
622	2025-10-26	THESSALONIKI (AIRPORT)	0	25	2025-10-24	48	20.8066
622	2025-10-27	THESSALONIKI (AIRPORT)	0	38	2025-10-25	48	41.2422
622	2025-10-28	THESSALONIKI (AIRPORT)	0	38	2025-10-26	48	0.716797
622	2025-10-29	THESSALONIKI (AIRPORT)	0	13	2025-10-27	48	0
622	2025-10-30	THESSALONIKI (AIRPORT)	0	50	2025-10-28	48	33.832
622	2025-10-31	THESSALONIKI (AIRPORT)	0	75	2025-10-29	48	95.7031
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	100	2025-10-01	48	100
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	50	2025-10-02	48	48.9844
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-03	48	10.7363
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-04	48	22.2871
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-05	48	87.8203
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-06	48	99.9688
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-07	48	100
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-08	48	0.0488281
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-09	48	8.72461
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	38	2025-10-10	48	2.46289
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-11	48	3.70508
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-12	48	96.625
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-13	48	16.7812
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-14	48	6.0918
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-15	48	77.5605
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-16	48	16.5898
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-17	48	100
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-18	48	0.9375
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	0	2025-10-19	48	8.48047
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	38	2025-10-20	48	95.0469
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-21	48	99.6406
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-22	48	99.8984
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-23	48	100
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-24	48	82.123
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-25	48	87.8262
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-26	48	5.00781
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-27	48	0
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	0	0	2025-10-28	48	0.896484
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-29	48	98.4062
641	2025-10-03	KERKYRA (AIRPORT)	0	50	2025-10-01	48	71.3164
641	2025-10-04	KERKYRA (AIRPORT)	0	50	2025-10-02	48	30.2402
641	2025-10-05	KERKYRA (AIRPORT)	0	13	2025-10-03	48	46.4238
641	2025-10-06	KERKYRA (AIRPORT)	0	88	2025-10-04	48	99.9609
641	2025-10-07	KERKYRA (AIRPORT)	0	25	2025-10-05	48	26.334
641	2025-10-08	KERKYRA (AIRPORT)	0	38	2025-10-06	48	5.69141
641	2025-10-09	KERKYRA (AIRPORT)	0	13	2025-10-07	48	0.119141
641	2025-10-10	KERKYRA (AIRPORT)	0	25	2025-10-08	48	66.6953
641	2025-10-11	KERKYRA (AIRPORT)	0	25	2025-10-09	48	0
641	2025-10-12	KERKYRA (AIRPORT)	0	13	2025-10-10	48	0
641	2025-10-13	KERKYRA (AIRPORT)	0	25	2025-10-11	48	100
641	2025-10-14	KERKYRA (AIRPORT)	0	13	2025-10-12	48	14.6445
641	2025-10-15	KERKYRA (AIRPORT)	0	25	2025-10-13	48	0.00390625
641	2025-10-16	KERKYRA (AIRPORT)	0	88	2025-10-14	48	100
641	2025-10-17	KERKYRA (AIRPORT)	0	100	2025-10-15	48	100
641	2025-10-18	KERKYRA (AIRPORT)	0	88	2025-10-16	48	76.498
641	2025-10-19	KERKYRA (AIRPORT)	0	63	2025-10-17	48	100
641	2025-10-20	KERKYRA (AIRPORT)	0	38	2025-10-18	48	0.0644531
641	2025-10-21	KERKYRA (AIRPORT)	0	38	2025-10-19	48	80.9297
641	2025-10-22	KERKYRA (AIRPORT)	0	88	2025-10-20	48	100
641	2025-10-23	KERKYRA (AIRPORT)	0	100	2025-10-21	48	99.8867
641	2025-10-24	KERKYRA (AIRPORT)	0	88	2025-10-22	48	88.8301
641	2025-10-25	KERKYRA (AIRPORT)	0	25	2025-10-23	48	12.5098
641	2025-10-26	KERKYRA (AIRPORT)	0	50	2025-10-24	48	84.2617
641	2025-10-27	KERKYRA (AIRPORT)	0	63	2025-10-25	48	99.5332
641	2025-10-28	KERKYRA (AIRPORT)	0	38	2025-10-26	48	14.4805
641	2025-10-29	KERKYRA (AIRPORT)	0	25	2025-10-27	48	8.29492
641	2025-10-30	KERKYRA (AIRPORT)	0	0	2025-10-28	48	45.4316
641	2025-10-31	KERKYRA (AIRPORT)	0	88	2025-10-29	48	97.293
643	2025-10-03	AKTION (AIRPORT)	0	38	2025-10-01	48	51.2871
643	2025-10-04	AKTION (AIRPORT)	0	75	2025-10-02	48	66.0762
643	2025-10-05	AKTION (AIRPORT)	0	38	2025-10-03	48	25.2227
643	2025-10-06	AKTION (AIRPORT)	0	88	2025-10-04	48	99.8008
643	2025-10-07	AKTION (AIRPORT)	0	25	2025-10-05	48	48.166
643	2025-10-08	AKTION (AIRPORT)	0	25	2025-10-06	48	1.21484
643	2025-10-09	AKTION (AIRPORT)	0	13	2025-10-07	48	3.23828
643	2025-10-10	AKTION (AIRPORT)	0	25	2025-10-08	48	99.8809
643	2025-10-11	AKTION (AIRPORT)	0	13	2025-10-09	48	21.2363
