obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-09-03	THESSALONIKI (AIRPORT)	0	0	2025-09-01	48	0
622	2025-09-04	THESSALONIKI (AIRPORT)	0	75	2025-09-02	48	100
622	2025-09-05	THESSALONIKI (AIRPORT)	0	63	2025-09-03	48	24.2715
622	2025-09-06	THESSALONIKI (AIRPORT)	0	13	2025-09-04	48	0.0917969
622	2025-09-07	THESSALONIKI (AIRPORT)	0	13	2025-09-05	48	0
622	2025-09-08	THESSALONIKI (AIRPORT)	0	13	2025-09-06	48	0
622	2025-09-09	THESSALONIKI (AIRPORT)	0	0	2025-09-07	48	80.291
622	2025-09-10	THESSALONIKI (AIRPORT)	0	0	2025-09-08	48	0
622	2025-09-11	THESSALONIKI (AIRPORT)	0	13	2025-09-09	48	0
622	2025-09-12	THESSALONIKI (AIRPORT)	0	25	2025-09-10	48	0
622	2025-09-13	THESSALONIKI (AIRPORT)	0	13	2025-09-11	48	2.63086
622	2025-09-14	THESSALONIKI (AIRPORT)	0	13	2025-09-12	48	16.6113
622	2025-09-15	THESSALONIKI (AIRPORT)	0	63	2025-09-13	48	100
622	2025-09-16	THESSALONIKI (AIRPORT)	0	13	2025-09-14	48	1.63672
622	2025-09-17	THESSALONIKI (AIRPORT)	0	13	2025-09-15	48	0
622	2025-09-18	THESSALONIKI (AIRPORT)	0	13	2025-09-16	48	0.00390625
622	2025-09-19	THESSALONIKI (AIRPORT)	0	0	2025-09-17	48	0
622	2025-09-20	THESSALONIKI (AIRPORT)	0	0	2025-09-18	48	0
622	2025-09-21	THESSALONIKI (AIRPORT)	0	0	2025-09-19	48	0
622	2025-09-22	THESSALONIKI (AIRPORT)	0	13	2025-09-20	48	4.46094
622	2025-09-23	THESSALONIKI (AIRPORT)	0	0	2025-09-21	48	0
622	2025-09-24	THESSALONIKI (AIRPORT)	0	0	2025-09-22	48	0
622	2025-09-25	THESSALONIKI (AIRPORT)	0	0	2025-09-23	48	42.9414
622	2025-09-26	THESSALONIKI (AIRPORT)	0	50	2025-09-24	48	85.3418
622	2025-09-27	THESSALONIKI (AIRPORT)	0	75	2025-09-25	48	36.7734
622	2025-09-28	THESSALONIKI (AIRPORT)	0	88	2025-09-26	48	100
622	2025-09-29	THESSALONIKI (AIRPORT)	0	88	2025-09-27	48	74.7383
622	2025-09-30	THESSALONIKI (AIRPORT)	0	88	2025-09-28	48	24.8809
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	0	13	2025-09-01	48	0
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	0	25	2025-09-02	48	92.3516
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-03	48	0.0253906
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	0	13	2025-09-04	48	95.9844
