obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-09-01	SERRAI	6	12.95	2025-09-01	6	12.7157
606	2025-09-02	SERRAI	6	14.25	2025-09-02	6	13.1855
606	2025-09-03	SERRAI	6	15.15	2025-09-03	6	16.4106
606	2025-09-04	SERRAI	6	16.25	2025-09-04	6	15.7199
606	2025-09-05	SERRAI	6	15.25	2025-09-05	6	14.3568
606	2025-09-06	SERRAI	6	14.45	2025-09-06	6	14.0893
606	2025-09-07	SERRAI	6	14.45	2025-09-07	6	16.1686
606	2025-09-08	SERRAI	6	13.15	2025-09-08	6	14.0483
606	2025-09-09	SERRAI	6	13.75	2025-09-09	6	14.3822
606	2025-09-10	SERRAI	6	15.25	2025-09-10	6	16.2841
606	2025-09-11	SERRAI	6	15.95	2025-09-11	6	16.5275
606	2025-09-12	SERRAI	6	15.65	2025-09-12	6	16.1129
606	2025-09-13	SERRAI	6	16.25	2025-09-13	6	15.872
606	2025-09-14	SERRAI	6	16.45	2025-09-14	6	15.4086
606	2025-09-15	SERRAI	6	18.15	2025-09-15	6	17.109
606	2025-09-16	SERRAI	6	17.15	2025-09-16	6	15.1754
606	2025-09-17	SERRAI	6	15.75	2025-09-17	6	15.808
606	2025-09-18	SERRAI	6	8.95	2025-09-18	6	9.37076
606	2025-09-19	SERRAI	6	7.45	2025-09-19	6	6.57804
606	2025-09-20	SERRAI	6	9.95	2025-09-20	6	9.88517
606	2025-09-21	SERRAI	6	10.75	2025-09-21	6	11.8183
606	2025-09-22	SERRAI	6	13.95	2025-09-22	6	12.7526
606	2025-09-23	SERRAI	6	11.45	2025-09-23	6	11.6613
606	2025-09-24	SERRAI	6	14.65	2025-09-24	6	14.0544
606	2025-09-25	SERRAI	6	13.75	2025-09-25	6	15.2057
606	2025-09-26	SERRAI	6	12.45	2025-09-26	6	12.871
606	2025-09-27	SERRAI	6	7.45	2025-09-27	6	7.81925
606	2025-09-28	SERRAI	6	8.75	2025-09-28	6	8.35294
606	2025-09-29	SERRAI	6	14.25	2025-09-29	6	13.2995
606	2025-09-30	SERRAI	6	12.45	2025-09-30	6	13.5996
613	2025-09-01	FLORINA	6	12.25	2025-09-01	6	12.0712
613	2025-09-02	FLORINA	6	12.25	2025-09-02	6	10.2646
613	2025-09-03	FLORINA	6	12.75	2025-09-03	6	12.269
613	2025-09-05	FLORINA	6	16.75	2025-09-05	6	13.0375
613	2025-09-06	FLORINA	6	12.45	2025-09-06	6	10.1732
613	2025-09-07	FLORINA	6	12.45	2025-09-07	6	10.026
613	2025-09-08	FLORINA	6	11.15	2025-09-08	6	8.72208
613	2025-09-09	FLORINA	6	13.95	2025-09-09	6	12.2494
613	2025-09-10	FLORINA	6	11.25	2025-09-10	6	12.5458
613	2025-09-11	FLORINA	6	17.65	2025-09-11	6	14.4064
613	2025-09-12	FLORINA	6	15.45	2025-09-12	6	13.2038
613	2025-09-13	FLORINA	6	14.15	2025-09-13	6	11.7304
613	2025-09-14	FLORINA	6	16.75	2025-09-14	6	14.7367
613	2025-09-15	FLORINA	6	14.95	2025-09-15	6	12.5006
613	2025-09-16	FLORINA	6	11.75	2025-09-16	6	9.41861
613	2025-09-17	FLORINA	6	14.45	2025-09-17	6	12.3676
613	2025-09-18	FLORINA	6	5.95	2025-09-18	6	4.43814
613	2025-09-19	FLORINA	6	6.25	2025-09-19	6	3.48917
613	2025-09-20	FLORINA	6	10.75	2025-09-20	6	8.44962
613	2025-09-21	FLORINA	6	10.25	2025-09-21	6	8.7089
613	2025-09-22	FLORINA	6	10.45	2025-09-22	6	10.695
613	2025-09-23	FLORINA	6	10.45	2025-09-23	6	9.3009
613	2025-09-24	FLORINA	6	8.75	2025-09-24	6	7.94205
