obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-02	SERRAI	21	11.45	2025-10-01	45	12.6914
606	2025-10-03	SERRAI	21	6.95	2025-10-02	45	5.131
606	2025-10-04	SERRAI	21	6.45	2025-10-03	45	5.39444
606	2025-10-05	SERRAI	21	10.75	2025-10-04	45	10.1103
606	2025-10-06	SERRAI	21	10.75	2025-10-05	45	9.86392
606	2025-10-07	SERRAI	21	5.95	2025-10-06	45	6.20645
606	2025-10-08	SERRAI	21	6.95	2025-10-07	45	7.67057
606	2025-10-09	SERRAI	21	5.25	2025-10-08	45	6.38077
606	2025-10-10	SERRAI	21	8.45	2025-10-09	45	10.0175
606	2025-10-11	SERRAI	21	6.45	2025-10-10	45	8.08951
606	2025-10-12	SERRAI	21	8.15	2025-10-11	45	8.29825
606	2025-10-13	SERRAI	21	8.25	2025-10-12	45	9.05216
606	2025-10-14	SERRAI	21	7.75	2025-10-13	45	9.84879
606	2025-10-15	SERRAI	21	10.15	2025-10-14	45	10.755
606	2025-10-16	SERRAI	21	8.95	2025-10-15	45	9.25455
606	2025-10-17	SERRAI	21	13.25	2025-10-16	45	11.9196
606	2025-10-18	SERRAI	21	13.15	2025-10-17	45	12.1493
606	2025-10-19	SERRAI	21	10.15	2025-10-18	45	10.5114
606	2025-10-20	SERRAI	21	12.65	2025-10-19	45	9.8422
606	2025-10-21	SERRAI	21	10.25	2025-10-20	45	9.26012
606	2025-10-22	SERRAI	21	14.95	2025-10-21	45	12.925
606	2025-10-23	SERRAI	21	16.15	2025-10-22	45	13.571
606	2025-10-26	SERRAI	21	10.75	2025-10-25	45	12.5077
606	2025-10-27	SERRAI	21	10.45	2025-10-26	45	8.19815
606	2025-10-28	SERRAI	21	5.65	2025-10-27	45	5.89522
606	2025-10-29	SERRAI	21	6.45	2025-10-28	45	5.92998
606	2025-10-30	SERRAI	21	7.75	2025-10-29	45	7.82521
606	2025-10-31	SERRAI	21	8.65	2025-10-30	45	7.62918
613	2025-10-03	FLORINA	21	2.65	2025-10-02	45	0.685684
613	2025-10-04	FLORINA	21	3.75	2025-10-03	45	2.84561
613	2025-10-05	FLORINA	21	7.75	2025-10-04	45	8.4003
613	2025-10-06	FLORINA	21	6.95	2025-10-05	45	4.05142
613	2025-10-07	FLORINA	21	6.95	2025-10-06	45	3.43985
613	2025-10-08	FLORINA	21	6.25	2025-10-07	45	4.3776
613	2025-10-10	FLORINA	21	8.75	2025-10-09	45	6.8378
613	2025-10-11	FLORINA	21	6.75	2025-10-10	45	4.86881
613	2025-10-14	FLORINA	21	6.45	2025-10-13	45	6.03043
613	2025-10-15	FLORINA	21	9.25	2025-10-14	45	7.64469
613	2025-10-16	FLORINA	21	10.25	2025-10-15	45	8.80924
613	2025-10-17	FLORINA	21	10.95	2025-10-16	45	10.2008
613	2025-10-18	FLORINA	21	11.75	2025-10-17	45	10.1493
613	2025-10-20	FLORINA	21	10.65	2025-10-19	45	8.79142
613	2025-10-21	FLORINA	21	12.45	2025-10-20	45	8.46422
613	2025-10-23	FLORINA	21	13.45	2025-10-22	45	11.1071
613	2025-10-24	FLORINA	21	6.25	2025-10-23	45	5.70444
613	2025-10-25	FLORINA	21	5.95	2025-10-24	45	6.16764
613	2025-10-27	FLORINA	21	6.15	2025-10-26	45	5.50968
622	2025-10-02	THESSALONIKI (AIRPORT)	21	12.25	2025-10-01	45	12.2353
622	2025-10-03	THESSALONIKI (AIRPORT)	21	4.45	2025-10-02	45	3.27846
622	2025-10-04	THESSALONIKI (AIRPORT)	21	5.65	2025-10-03	45	4.92276
622	2025-10-05	THESSALONIKI (AIRPORT)	21	6.75	2025-10-04	45	11.6454
622	2025-10-06	THESSALONIKI (AIRPORT)	21	7.45	2025-10-05	45	5.81803
622	2025-10-07	THESSALONIKI (AIRPORT)	21	7.95	2025-10-06	45	6.16446
622	2025-10-08	THESSALONIKI (AIRPORT)	21	7.75	2025-10-07	45	6.92642
622	2025-10-09	THESSALONIKI (AIRPORT)	21	9.95	2025-10-08	45	7.85636
622	2025-10-10	THESSALONIKI (AIRPORT)	21	9.75	2025-10-09	45	10.8974
622	2025-10-11	THESSALONIKI (AIRPORT)	21	7.95	2025-10-10	45	7.5192
622	2025-10-12	THESSALONIKI (AIRPORT)	21	7.45	2025-10-11	45	10.5707
622	2025-10-13	THESSALONIKI (AIRPORT)	21	7.45	2025-10-12	45	10.3793
622	2025-10-14	THESSALONIKI (AIRPORT)	21	6.65	2025-10-13	45	8.5734
622	2025-10-15	THESSALONIKI (AIRPORT)	21	10.75	2025-10-14	45	11.1076
