obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-09-02	SERRAI	3	13.25	2025-09-01	27	11.9252
606	2025-09-03	SERRAI	3	14.95	2025-09-02	27	14.1597
606	2025-09-04	SERRAI	3	16.15	2025-09-03	27	17.2169
606	2025-09-05	SERRAI	3	13.25	2025-09-04	27	13.2614
606	2025-09-06	SERRAI	3	12.45	2025-09-05	27	13.1387
606	2025-09-07	SERRAI	3	13.25	2025-09-06	27	12.947
606	2025-09-08	SERRAI	3	12.25	2025-09-07	27	10.4149
606	2025-09-09	SERRAI	3	14.15	2025-09-08	27	13.5104
606	2025-09-10	SERRAI	3	14.25	2025-09-09	27	15.1407
606	2025-09-11	SERRAI	3	15.45	2025-09-10	27	15.3255
606	2025-09-12	SERRAI	3	14.65	2025-09-11	27	16.7295
606	2025-09-13	SERRAI	3	14.95	2025-09-12	27	16.5482
606	2025-09-14	SERRAI	3	17.15	2025-09-13	27	14.6146
606	2025-09-15	SERRAI	3	17.95	2025-09-14	27	16.7447
606	2025-09-16	SERRAI	3	16.45	2025-09-15	27	15.9793
606	2025-09-17	SERRAI	3	14.45	2025-09-16	27	14.591
606	2025-09-18	SERRAI	3	5.45	2025-09-17	27	7.36362
606	2025-09-19	SERRAI	3	7.75	2025-09-18	27	7.57732
606	2025-09-20	SERRAI	3	9.25	2025-09-19	27	9.04703
606	2025-09-21	SERRAI	3	9.95	2025-09-20	27	10.8727
606	2025-09-22	SERRAI	3	12.95	2025-09-21	27	13.2807
606	2025-09-23	SERRAI	3	10.25	2025-09-22	27	12.7452
606	2025-09-25	SERRAI	3	13.75	2025-09-24	27	13.6647
606	2025-09-26	SERRAI	3	12.65	2025-09-25	27	14.2838
606	2025-09-27	SERRAI	3	6.95	2025-09-26	27	8.30394
606	2025-09-28	SERRAI	3	8.75	2025-09-27	27	9.23927
606	2025-09-29	SERRAI	3	13.75	2025-09-28	27	12.7284
606	2025-09-30	SERRAI	3	12.75	2025-09-29	27	10.8935
613	2025-09-03	FLORINA	3	10.95	2025-09-02	27	11.0894
613	2025-09-07	FLORINA	3	9.75	2025-09-06	27	9.90109
613	2025-09-08	FLORINA	3	9.75	2025-09-07	27	8.08479
613	2025-09-09	FLORINA	3	12.25	2025-09-08	27	10.9596
613	2025-09-11	FLORINA	3	14.45	2025-09-10	27	12.6136
613	2025-09-13	FLORINA	3	10.25	2025-09-12	27	11.3138
613	2025-09-14	FLORINA	3	15.95	2025-09-13	27	14.0345
613	2025-09-15	FLORINA	3	12.75	2025-09-14	27	12.5387
613	2025-09-16	FLORINA	3	10.25	2025-09-15	27	10.5096
613	2025-09-17	FLORINA	3	11.25	2025-09-16	27	10.5364
613	2025-09-18	FLORINA	3	5.25	2025-09-17	27	5.12045
613	2025-09-19	FLORINA	3	4.65	2025-09-18	27	4.90544
613	2025-09-20	FLORINA	3	7.25	2025-09-19	27	9.43277
613	2025-09-21	FLORINA	3	8.65	2025-09-20	27	9.0563
613	2025-09-22	FLORINA	3	8.25	2025-09-21	27	9.43695
613	2025-09-23	FLORINA	3	9.25	2025-09-22	27	10.8878
613	2025-09-25	FLORINA	3	10.25	2025-09-24	27	10.1335
613	2025-09-26	FLORINA	3	15.25	2025-09-25	27	13.8433
613	2025-09-27	FLORINA	3	13.65	2025-09-26	27	12.8557
613	2025-09-28	FLORINA	3	12.25	2025-09-27	27	11.0635
622	2025-09-02	THESSALONIKI (AIRPORT)	3	12.65	2025-09-01	27	12.2397
622	2025-09-03	THESSALONIKI (AIRPORT)	3	12.45	2025-09-02	27	13.8169
622	2025-09-04	THESSALONIKI (AIRPORT)	3	16.65	2025-09-03	27	18.1066
622	2025-09-05	THESSALONIKI (AIRPORT)	3	18.65	2025-09-04	27	19.2399
622	2025-09-06	THESSALONIKI (AIRPORT)	3	12.65	2025-09-05	27	15.2148
622	2025-09-07	THESSALONIKI (AIRPORT)	3	14.45	2025-09-06	27	18.1413
622	2025-09-08	THESSALONIKI (AIRPORT)	3	12.45	2025-09-07	27	15.1453
622	2025-09-09	THESSALONIKI (AIRPORT)	3	12.75	2025-09-08	27	15.4323
622	2025-09-10	THESSALONIKI (AIRPORT)	3	12.45	2025-09-09	27	12.9151
622	2025-09-11	THESSALONIKI (AIRPORT)	3	11.25	2025-09-10	27	13.1917
622	2025-09-12	THESSALONIKI (AIRPORT)	3	15.15	2025-09-11	27	16.082
622	2025-09-13	THESSALONIKI (AIRPORT)	3	14.45	2025-09-12	27	16.351
622	2025-09-14	THESSALONIKI (AIRPORT)	3	18.95	2025-09-13	27	17.9993
622	2025-09-15	THESSALONIKI (AIRPORT)	3	17.95	2025-09-14	27	18.2106
622	2025-09-16	THESSALONIKI (AIRPORT)	3	17.25	2025-09-15	27	17.9617
622	2025-09-17	THESSALONIKI (AIRPORT)	3	15.15	2025-09-16	27	16.8166
622	2025-09-18	THESSALONIKI (AIRPORT)	3	6.65	2025-09-17	27	8.15854
622	2025-09-19	THESSALONIKI (AIRPORT)	3	6.15	2025-09-18	27	10.3996
622	2025-09-20	THESSALONIKI (AIRPORT)	3	9.65	2025-09-19	27	9.58707
622	2025-09-21	THESSALONIKI (AIRPORT)	3	9.15	2025-09-20	27	12.5446
622	2025-09-22	THESSALONIKI (AIRPORT)	3	12.75	2025-09-21	27	14.5424
622	2025-09-23	THESSALONIKI (AIRPORT)	3	11.25	2025-09-22	27	12.1612
622	2025-09-25	THESSALONIKI (AIRPORT)	3	13.95	2025-09-24	27	15.4138
622	2025-09-26	THESSALONIKI (AIRPORT)	3	11.75	2025-09-25	27	17.2613
622	2025-09-27	THESSALONIKI (AIRPORT)	3	8.95	2025-09-26	27	11.1575
622	2025-09-28	THESSALONIKI (AIRPORT)	3	10.25	2025-09-27	27	11.5303
622	2025-09-29	THESSALONIKI (AIRPORT)	3	15.25	2025-09-28	27	13.0077
622	2025-09-30	THESSALONIKI (AIRPORT)	3	13.45	2025-09-29	27	9.79776
624	2025-09-12	CHRYSOPOULI (AIRPORT)	3	16.95	2025-09-11	27	18.0693
624	2025-09-26	CHRYSOPOULI (AIRPORT)	3	12.75	2025-09-25	27	11.982
624	2025-09-27	CHRYSOPOULI (AIRPORT)	3	8.25	2025-09-26	27	6.47484
624	2025-09-28	CHRYSOPOULI (AIRPORT)	3	7.95	2025-09-27	27	6.95314
624	2025-09-29	CHRYSOPOULI (AIRPORT)	3	13.95	2025-09-28	27	10.4648
624	2025-09-30	CHRYSOPOULI (AIRPORT)	3	14.15	2025-09-29	27	13.2792
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-01	27	15.0844
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	3	14.75	2025-09-02	27	17.0083
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-03	27	15.7257
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	3	16.75	2025-09-04	27	17.777
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	3	16.45	2025-09-05	27	16.2812
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	3	14.65	2025-09-06	27	16.3279
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	3	12.95	2025-09-07	27	15.0653
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-08	27	16.0944
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	3	11.95	2025-09-09	27	16.3057
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	3	12.75	2025-09-10	27	15.6214
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-11	27	17.251
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	3	15.95	2025-09-12	27	18.347
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	3	12.45	2025-09-13	27	14.7591
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	3	13.25	2025-09-14	27	13.2506
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-15	27	13.7332
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-16	27	16.01
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	3	9.45	2025-09-17	27	9.08334
