obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-01	9	29.74	SERRAI	2025-09-01	9	29.7157	SERRAI
606	2025-09-02	9	30.24	SERRAI	2025-09-02	9	29.2697	SERRAI
606	2025-09-03	9	32.64	SERRAI	2025-09-03	9	30.7235	SERRAI
606	2025-09-04	9	32.44	SERRAI	2025-09-04	9	29.6759	SERRAI
606	2025-09-05	9	31.44	SERRAI	2025-09-05	9	29.3256	SERRAI
606	2025-09-06	9	31.14	SERRAI	2025-09-06	9	28.807	SERRAI
606	2025-09-07	9	28.24	SERRAI	2025-09-07	9	27.0353	SERRAI
606	2025-09-08	9	28.94	SERRAI	2025-09-08	9	27.3188	SERRAI
606	2025-09-09	9	29.64	SERRAI	2025-09-09	9	27.1242	SERRAI
606	2025-09-10	9	29.74	SERRAI	2025-09-10	9	27.9018	SERRAI
606	2025-09-11	9	28.24	SERRAI	2025-09-11	9	27.8695	SERRAI
606	2025-09-12	9	30.74	SERRAI	2025-09-12	9	28.0526	SERRAI
606	2025-09-13	9	30.14	SERRAI	2025-09-13	9	27.684	SERRAI
606	2025-09-14	9	28.24	SERRAI	2025-09-14	9	26.0407	SERRAI
606	2025-09-15	9	26.64	SERRAI	2025-09-15	9	26.4218	SERRAI
606	2025-09-16	9	28.24	SERRAI	2025-09-16	9	26.8263	SERRAI
606	2025-09-17	9	23.24	SERRAI	2025-09-17	9	23.4123	SERRAI
606	2025-09-18	9	25.44	SERRAI	2025-09-18	9	23.1842	SERRAI
606	2025-09-19	9	24.24	SERRAI	2025-09-19	9	22.9677	SERRAI
606	2025-09-20	9	25.74	SERRAI	2025-09-20	9	24.5939	SERRAI
606	2025-09-21	9	26.94	SERRAI	2025-09-21	9	25.5102	SERRAI
606	2025-09-22	9	26.64	SERRAI	2025-09-22	9	24.6654	SERRAI
606	2025-09-23	9	26.94	SERRAI	2025-09-23	9	25.1466	SERRAI
606	2025-09-24	9	27.44	SERRAI	2025-09-24	9	25.7543	SERRAI
606	2025-09-25	9	26.74	SERRAI	2025-09-25	9	25.0509	SERRAI
606	2025-09-26	9	25.24	SERRAI	2025-09-26	9	22.5827	SERRAI
606	2025-09-27	9	24.44	SERRAI	2025-09-27	9	20.571	SERRAI
606	2025-09-28	9	19.94	SERRAI	2025-09-28	9	18.7765	SERRAI
606	2025-09-29	9	19.64	SERRAI	2025-09-29	9	19.1256	SERRAI
606	2025-09-30	9	22.74	SERRAI	2025-09-30	9	20.0129	SERRAI
613	2025-09-01	9	23.44	FLORINA	2025-09-01	9	21.9325	FLORINA
613	2025-09-02	9	26.74	FLORINA	2025-09-02	9	24.591	FLORINA
613	2025-09-03	9	29.24	FLORINA	2025-09-03	9	27.2431	FLORINA
613	2025-09-04	9	18.24	FLORINA	2025-09-04	9	20.7043	FLORINA
613	2025-09-05	9	25.14	FLORINA	2025-09-05	9	24.2719	FLORINA
613	2025-09-06	9	25.44	FLORINA	2025-09-06	9	23.9233	FLORINA
