obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-02	3	17.44	SERRAI	2025-09-01	27	17.7577	SERRAI
606	2025-09-03	3	18.44	SERRAI	2025-09-02	27	17.9989	SERRAI
606	2025-09-04	3	20.44	SERRAI	2025-09-03	27	20.0465	SERRAI
606	2025-09-05	3	19.94	SERRAI	2025-09-04	27	19.4137	SERRAI
606	2025-09-06	3	17.74	SERRAI	2025-09-05	27	18.3205	SERRAI
606	2025-09-07	3	15.44	SERRAI	2025-09-06	27	16.3722	SERRAI
606	2025-09-08	3	15.44	SERRAI	2025-09-07	27	16.9118	SERRAI
606	2025-09-09	3	16.24	SERRAI	2025-09-08	27	17.3046	SERRAI
606	2025-09-10	3	16.94	SERRAI	2025-09-09	27	17.5968	SERRAI
606	2025-09-11	3	18.44	SERRAI	2025-09-10	27	19.6039	SERRAI
606	2025-09-12	3	16.94	SERRAI	2025-09-11	27	19.807	SERRAI
606	2025-09-13	3	18.64	SERRAI	2025-09-12	27	20.1232	SERRAI
606	2025-09-14	3	21.74	SERRAI	2025-09-13	27	21.0656	SERRAI
606	2025-09-15	3	17.94	SERRAI	2025-09-14	27	17.8351	SERRAI
606	2025-09-16	3	16.74	SERRAI	2025-09-15	27	17.872	SERRAI
606	2025-09-17	3	16.24	SERRAI	2025-09-16	27	17.8263	SERRAI
606	2025-09-18	3	18.74	SERRAI	2025-09-17	27	16.0636	SERRAI
606	2025-09-19	3	11.64	SERRAI	2025-09-18	27	12.8534	SERRAI
606	2025-09-20	3	12.24	SERRAI	2025-09-19	27	13.6801	SERRAI
606	2025-09-21	3	13.74	SERRAI	2025-09-20	27	14.2709	SERRAI
606	2025-09-22	3	14.44	SERRAI	2025-09-21	27	16.4652	SERRAI
606	2025-09-23	3	12.94	SERRAI	2025-09-22	27	14.9945	SERRAI
606	2025-09-25	3	14.74	SERRAI	2025-09-24	27	16.3346	SERRAI
606	2025-09-26	3	19.94	SERRAI	2025-09-25	27	19.3886	SERRAI
606	2025-09-27	3	17.44	SERRAI	2025-09-26	27	17.3483	SERRAI
606	2025-09-28	3	13.44	SERRAI	2025-09-27	27	14.6103	SERRAI
606	2025-09-29	3	13.74	SERRAI	2025-09-28	27	14.3073	SERRAI
606	2025-09-30	3	13.74	SERRAI	2025-09-29	27	13.4775	SERRAI
613	2025-09-02	3	9.44	FLORINA	2025-09-01	27	14.5478	FLORINA
613	2025-09-03	3	12.24	FLORINA	2025-09-02	27	17.1132	FLORINA
613	2025-09-04	3	13.44	FLORINA	2025-09-03	27	16.1432	FLORINA
613	2025-09-05	3	12.94	FLORINA	2025-09-04	27	17.1891	FLORINA
613	2025-09-06	3	9.94	FLORINA	2025-09-05	27	14.7082	FLORINA
613	2025-09-07	3	9.74	FLORINA	2025-09-06	27	15.0324	FLORINA
613	2025-09-08	3	9.94	FLORINA	2025-09-07	27	14.2565	FLORINA
613	2025-09-09	3	13.24	FLORINA	2025-09-08	27	16.3202	FLORINA
613	2025-09-11	3	15.94	FLORINA	2025-09-10	27	19.1039	FLORINA
613	2025-09-12	3	11.64	FLORINA	2025-09-11	27	15.7231	FLORINA
613	2025-09-13	3	10.24	FLORINA	2025-09-12	27	15.8078	FLORINA
613	2025-09-14	3	17.74	FLORINA	2025-09-13	27	16.7687	FLORINA
613	2025-09-15	3	12.74	FLORINA	2025-09-14	27	15.2829	FLORINA
613	2025-09-16	3	10.24	FLORINA	2025-09-15	27	15.2401	FLORINA
613	2025-09-17	3	11.24	FLORINA	2025-09-16	27	14.6984	FLORINA
613	2025-09-18	3	9.14	FLORINA	2025-09-17	27	11.0587	FLORINA
613	2025-09-19	3	6.74	FLORINA	2025-09-18	27	9.92862	FLORINA
613	2025-09-20	3	7.44	FLORINA	2025-09-19	27	12.4867	FLORINA
613	2025-09-21	3	10.94	FLORINA	2025-09-20	27	14.1674	FLORINA
613	2025-09-22	3	8.24	FLORINA	2025-09-21	27	13.5116	FLORINA
613	2025-09-23	3	9.74	FLORINA	2025-09-22	27	12.852	FLORINA
613	2025-09-25	3	11.74	FLORINA	2025-09-24	27	16.2712	FLORINA
613	2025-09-26	3	16.74	FLORINA	2025-09-25	27	16.2401	FLORINA
613	2025-09-27	3	15.24	FLORINA	2025-09-26	27	14.277	FLORINA
613	2025-09-28	3	12.24	FLORINA	2025-09-27	27	12.9872	FLORINA
613	2025-09-29	3	8.94	FLORINA	2025-09-28	27	10.9303	FLORINA
613	2025-09-30	3	9.74	FLORINA	2025-09-29	27	11.9638	FLORINA
622	2025-09-02	3	19.44	THESSALONIKI (AIRPORT)	2025-09-01	27	19.5634	THESSALONIKI (AIRPORT)
622	2025-09-03	3	20.24	THESSALONIKI (AIRPORT)	2025-09-02	27	21.455	THESSALONIKI (AIRPORT)
622	2025-09-04	3	25.64	THESSALONIKI (AIRPORT)	2025-09-03	27	22.6735	THESSALONIKI (AIRPORT)
622	2025-09-05	3	24.44	THESSALONIKI (AIRPORT)	2025-09-04	27	22.3551	THESSALONIKI (AIRPORT)
622	2025-09-06	3	19.24	THESSALONIKI (AIRPORT)	2025-09-05	27	21.8654	THESSALONIKI (AIRPORT)
622	2025-09-07	3	18.74	THESSALONIKI (AIRPORT)	2025-09-06	27	20.5099	THESSALONIKI (AIRPORT)
622	2025-09-08	3	17.64	THESSALONIKI (AIRPORT)	2025-09-07	27	19.654	THESSALONIKI (AIRPORT)
622	2025-09-09	3	18.94	THESSALONIKI (AIRPORT)	2025-09-08	27	19.7284	THESSALONIKI (AIRPORT)
622	2025-09-10	3	18.94	THESSALONIKI (AIRPORT)	2025-09-09	27	19.716	THESSALONIKI (AIRPORT)
622	2025-09-11	3	18.44	THESSALONIKI (AIRPORT)	2025-09-10	27	20.6693	THESSALONIKI (AIRPORT)
622	2025-09-12	3	19.64	THESSALONIKI (AIRPORT)	2025-09-11	27	21.1166	THESSALONIKI (AIRPORT)
622	2025-09-13	3	20.44	THESSALONIKI (AIRPORT)	2025-09-12	27	20.6896	THESSALONIKI (AIRPORT)
622	2025-09-14	3	21.44	THESSALONIKI (AIRPORT)	2025-09-13	27	21.2345	THESSALONIKI (AIRPORT)
