obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-02	0	19.94	SERRAI	2025-09-01	24	20.3573	SERRAI
606	2025-09-03	0	19.74	SERRAI	2025-09-02	24	22.216	SERRAI
606	2025-09-04	0	22.94	SERRAI	2025-09-03	24	21.4821	SERRAI
606	2025-09-05	0	21.14	SERRAI	2025-09-04	24	21.808	SERRAI
606	2025-09-06	0	19.44	SERRAI	2025-09-05	24	21.5363	SERRAI
606	2025-09-07	0	19.24	SERRAI	2025-09-06	24	20.0321	SERRAI
606	2025-09-08	0	17.94	SERRAI	2025-09-07	24	19.7509	SERRAI
606	2025-09-09	0	17.94	SERRAI	2025-09-08	24	19.4008	SERRAI
606	2025-09-10	0	18.74	SERRAI	2025-09-09	24	20.1127	SERRAI
606	2025-09-11	0	19.94	SERRAI	2025-09-10	24	20.54	SERRAI
606	2025-09-12	0	19.94	SERRAI	2025-09-11	24	22.0263	SERRAI
606	2025-09-13	0	19.64	SERRAI	2025-09-12	24	20.6459	SERRAI
606	2025-09-14	0	22.64	SERRAI	2025-09-13	24	20.1933	SERRAI
606	2025-09-15	0	19.24	SERRAI	2025-09-14	24	19.4189	SERRAI
606	2025-09-16	0	18.74	SERRAI	2025-09-15	24	20.2582	SERRAI
606	2025-09-17	0	17.74	SERRAI	2025-09-16	24	19.9601	SERRAI
606	2025-09-18	0	19.94	SERRAI	2025-09-17	24	16.6869	SERRAI
606	2025-09-19	0	12.94	SERRAI	2025-09-18	24	15.6374	SERRAI
606	2025-09-20	0	13.74	SERRAI	2025-09-19	24	15.8666	SERRAI
606	2025-09-21	0	15.14	SERRAI	2025-09-20	24	17.1371	SERRAI
606	2025-09-22	0	16.64	SERRAI	2025-09-21	24	17.8825	SERRAI
606	2025-09-23	0	13.94	SERRAI	2025-09-22	24	18.4313	SERRAI
606	2025-09-24	0	16.24	SERRAI	2025-09-23	24	18.4921	SERRAI
606	2025-09-25	0	17.14	SERRAI	2025-09-24	24	18.8649	SERRAI
606	2025-09-26	0	20.24	SERRAI	2025-09-25	24	18.3146	SERRAI
606	2025-09-27	0	19.24	SERRAI	2025-09-26	24	17.0756	SERRAI
606	2025-09-28	0	14.44	SERRAI	2025-09-27	24	15.8788	SERRAI
606	2025-09-29	0	13.64	SERRAI	2025-09-28	24	13.5319	SERRAI
606	2025-09-30	0	15.94	SERRAI	2025-09-29	24	13.9401	SERRAI
613	2025-09-02	0	11.64	FLORINA	2025-09-01	24	15.538	FLORINA
613	2025-09-03	0	15.24	FLORINA	2025-09-02	24	17.3644	FLORINA
613	2025-09-04	0	14.74	FLORINA	2025-09-03	24	15.9069	FLORINA
613	2025-09-05	0	14.94	FLORINA	2025-09-04	24	16.3969	FLORINA
613	2025-09-06	0	12.24	FLORINA	2025-09-05	24	16.0597	FLORINA
613	2025-09-07	0	11.74	FLORINA	2025-09-06	24	16.2646	FLORINA
613	2025-09-08	0	11.24	FLORINA	2025-09-07	24	15.2948	FLORINA
613	2025-09-09	0	14.24	FLORINA	2025-09-08	24	14.975	FLORINA
613	2025-09-10	0	11.74	FLORINA	2025-09-09	24	14.6938	FLORINA
613	2025-09-11	0	17.94	FLORINA	2025-09-10	24	17.3857	FLORINA
613	2025-09-12	0	14.44	FLORINA	2025-09-11	24	15.0741	FLORINA
613	2025-09-13	0	11.74	FLORINA	2025-09-12	24	15.9193	FLORINA
613	2025-09-14	0	18.64	FLORINA	2025-09-13	24	15.2626	FLORINA
613	2025-09-15	0	14.44	FLORINA	2025-09-14	24	15.7343	FLORINA
613	2025-09-16	0	11.44	FLORINA	2025-09-15	24	16.4359	FLORINA
613	2025-09-17	0	13.74	FLORINA	2025-09-16	24	14.8927	FLORINA
613	2025-09-18	0	11.74	FLORINA	2025-09-17	24	12.9301	FLORINA
613	2025-09-19	0	12.64	FLORINA	2025-09-18	24	11.3717	FLORINA
613	2025-09-20	0	10.94	FLORINA	2025-09-19	24	13.7846	FLORINA
613	2025-09-21	0	13.74	FLORINA	2025-09-20	24	15.2572	FLORINA
613	2025-09-22	0	11.44	FLORINA	2025-09-21	24	12.2692	FLORINA
613	2025-09-23	0	13.24	FLORINA	2025-09-22	24	13.0182	FLORINA
613	2025-09-24	0	9.24	FLORINA	2025-09-23	24	13.0077	FLORINA
613	2025-09-25	0	13.64	FLORINA	2025-09-24	24	14.1911	FLORINA
613	2025-09-26	0	17.64	FLORINA	2025-09-25	24	15.7072	FLORINA
613	2025-09-27	0	15.94	FLORINA	2025-09-26	24	14.8334	FLORINA
613	2025-09-28	0	12.74	FLORINA	2025-09-27	24	13.2245	FLORINA
613	2025-09-29	0	11.94	FLORINA	2025-09-28	24	12.8092	FLORINA
613	2025-09-30	0	11.94	FLORINA	2025-09-29	24	10.0456	FLORINA
622	2025-09-02	0	24.74	THESSALONIKI (AIRPORT)	2025-09-01	24	21.6591	THESSALONIKI (AIRPORT)
622	2025-09-03	0	22.24	THESSALONIKI (AIRPORT)	2025-09-02	24	21.9777	THESSALONIKI (AIRPORT)
622	2025-09-04	0	26.94	THESSALONIKI (AIRPORT)	2025-09-03	24	23.1725	THESSALONIKI (AIRPORT)
622	2025-09-05	0	25.44	THESSALONIKI (AIRPORT)	2025-09-04	24	21.6527	THESSALONIKI (AIRPORT)
622	2025-09-06	0	22.74	THESSALONIKI (AIRPORT)	2025-09-05	24	21.0793	THESSALONIKI (AIRPORT)
622	2025-09-07	0	21.24	THESSALONIKI (AIRPORT)	2025-09-06	24	20.9023	THESSALONIKI (AIRPORT)
622	2025-09-08	0	20.24	THESSALONIKI (AIRPORT)	2025-09-07	24	19.4814	THESSALONIKI (AIRPORT)
622	2025-09-09	0	19.94	THESSALONIKI (AIRPORT)	2025-09-08	24	19.9213	THESSALONIKI (AIRPORT)
622	2025-09-10	0	20.24	THESSALONIKI (AIRPORT)	2025-09-09	24	19.807	THESSALONIKI (AIRPORT)
622	2025-09-11	0	19.94	THESSALONIKI (AIRPORT)	2025-09-10	24	21.1474	THESSALONIKI (AIRPORT)
622	2025-09-12	0	20.44	THESSALONIKI (AIRPORT)	2025-09-11	24	22.0175	THESSALONIKI (AIRPORT)
622	2025-09-13	0	20.64	THESSALONIKI (AIRPORT)	2025-09-12	24	21.6176	THESSALONIKI (AIRPORT)
622	2025-09-14	0	20.24	THESSALONIKI (AIRPORT)	2025-09-13	24	20.9618	THESSALONIKI (AIRPORT)
622	2025-09-15	0	20.94	THESSALONIKI (AIRPORT)	2025-09-14	24	20.1103	THESSALONIKI (AIRPORT)
622	2025-09-16	0	19.64	THESSALONIKI (AIRPORT)	2025-09-15	24	19.6606	THESSALONIKI (AIRPORT)
622	2025-09-17	0	19.74	THESSALONIKI (AIRPORT)	2025-09-16	24	19.757	THESSALONIKI (AIRPORT)
622	2025-09-18	0	21.44	THESSALONIKI (AIRPORT)	2025-09-17	24	19.5004	THESSALONIKI (AIRPORT)
622	2025-09-19	0	15.94	THESSALONIKI (AIRPORT)	2025-09-18	24	15.9899	THESSALONIKI (AIRPORT)
622	2025-09-20	0	15.74	THESSALONIKI (AIRPORT)	2025-09-19	24	16.0541	THESSALONIKI (AIRPORT)
622	2025-09-21	0	16.74	THESSALONIKI (AIRPORT)	2025-09-20	24	18.8891	THESSALONIKI (AIRPORT)
622	2025-09-22	0	18.24	THESSALONIKI (AIRPORT)	2025-09-21	24	18.7838	THESSALONIKI (AIRPORT)
622	2025-09-23	0	15.44	THESSALONIKI (AIRPORT)	2025-09-22	24	17.1159	THESSALONIKI (AIRPORT)
622	2025-09-24	0	16.74	THESSALONIKI (AIRPORT)	2025-09-23	24	17.1816	THESSALONIKI (AIRPORT)
622	2025-09-25	0	17.74	THESSALONIKI (AIRPORT)	2025-09-24	24	18.3122	THESSALONIKI (AIRPORT)
622	2025-09-26	0	18.94	THESSALONIKI (AIRPORT)	2025-09-25	24	18.6418	THESSALONIKI (AIRPORT)
622	2025-09-27	0	21.24	THESSALONIKI (AIRPORT)	2025-09-26	24	18.3959	THESSALONIKI (AIRPORT)
622	2025-09-28	0	15.94	THESSALONIKI (AIRPORT)	2025-09-27	24	17.748	THESSALONIKI (AIRPORT)
622	2025-09-29	0	14.74	THESSALONIKI (AIRPORT)	2025-09-28	24	14.4743	THESSALONIKI (AIRPORT)
622	2025-09-30	0	15.94	THESSALONIKI (AIRPORT)	2025-09-29	24	15.6608	THESSALONIKI (AIRPORT)
627	2025-09-02	0	22.94	ALEXANDROUPOLI (AIRPORT)	2025-09-01	24	23.0771	ALEXANDROUPOLI (AIRPORT)
627	2025-09-03	0	20.64	ALEXANDROUPOLI (AIRPORT)	2025-09-02	24	21.2336	ALEXANDROUPOLI (AIRPORT)
627	2025-09-04	0	23.24	ALEXANDROUPOLI (AIRPORT)	2025-09-03	24	22.8776	ALEXANDROUPOLI (AIRPORT)
627	2025-09-05	0	24.44	ALEXANDROUPOLI (AIRPORT)	2025-09-04	24	23.1108	ALEXANDROUPOLI (AIRPORT)
627	2025-09-06	0	21.64	ALEXANDROUPOLI (AIRPORT)	2025-09-05	24	21.9972	ALEXANDROUPOLI (AIRPORT)
627	2025-09-07	0	20.94	ALEXANDROUPOLI (AIRPORT)	2025-09-06	24	20.3612	ALEXANDROUPOLI (AIRPORT)
627	2025-09-08	0	20.44	ALEXANDROUPOLI (AIRPORT)	2025-09-07	24	20.537	ALEXANDROUPOLI (AIRPORT)
627	2025-09-09	0	18.44	ALEXANDROUPOLI (AIRPORT)	2025-09-08	24	19.7758	ALEXANDROUPOLI (AIRPORT)
627	2025-09-10	0	17.94	ALEXANDROUPOLI (AIRPORT)	2025-09-09	24	19.1527	ALEXANDROUPOLI (AIRPORT)
627	2025-09-11	0	19.24	ALEXANDROUPOLI (AIRPORT)	2025-09-10	24	20.7577	ALEXANDROUPOLI (AIRPORT)
627	2025-09-12	0	19.74	ALEXANDROUPOLI (AIRPORT)	2025-09-11	24	21.7362	ALEXANDROUPOLI (AIRPORT)
627	2025-09-13	0	22.94	ALEXANDROUPOLI (AIRPORT)	2025-09-12	24	21.1791	ALEXANDROUPOLI (AIRPORT)
627	2025-09-14	0	20.74	ALEXANDROUPOLI (AIRPORT)	2025-09-13	24	20.9862	ALEXANDROUPOLI (AIRPORT)
