obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-01	6	22.74	SERRAI	2025-09-01	6	20.04	SERRAI
606	2025-09-02	6	22.94	SERRAI	2025-09-02	6	21.4381	SERRAI
606	2025-09-03	6	22.74	SERRAI	2025-09-03	6	22.538	SERRAI
606	2025-09-04	6	23.64	SERRAI	2025-09-04	6	23.0346	SERRAI
606	2025-09-05	6	23.94	SERRAI	2025-09-05	6	22.1464	SERRAI
606	2025-09-06	6	22.24	SERRAI	2025-09-06	6	21.6427	SERRAI
606	2025-09-07	6	21.74	SERRAI	2025-09-07	6	20.2836	SERRAI
606	2025-09-08	6	21.44	SERRAI	2025-09-08	6	20.1134	SERRAI
606	2025-09-09	6	22.44	SERRAI	2025-09-09	6	20.2399	SERRAI
606	2025-09-10	6	21.94	SERRAI	2025-09-10	6	20.4032	SERRAI
606	2025-09-11	6	21.44	SERRAI	2025-09-11	6	22.2277	SERRAI
606	2025-09-12	6	21.64	SERRAI	2025-09-12	6	21.5087	SERRAI
606	2025-09-13	6	23.24	SERRAI	2025-09-13	6	22.0082	SERRAI
606	2025-09-14	6	23.44	SERRAI	2025-09-14	6	22.651	SERRAI
606	2025-09-15	6	18.74	SERRAI	2025-09-15	6	20.7423	SERRAI
606	2025-09-16	6	19.74	SERRAI	2025-09-16	6	20.2768	SERRAI
606	2025-09-17	6	20.24	SERRAI	2025-09-17	6	19.391	SERRAI
606	2025-09-18	6	20.24	SERRAI	2025-09-18	6	17.9245	SERRAI
606	2025-09-19	6	15.24	SERRAI	2025-09-19	6	15.1291	SERRAI
606	2025-09-20	6	16.44	SERRAI	2025-09-20	6	16.8227	SERRAI
606	2025-09-21	6	15.64	SERRAI	2025-09-21	6	17.7917	SERRAI
606	2025-09-22	6	17.74	SERRAI	2025-09-22	6	18.216	SERRAI
606	2025-09-23	6	17.24	SERRAI	2025-09-23	6	17.8446	SERRAI
606	2025-09-24	6	16.94	SERRAI	2025-09-24	6	18.2016	SERRAI
606	2025-09-25	6	17.24	SERRAI	2025-09-25	6	18.9606	SERRAI
606	2025-09-26	6	21.44	SERRAI	2025-09-26	6	19.5104	SERRAI
606	2025-09-27	6	17.74	SERRAI	2025-09-27	6	16.3136	SERRAI
606	2025-09-28	6	15.74	SERRAI	2025-09-28	6	16.0978	SERRAI
606	2025-09-29	6	14.44	SERRAI	2025-09-29	6	15.1537	SERRAI
606	2025-09-30	6	15.74	SERRAI	2025-09-30	6	14.6413	SERRAI
613	2025-09-01	6	15.74	FLORINA	2025-09-01	6	16.0028	FLORINA
613	2025-09-02	6	16.74	FLORINA	2025-09-02	6	17.5749	FLORINA
613	2025-09-03	6	20.64	FLORINA	2025-09-03	6	19.2646	FLORINA
613	2025-09-04	6	15.64	FLORINA	2025-09-04	6	16.7846	FLORINA
613	2025-09-05	6	18.14	FLORINA	2025-09-05	6	18.5956	FLORINA
613	2025-09-06	6	16.74	FLORINA	2025-09-06	6	17.8136	FLORINA
613	2025-09-07	6	16.44	FLORINA	2025-09-07	6	17.3998	FLORINA
613	2025-09-08	6	16.24	FLORINA	2025-09-08	6	16.9181	FLORINA
613	2025-09-09	6	17.74	FLORINA	2025-09-09	6	17.7682	FLORINA
613	2025-09-10	6	16.24	FLORINA	2025-09-10	6	18.0868	FLORINA
613	2025-09-11	6	18.14	FLORINA	2025-09-11	6	19.924	FLORINA
613	2025-09-12	6	16.24	FLORINA	2025-09-12	6	17.5995	FLORINA
613	2025-09-13	6	17.24	FLORINA	2025-09-13	6	17.0307	FLORINA
613	2025-09-14	6	20.64	FLORINA	2025-09-14	6	17.6999	FLORINA
613	2025-09-15	6	20.14	FLORINA	2025-09-15	6	18.3161	FLORINA
613	2025-09-16	6	15.94	FLORINA	2025-09-16	6	17.0277	FLORINA
613	2025-09-17	6	14.44	FLORINA	2025-09-17	6	17.2533	FLORINA
613	2025-09-18	6	13.14	FLORINA	2025-09-18	6	12.8893	FLORINA
613	2025-09-19	6	11.44	FLORINA	2025-09-19	6	12.2589	FLORINA
613	2025-09-20	6	14.74	FLORINA	2025-09-20	6	14.789	FLORINA
613	2025-09-21	6	15.94	FLORINA	2025-09-21	6	16.4167	FLORINA
613	2025-09-22	6	15.24	FLORINA	2025-09-22	6	14.215	FLORINA
613	2025-09-23	6	16.14	FLORINA	2025-09-23	6	14.9843	FLORINA
613	2025-09-24	6	13.94	FLORINA	2025-09-24	6	15.8158	FLORINA
613	2025-09-25	6	15.44	FLORINA	2025-09-25	6	16.609	FLORINA
613	2025-09-26	6	17.44	FLORINA	2025-09-26	6	16.6833	FLORINA
613	2025-09-27	6	15.74	FLORINA	2025-09-27	6	14.7697	FLORINA
613	2025-09-28	6	12.44	FLORINA	2025-09-28	6	12.5255	FLORINA
613	2025-09-29	6	12.24	FLORINA	2025-09-29	6	11.4272	FLORINA
613	2025-09-30	6	12.44	FLORINA	2025-09-30	6	11.5534	FLORINA
622	2025-09-01	6	24.64	THESSALONIKI (AIRPORT)	2025-09-01	6	23.5995	THESSALONIKI (AIRPORT)
622	2025-09-02	6	23.74	THESSALONIKI (AIRPORT)	2025-09-02	6	22.3053	THESSALONIKI (AIRPORT)
622	2025-09-03	6	22.94	THESSALONIKI (AIRPORT)	2025-09-03	6	22.7421	THESSALONIKI (AIRPORT)
