obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-02	6	22.94	SERRAI	2025-09-01	30	21.3197	SERRAI
606	2025-09-03	6	22.74	SERRAI	2025-09-02	30	22.3249	SERRAI
606	2025-09-04	6	23.64	SERRAI	2025-09-03	30	23.1388	SERRAI
606	2025-09-05	6	23.94	SERRAI	2025-09-04	30	22.7067	SERRAI
606	2025-09-06	6	22.24	SERRAI	2025-09-05	30	22.0226	SERRAI
606	2025-09-07	6	21.74	SERRAI	2025-09-06	30	20.1789	SERRAI
606	2025-09-08	6	21.44	SERRAI	2025-09-07	30	20.1191	SERRAI
606	2025-09-09	6	22.44	SERRAI	2025-09-08	30	19.6081	SERRAI
606	2025-09-10	6	21.94	SERRAI	2025-09-09	30	20.7804	SERRAI
606	2025-09-11	6	21.44	SERRAI	2025-09-10	30	22.3478	SERRAI
606	2025-09-12	6	21.64	SERRAI	2025-09-11	30	22.5129	SERRAI
606	2025-09-13	6	23.24	SERRAI	2025-09-12	30	22.2091	SERRAI
606	2025-09-14	6	23.44	SERRAI	2025-09-13	30	22.7873	SERRAI
606	2025-09-15	6	18.74	SERRAI	2025-09-14	30	20.1891	SERRAI
606	2025-09-16	6	19.74	SERRAI	2025-09-15	30	20.4062	SERRAI
606	2025-09-17	6	20.24	SERRAI	2025-09-16	30	20.0566	SERRAI
606	2025-09-18	6	20.24	SERRAI	2025-09-17	30	17.5634	SERRAI
606	2025-09-19	6	15.24	SERRAI	2025-09-18	30	15.152	SERRAI
606	2025-09-20	6	16.44	SERRAI	2025-09-19	30	16.3576	SERRAI
606	2025-09-21	6	15.64	SERRAI	2025-09-20	30	18.0214	SERRAI
606	2025-09-22	6	17.74	SERRAI	2025-09-21	30	18.3285	SERRAI
606	2025-09-23	6	17.24	SERRAI	2025-09-22	30	18.0089	SERRAI
606	2025-09-25	6	17.24	SERRAI	2025-09-24	30	18.8146	SERRAI
606	2025-09-26	6	21.44	SERRAI	2025-09-25	30	19.9379	SERRAI
606	2025-09-27	6	17.74	SERRAI	2025-09-26	30	16.8449	SERRAI
606	2025-09-28	6	15.74	SERRAI	2025-09-27	30	15.5802	SERRAI
606	2025-09-29	6	14.44	SERRAI	2025-09-28	30	14.7133	SERRAI
606	2025-09-30	6	15.74	SERRAI	2025-09-29	30	15.4267	SERRAI
613	2025-09-02	6	16.74	FLORINA	2025-09-01	30	17.9877	FLORINA
613	2025-09-03	6	20.64	FLORINA	2025-09-02	30	19.7233	FLORINA
613	2025-09-04	6	15.64	FLORINA	2025-09-03	30	18.965	FLORINA
613	2025-09-05	6	18.14	FLORINA	2025-09-04	30	19.6471	FLORINA
613	2025-09-06	6	16.74	FLORINA	2025-09-05	30	18.2296	FLORINA
613	2025-09-07	6	16.44	FLORINA	2025-09-06	30	18.2423	FLORINA
613	2025-09-08	6	16.24	FLORINA	2025-09-07	30	17.5087	FLORINA
613	2025-09-09	6	17.74	FLORINA	2025-09-08	30	18.2555	FLORINA
613	2025-09-10	6	16.24	FLORINA	2025-09-09	30	18.0871	FLORINA
613	2025-09-11	6	18.14	FLORINA	2025-09-10	30	19.4123	FLORINA
613	2025-09-12	6	16.24	FLORINA	2025-09-11	30	18.048	FLORINA
613	2025-09-13	6	17.24	FLORINA	2025-09-12	30	17.5978	FLORINA
613	2025-09-14	6	20.64	FLORINA	2025-09-13	30	18.4943	FLORINA
613	2025-09-15	6	20.14	FLORINA	2025-09-14	30	17.9596	FLORINA
613	2025-09-16	6	15.94	FLORINA	2025-09-15	30	17.4433	FLORINA
613	2025-09-17	6	14.44	FLORINA	2025-09-16	30	17.6806	FLORINA
613	2025-09-18	6	13.14	FLORINA	2025-09-17	30	13.2733	FLORINA
613	2025-09-19	6	11.44	FLORINA	2025-09-18	30	12.7751	FLORINA
613	2025-09-20	6	14.74	FLORINA	2025-09-19	30	15.0212	FLORINA
613	2025-09-21	6	15.94	FLORINA	2025-09-20	30	16.7939	FLORINA
613	2025-09-22	6	15.24	FLORINA	2025-09-21	30	15.7416	FLORINA
613	2025-09-23	6	16.14	FLORINA	2025-09-22	30	15.8322	FLORINA
613	2025-09-25	6	15.44	FLORINA	2025-09-24	30	18.1906	FLORINA
613	2025-09-26	6	17.44	FLORINA	2025-09-25	30	17.1654	FLORINA
613	2025-09-27	6	15.74	FLORINA	2025-09-26	30	15.4093	FLORINA
613	2025-09-28	6	12.44	FLORINA	2025-09-27	30	13.3507	FLORINA
613	2025-09-29	6	12.24	FLORINA	2025-09-28	30	12.2709	FLORINA
613	2025-09-30	6	12.44	FLORINA	2025-09-29	30	12.1405	FLORINA
622	2025-09-02	6	23.74	THESSALONIKI (AIRPORT)	2025-09-01	30	22.4457	THESSALONIKI (AIRPORT)
622	2025-09-03	6	22.94	THESSALONIKI (AIRPORT)	2025-09-02	30	23.1276	THESSALONIKI (AIRPORT)
622	2025-09-04	6	24.94	THESSALONIKI (AIRPORT)	2025-09-03	30	22.8449	THESSALONIKI (AIRPORT)
622	2025-09-05	6	24.64	THESSALONIKI (AIRPORT)	2025-09-04	30	24.6393	THESSALONIKI (AIRPORT)
622	2025-09-06	6	24.24	THESSALONIKI (AIRPORT)	2025-09-05	30	23.6193	THESSALONIKI (AIRPORT)
622	2025-09-07	6	21.94	THESSALONIKI (AIRPORT)	2025-09-06	30	22.3713	THESSALONIKI (AIRPORT)
622	2025-09-08	6	20.64	THESSALONIKI (AIRPORT)	2025-09-07	30	22.0058	THESSALONIKI (AIRPORT)
622	2025-09-09	6	23.24	THESSALONIKI (AIRPORT)	2025-09-08	30	21.6129	THESSALONIKI (AIRPORT)
622	2025-09-10	6	21.94	THESSALONIKI (AIRPORT)	2025-09-09	30	21.9933	THESSALONIKI (AIRPORT)
622	2025-09-11	6	22.44	THESSALONIKI (AIRPORT)	2025-09-10	30	23.0021	THESSALONIKI (AIRPORT)
622	2025-09-12	6	23.44	THESSALONIKI (AIRPORT)	2025-09-11	30	22.6623	THESSALONIKI (AIRPORT)
622	2025-09-13	6	22.74	THESSALONIKI (AIRPORT)	2025-09-12	30	23.2121	THESSALONIKI (AIRPORT)
622	2025-09-14	6	24.94	THESSALONIKI (AIRPORT)	2025-09-13	30	23.3263	THESSALONIKI (AIRPORT)
622	2025-09-15	6	21.64	THESSALONIKI (AIRPORT)	2025-09-14	30	23.2272	THESSALONIKI (AIRPORT)
622	2025-09-16	6	20.94	THESSALONIKI (AIRPORT)	2025-09-15	30	22.0409	THESSALONIKI (AIRPORT)
622	2025-09-17	6	21.44	THESSALONIKI (AIRPORT)	2025-09-16	30	21.5966	THESSALONIKI (AIRPORT)
622	2025-09-18	6	19.64	THESSALONIKI (AIRPORT)	2025-09-17	30	18.9814	THESSALONIKI (AIRPORT)
622	2025-09-19	6	17.44	THESSALONIKI (AIRPORT)	2025-09-18	30	17.5905	THESSALONIKI (AIRPORT)
622	2025-09-20	6	18.64	THESSALONIKI (AIRPORT)	2025-09-19	30	18.4157	THESSALONIKI (AIRPORT)
622	2025-09-21	6	18.44	THESSALONIKI (AIRPORT)	2025-09-20	30	19.6386	THESSALONIKI (AIRPORT)
622	2025-09-22	6	20.74	THESSALONIKI (AIRPORT)	2025-09-21	30	19.726	THESSALONIKI (AIRPORT)
622	2025-09-23	6	16.94	THESSALONIKI (AIRPORT)	2025-09-22	30	18.5773	THESSALONIKI (AIRPORT)
622	2025-09-25	6	20.44	THESSALONIKI (AIRPORT)	2025-09-24	30	19.8195	THESSALONIKI (AIRPORT)
622	2025-09-26	6	22.24	THESSALONIKI (AIRPORT)	2025-09-25	30	20.3354	THESSALONIKI (AIRPORT)
622	2025-09-27	6	19.24	THESSALONIKI (AIRPORT)	2025-09-26	30	19.2961	THESSALONIKI (AIRPORT)
622	2025-09-28	6	18.44	THESSALONIKI (AIRPORT)	2025-09-27	30	18.0558	THESSALONIKI (AIRPORT)
622	2025-09-29	6	15.44	THESSALONIKI (AIRPORT)	2025-09-28	30	16.6625	THESSALONIKI (AIRPORT)
622	2025-09-30	6	16.74	THESSALONIKI (AIRPORT)	2025-09-29	30	17.872	THESSALONIKI (AIRPORT)
624	2025-09-02	6	24.44	CHRYSOPOULI (AIRPORT)	2025-09-01	30	24.5131	CHRYSOPOULI (AIRPORT)
624	2025-09-03	6	24.24	CHRYSOPOULI (AIRPORT)	2025-09-02	30	25.2155	CHRYSOPOULI (AIRPORT)
624	2025-09-04	6	24.24	CHRYSOPOULI (AIRPORT)	2025-09-03	30	23.7755	CHRYSOPOULI (AIRPORT)
624	2025-09-05	6	25.24	CHRYSOPOULI (AIRPORT)	2025-09-04	30	24.2653	CHRYSOPOULI (AIRPORT)
624	2025-09-06	6	23.24	CHRYSOPOULI (AIRPORT)	2025-09-05	30	23.2062	CHRYSOPOULI (AIRPORT)
624	2025-09-07	6	19.94	CHRYSOPOULI (AIRPORT)	2025-09-06	30	21.4767	CHRYSOPOULI (AIRPORT)
624	2025-09-08	6	19.24	CHRYSOPOULI (AIRPORT)	2025-09-07	30	21.7021	CHRYSOPOULI (AIRPORT)
624	2025-09-09	6	22.24	CHRYSOPOULI (AIRPORT)	2025-09-08	30	21.9274	CHRYSOPOULI (AIRPORT)
624	2025-09-10	6	21.94	CHRYSOPOULI (AIRPORT)	2025-09-09	30	22.5695	CHRYSOPOULI (AIRPORT)
624	2025-09-11	6	22.94	CHRYSOPOULI (AIRPORT)	2025-09-10	30	24.9992	CHRYSOPOULI (AIRPORT)
624	2025-09-12	6	23.24	CHRYSOPOULI (AIRPORT)	2025-09-11	30	24.2511	CHRYSOPOULI (AIRPORT)
624	2025-09-13	6	23.24	CHRYSOPOULI (AIRPORT)	2025-09-12	30	23.0099	CHRYSOPOULI (AIRPORT)
624	2025-09-14	6	20.94	CHRYSOPOULI (AIRPORT)	2025-09-13	30	21.3986	CHRYSOPOULI (AIRPORT)
624	2025-09-15	6	20.44	CHRYSOPOULI (AIRPORT)	2025-09-14	30	22.152	CHRYSOPOULI (AIRPORT)
624	2025-09-16	6	21.74	CHRYSOPOULI (AIRPORT)	2025-09-15	30	22.0663	CHRYSOPOULI (AIRPORT)
624	2025-09-17	6	21.44	CHRYSOPOULI (AIRPORT)	2025-09-16	30	21.9901	CHRYSOPOULI (AIRPORT)
